ros_time_s,imu_heading
1762169162.2514,195.7500
1762169162.4520,195.0620
1762169162.6537,194.5000
1762169162.8538,193.7500
1762169163.0545,193.1250
1762169163.2554,192.5000
1762169163.4549,191.8750
1762169163.6563,191.5620
1762169163.8580,191.1870
1762169164.0604,190.7500
1762169164.2614,190.1870
1762169164.4600,189.6250
1762169164.6604,189.0620
1762169164.8606,188.6250
1762169165.0620,188.3120
1762169165.2620,188.0000
1762169165.4624,187.4370
1762169165.6629,186.9370
1762169165.8633,186.4370
1762169166.0650,185.9370
1762169166.2653,185.3750
1762169166.4655,184.5620
1762169166.6678,183.8750
1762169166.8684,183.0620
1762169167.0688,182.3120
1762169167.2682,181.7500
1762169167.4692,181.0620
1762169167.6693,180.5620
1762169167.8704,184.7500
1762169168.0696,194.6250
1762169168.2704,200.6870
1762169168.4711,203.5620
1762169168.6714,202.6870
1762169168.8719,201.6870
1762169169.0712,200.8120
1762169169.2723,199.6870
1762169169.4726,198.5620
1762169169.6726,197.4370
1762169169.8724,196.1250
1762169170.0743,195.1250
1762169170.2746,194.6250
1762169170.4749,194.1250
1762169170.6759,193.5000
1762169170.8746,192.9370
1762169171.0768,192.4370
1762169171.2776,191.9370
1762169171.4782,191.3750
1762169171.6782,190.6250
1762169171.8790,189.9370
1762169172.0793,189.3750
1762169172.2799,189.2500
1762169172.4804,189.2500
1762169172.6812,189.2500
1762169172.8824,189.0000
1762169173.0831,188.9370
1762169173.2838,188.3120
1762169173.4845,187.3750
1762169173.6850,186.5000
1762169173.8855,186.1250
1762169174.0862,185.8750
1762169174.2870,186.2500
1762169174.4874,186.6870
1762169174.6887,186.3750
1762169174.8891,186.2500
1762169175.0898,185.6870
1762169175.2899,184.0620
1762169175.4916,183.0620
1762169175.6925,182.6250
1762169175.8928,182.5000
1762169176.0936,182.0620
1762169176.2934,180.7500
1762169176.4930,179.0620
1762169176.6928,178.9370
1762169176.8935,177.6250
1762169177.1150,176.6250
1762169177.3347,176.7500
1762169177.5462,176.8120
1762169177.7570,176.6870
1762169177.9682,176.2500
1762169178.1704,175.8750
1762169178.3707,175.2500
1762169178.5712,174.0620
1762169178.7715,172.5620
1762169178.9725,171.5620
1762169179.1743,170.8750
1762169179.3748,170.1870
1762169179.5747,169.8120
1762169179.7951,168.8750
1762169180.0296,167.8750
1762169180.2313,166.7500
1762169180.4449,165.8750
1762169180.6480,165.4370
1762169180.8499,165.0620
1762169181.0514,164.3750
1762169181.2695,164.0000
1762169181.4716,162.8750
1762169181.6725,161.3750
1762169181.8732,160.2500
1762169182.0737,158.8120
1762169182.2739,157.8750
1762169182.4749,156.8750
1762169182.6887,156.0620
1762169182.8997,155.2500
1762169183.1103,154.6250
1762169183.3227,154.0000
1762169183.5335,153.1870
1762169183.7361,152.3750
1762169183.9674,151.8750
1762169184.1919,151.6250
1762169184.4238,151.3120
1762169184.6253,150.9370
1762169184.8249,150.1870
1762169185.0259,149.1870
1762169185.2544,148.5620
1762169185.4567,147.7500
1762169185.6572,147.1870
1762169185.8807,147.6250
1762169186.0831,150.3120
1762169186.2837,149.3750
1762169186.4842,148.6870
1762169186.6840,147.8120
1762169186.8858,147.9370
1762169187.0859,148.0000
1762169187.2866,147.7500
1762169187.4875,147.2500
1762169187.6881,145.8750
1762169187.9184,145.0000
1762169188.1315,146.4370
1762169188.3439,153.3120
1762169188.5436,163.3750
1762169188.7600,168.4370
1762169188.9625,167.6870
1762169189.1641,164.6250
1762169189.3640,163.3750
1762169189.5959,162.8120
1762169189.7982,162.2500
