ros_time_s,Imu_Error_yaw
1762169103.6730,-0.0458
1762169103.8257,-0.0513
1762169104.0097,-0.0513
1762169104.1711,3.0849
1762169104.3351,3.0772
1762169104.5060,3.0718
1762169104.6795,3.0718
1762169104.8323,3.0707
1762169105.0012,3.0707
1762169105.1791,3.0685
1762169105.3269,3.0674
1762169105.4996,3.0652
1762169105.6636,3.0652
1762169105.8438,3.0642
1762169105.9990,3.0642
1762169106.1720,3.0663
1762169106.3266,3.0750
1762169106.5048,3.0849
1762169106.6769,3.0849
1762169106.8383,3.0805
1762169106.9951,3.0794
1762169107.1734,3.0772
1762169107.3281,3.0794
1762169107.5070,3.0816
1762169107.6646,3.0816
1762169107.8419,3.0838
1762169107.9959,3.0914
1762169108.1756,3.1034
1762169108.3381,3.1176
1762169108.4985,-3.1285
1762169108.6631,-3.1285
1762169108.8456,-3.0129
1762169109.0013,-2.8678
1762169109.1784,-2.7914
1762169109.3319,-2.7794
1762169109.4996,-2.7794
1762169109.6676,-2.7773
1762169109.8368,-2.7816
1762169110.0179,-2.7794
1762169110.1711,-2.7762
1762169110.3504,-2.7587
1762169110.5284,-2.7522
1762169110.6836,-2.7522
1762169110.8614,-2.7609
1762169111.0148,-2.7663
1762169111.1869,-2.7631
1762169111.3457,-2.7598
1762169111.5138,-2.7554
1762169111.6927,-2.7554
1762169111.8709,-2.7565
1762169112.0241,-2.7576
1762169112.2036,-2.7565
1762169112.3589,-2.7543
1762169112.5367,-2.7565
1762169112.6938,-2.7565
1762169112.8691,-2.7587
1762169113.0250,-2.7554
1762169113.2027,-2.7554
1762169113.3568,-2.7500
1762169113.5369,-2.7467
1762169113.7055,-2.7533
1762169113.8544,-2.7533
1762169114.0331,-2.7598
1762169114.1885,-2.7598
1762169114.3693,-2.7445
1762169114.5424,-2.7325
1762169114.7051,-2.7325
1762169114.8599,-2.7293
1762169115.0434,-2.7314
1762169115.1966,-2.7293
1762169115.3750,-2.7227
1762169115.5320,-2.7151
1762169115.7093,-2.7151
1762169115.8630,-2.6965
1762169116.0421,-2.6889
1762169116.1928,-2.6813
1762169116.3705,-2.6747
1762169116.5497,-2.6693
1762169116.7049,-2.6693
1762169116.8823,-2.6627
1762169117.0366,-2.6518
1762169117.2165,-2.6485
1762169117.3696,-2.6442
1762169117.5487,-2.6453
1762169117.7029,-2.6496
1762169117.8814,-2.6496
1762169118.0607,-2.6409
1762169118.2147,-2.6365
1762169118.3946,-2.6354
1762169118.5489,-2.6343
1762169118.7273,-2.6376
1762169118.8824,-2.6376
1762169119.0639,-2.6343
1762169119.2178,-2.6322
1762169119.4006,-2.6300
1762169119.5554,-2.6224
1762169119.7343,-2.6147
1762169119.8888,-2.6147
1762169120.0666,-2.6169
1762169120.2220,-2.6125
1762169120.3996,-2.6169
1762169120.5554,-2.6191
1762169120.7342,-2.6191
1762169120.8866,-2.6234
1762169121.0751,-2.6300
1762169121.2257,-2.6311
1762169121.4063,-2.6311
1762169121.5589,-2.6278
1762169121.7387,-2.6278
1762169121.8925,-2.6300
1762169122.0694,-2.6136
1762169122.2505,-2.6158
1762169122.4088,-2.6213
1762169122.5880,-2.6311
1762169122.7423,-2.6311
1762169122.9117,-2.6289
1762169123.0693,-2.6289
1762169123.2383,-2.6333
1762169123.4179,-2.6278
1762169123.5909,-2.6180
1762169123.7492,-2.5994
1762169123.9137,-2.5994
1762169124.0924,-2.5940
1762169124.2469,-2.5951
1762169124.4257,-2.5962
1762169124.5800,-2.5962
1762169124.7590,-2.5918
1762169124.9119,-2.5842
1762169125.0912,-2.5689
1762169125.2452,-2.5471
1762169125.4229,-2.5264
1762169125.5961,-2.5264
1762169125.7643,-2.5242
1762169125.9250,-2.5089
1762169126.1057,-2.4773
1762169126.2717,-2.4609
1762169126.4341,-2.4489
1762169126.5966,-2.4489
1762169126.7770,-2.4347
1762169126.9364,-2.4249
1762169127.0918,-2.4140
1762169127.2691,-2.4009
1762169127.4226,-2.3856
1762169127.6026,-2.3856
1762169127.7576,-2.3715
1762169127.9338,-2.3551
1762169128.0898,-2.3409
1762169128.2674,-2.3322
1762169128.4215,-2.3202
1762169128.5816,-2.3202
1762169128.7458,-2.3071
1762169128.9139,-2.2918
1762169129.0831,-2.2755
1762169129.2633,-2.2624
1762169129.4183,-2.2493
1762169129.5977,-2.2493
1762169129.7493,-2.2373
1762169129.9276,-2.2231
1762169130.0840,-2.2100
1762169130.2623,-2.1991
1762169130.4162,-2.1991
1762169130.5966,-2.1882
1762169130.7550,-2.1751
1762169130.9334,-2.1598
1762169131.0896,-2.1424
1762169131.2463,-2.1260
1762169131.4245,-2.1260
1762169131.5795,-2.1129
1762169131.7587,-2.1031
1762169131.9362,-2.0933
1762169132.0918,-2.0813
1762169132.2555,-2.0671
1762169132.4336,-2.0497
1762169132.5886,-2.0497
1762169132.7662,-2.0333
1762169132.9372,-2.0148
1762169133.1037,-1.9995
1762169133.2500,-1.9919
1762169133.4281,-1.9820
1762169133.5952,-1.9820
1762169133.7734,-1.9755
1762169133.9272,-1.9646
1762169134.1059,-1.9537
1762169134.2616,-1.9417
1762169134.4396,-1.9297
1762169134.5944,-1.9297
1762169134.7722,-1.9155
1762169134.9249,-1.9035
1762169135.1050,-1.8893
1762169135.2603,-1.8784
1762169135.4375,-1.8708
1762169135.5922,-1.8708
1762169135.7708,-1.8642
1762169135.9244,-1.8577
1762169136.1034,-1.8490
1762169136.2600,-1.8402
1762169136.4383,-1.8326
1762169136.5917,-1.8326
1762169136.7700,-1.8261
1762169136.9248,-1.8206
1762169137.1028,-1.8140
1762169137.2579,-1.8064
1762169137.4341,-1.8064
1762169137.5929,-1.7977
1762169137.7576,-1.7879
1762169137.9356,-1.7770
1762169138.1015,-1.7671
1762169138.2807,-1.7541
1762169138.4346,-1.7541
1762169138.6116,-1.7410
1762169138.7655,-1.7246
1762169138.9455,-1.7039
1762169139.0994,-1.6941
1762169139.2790,-1.6810
1762169139.4323,-1.6810
1762169139.6110,-1.6657
1762169139.7654,-1.6548
1762169139.9441,-1.6450
1762169140.1016,-1.6330
1762169140.2599,-1.6199
1762169140.4404,-1.6199
1762169140.5936,-1.6101
1762169140.7731,-1.5970
1762169140.9276,-1.5795
1762169141.1063,-1.5643
1762169141.2599,-1.5501
1762169141.4394,-1.5501
1762169141.5933,-1.5359
1762169141.7718,-1.5195
1762169141.9421,-1.5010
1762169142.0949,-1.4813
1762169142.2739,-1.4595
1762169142.4287,-1.4595
1762169142.5832,-1.4388
1762169142.7606,-1.4235
1762169142.9205,-1.4083
1762169143.0952,-1.3930
1762169143.2553,-1.3821
1762169143.4156,-1.3821
1762169143.5945,-1.3701
1762169143.7583,-1.3592
1762169143.9133,-1.3439
1762169144.0917,-1.3308
1762169144.2460,-1.3155
1762169144.4248,-1.3155
1762169144.5801,-1.2992
1762169144.7568,-1.2904
1762169144.9237,-1.2785
1762169145.0928,-1.2654
1762169145.2459,-1.2501
1762169145.4022,-1.2501
1762169145.5834,-1.2294
1762169145.7382,-1.2141
1762169145.9169,-1.2010
1762169146.0784,-1.1846
1762169146.2570,-1.1846
1762169146.4085,-1.1683
1762169146.5642,-1.1508
1762169146.7436,-1.1377
1762169146.8983,-1.1257
1762169147.0764,-1.1148
1762169147.2315,-1.1148
1762169147.4075,-1.1006
1762169147.5618,-1.0865
1762169147.7431,-1.0756
1762169147.8953,-1.0668
