ros_time_s,omega_1
1762169127.1590,-20.5600
1762169127.3593,-20.5600
1762169127.5598,-20.5600
1762169127.7604,-20.5600
1762169127.9600,-20.5600
1762169128.1603,-20.5600
1762169128.3608,-20.5600
1762169128.5616,-20.5600
1762169128.7610,-20.5600
1762169128.9614,-20.5600
1762169129.1610,-20.5600
1762169129.3611,-20.5600
1762169129.5606,-20.5600
1762169129.7613,-20.5600
1762169129.9616,-20.5600
1762169130.1627,-20.5600
1762169130.3631,-20.5600
1762169130.5639,-20.5600
1762169130.7641,-20.5600
1762169130.9635,-20.5600
1762169131.1642,-20.5600
1762169131.3647,-20.5600
1762169131.5646,-20.5600
1762169131.7658,-20.5600
1762169131.9659,-20.5600
1762169132.1660,-20.5600
1762169132.3669,-20.5600
1762169132.5672,-20.5600
1762169132.7668,-20.5600
1762169132.9677,-20.5600
1762169133.1680,-20.5600
1762169133.3688,-20.5600
1762169133.5698,-20.5600
1762169133.7712,-20.5600
1762169133.9710,-20.5600
1762169134.1715,-20.5600
1762169134.3723,-20.5600
1762169134.5721,-20.5600
1762169134.7733,-20.5600
1762169134.9742,-20.5600
1762169135.1736,-20.5600
1762169135.3743,-20.5600
1762169135.5746,-20.5600
1762169135.7759,-20.5600
1762169135.9767,-20.5600
1762169136.1782,-20.5600
1762169136.3777,-20.5600
1762169136.5787,-20.5600
1762169136.7790,-20.5600
1762169136.9802,-20.5600
1762169137.1796,-20.5600
1762169137.3813,-20.5600
1762169137.5809,-20.5600
1762169137.7803,-20.5600
1762169137.9815,-20.5600
1762169138.1819,-20.5600
1762169138.3826,-20.5600
1762169138.5834,-20.5600
1762169138.7836,-20.5600
1762169138.9831,-20.5600
1762169139.1822,-20.5600
1762169139.3831,-20.5600
1762169139.5824,-20.5600
1762169139.7833,-20.5600
1762169139.9840,-20.5600
1762169140.1842,-20.5600
1762169140.3852,-20.5600
1762169140.5853,-20.5600
1762169140.7860,-20.5600
1762169140.9862,-20.5600
1762169141.1868,-20.5600
1762169141.3877,-20.5600
1762169141.5882,-20.5600
1762169141.7881,-20.5600
1762169141.9887,-20.5600
1762169142.1904,-20.5600
1762169142.3943,-20.5600
1762169142.5922,-20.5600
1762169142.7935,-20.5600
1762169142.9931,-20.5600
1762169143.1935,-20.5600
1762169143.3936,-20.5600
1762169143.5947,-20.5600
1762169143.7952,-20.5600
1762169143.9983,-20.5600
1762169144.1990,-20.5600
1762169144.3989,-20.5600
1762169144.5991,-20.5600
1762169144.7997,-20.5600
1762169145.0000,-20.5600
1762169145.1996,-20.5600
1762169145.3994,-20.5600
1762169145.6004,-20.5600
1762169145.8005,-20.5600
1762169146.0010,-20.5600
1762169146.2016,-20.5600
1762169146.4033,-20.5600
1762169146.6052,-20.5600
1762169146.8066,-20.5600
1762169147.0064,-20.5600
1762169147.2067,-20.5600
1762169147.4080,-20.5600
1762169147.6095,-20.5600
1762169147.8095,-20.5600
1762169148.0102,-20.5600
1762169148.2105,-20.5600
1762169148.4119,-20.5600
1762169148.6128,-20.5600
1762169148.8131,-20.5600
1762169149.0138,-20.5600
1762169149.2136,-20.5600
1762169149.4146,-20.5600
1762169149.6148,-20.5600
1762169149.8158,-20.5600
1762169150.0161,-20.5600
1762169150.2172,-20.5600
1762169150.4179,-20.5600
1762169150.6185,-20.5600
1762169150.8196,-20.5600
1762169151.0193,-20.5600
1762169151.2199,-20.5600
1762169151.4209,-20.5600
1762169151.6221,-20.5600
1762169151.8227,-20.5600
1762169152.0227,-20.5600
1762169152.2232,-20.5600
1762169152.4247,-20.5600
1762169152.6246,-20.5600
1762169152.8255,-20.5600
1762169153.0262,-20.5600
1762169153.2280,-20.5600
1762169153.4279,-20.5600
1762169153.6281,-20.5600
1762169153.8282,-20.5600
1762169154.0293,-20.5600
1762169154.2308,-20.5600
1762169154.4302,-20.5600
1762169154.6312,-20.5600
1762169154.8318,-20.5600
1762169155.0329,-20.5600
1762169155.2335,-20.5600
1762169155.4346,-20.5600
1762169155.6350,-20.5600
1762169155.8353,-20.5600
1762169156.0368,-20.5600
1762169156.2370,-20.5600
1762169156.4370,-20.5600
1762169156.6384,-20.5600
1762169156.8388,-20.5600
1762169157.0389,-20.5600
1762169157.2396,-20.5600
1762169157.4412,-20.5600
1762169157.6421,-20.5600
1762169157.8431,-20.5600
1762169158.0429,-20.5600
1762169158.2437,-20.5600
1762169158.4437,-20.5600
1762169158.6437,-20.5600
1762169158.8438,-20.5600
1762169159.0440,-20.5600
1762169159.2469,-20.5600
1762169159.4474,-20.5600
1762169159.6482,-20.5600
1762169159.8489,-20.5600
1762169160.0491,-20.5600
1762169160.2494,-20.5600
1762169160.4489,-20.5600
1762169160.6489,-20.5600
1762169160.8492,-20.5600
1762169161.0486,-20.5600
1762169161.2493,-20.5600
1762169161.4496,-20.5600
1762169161.6499,-20.5600
1762169161.8505,-20.5600
1762169162.0511,-20.5600
1762169162.2512,-20.5600
1762169162.4517,-20.5600
1762169162.6534,-20.5600
1762169162.8535,-20.5600
1762169163.0542,-20.5600
1762169163.2552,-20.5600
1762169163.4546,-20.5600
1762169163.6560,-20.5600
1762169163.8576,-20.5600
1762169164.0598,-20.5600
1762169164.2606,-20.5600
1762169164.4596,-20.5600
1762169164.6598,-20.5600
1762169164.8601,-20.5600
1762169165.0613,-20.5600
1762169165.2614,-20.5600
1762169165.4619,-20.5600
1762169165.6625,-20.5600
1762169165.8629,-20.5600
1762169166.0645,-20.5600
1762169166.2650,-20.5600
