ros_time_s,Lecturas_ValidasRojo
1762169156.0305,0.0000
1762169156.1861,0.0000
1762169156.3625,0.0000
1762169156.5223,0.0000
1762169156.6993,0.0000
1762169156.8563,1.0000
1762169157.0368,2.0000
1762169157.1902,0.0000
1762169157.3688,0.0000
1762169157.5418,0.0000
1762169157.6958,0.0000
1762169157.8745,0.0000
1762169158.0304,0.0000
1762169158.2072,0.0000
1762169158.3611,0.0000
1762169158.5415,0.0000
1762169158.6955,0.0000
1762169158.8741,0.0000
1762169159.0298,0.0000
1762169159.2077,0.0000
1762169159.3625,0.0000
1762169159.5412,0.0000
1762169159.6956,0.0000
1762169159.8740,0.0000
1762169160.0478,0.0000
1762169160.2086,0.0000
1762169160.3603,0.0000
1762169160.5473,0.0000
1762169160.7002,0.0000
1762169160.8553,0.0000
1762169161.0344,0.0000
1762169161.1907,0.0000
1762169161.3685,0.0000
1762169161.5238,0.0000
1762169161.6995,0.0000
1762169161.8535,0.0000
1762169162.0341,0.0000
1762169162.1850,0.0000
1762169162.3622,0.0000
1762169162.5192,0.0000
1762169162.7005,0.0000
1762169162.8553,0.0000
1762169163.0342,0.0000
1762169163.1813,0.0000
1762169163.3594,0.0000
1762169163.5126,0.0000
1762169163.6928,0.0000
1762169163.8465,0.0000
1762169164.0255,0.0000
1762169164.1800,0.0000
1762169164.3577,0.0000
1762169164.5305,0.0000
1762169164.6961,0.0000
1762169164.8497,0.0000
1762169165.0138,0.0000
1762169165.1836,0.0000
1762169165.3431,0.0000
1762169165.5217,0.0000
1762169165.7005,0.0000
1762169165.8539,0.0000
1762169166.0350,0.0000
1762169166.1885,0.0000
1762169166.3670,0.0000
1762169166.5208,2.0000
1762169166.6989,0.0000
1762169166.8528,3.0000
1762169167.0315,5.0000
1762169167.1831,3.0000
1762169167.3612,0.0000
1762169167.5153,0.0000
1762169167.6953,0.0000
1762169167.8735,0.0000
1762169168.0290,0.0000
1762169168.2090,0.0000
1762169168.3626,0.0000
1762169168.5429,0.0000
1762169168.6964,0.0000
1762169168.8748,0.0000
1762169169.0560,0.0000
1762169169.2109,0.0000
1762169169.3900,0.0000
1762169169.5444,0.0000
1762169169.7219,0.0000
1762169169.8719,0.0000
1762169170.0493,0.0000
1762169170.2028,0.0000
1762169170.3829,0.0000
1762169170.5390,0.0000
1762169170.7140,0.0000
1762169170.8704,0.0000
1762169171.0365,0.0000
1762169171.2118,0.0000
1762169171.3695,0.0000
1762169171.5477,0.0000
1762169171.7056,0.0000
1762169171.8621,0.0000
1762169172.0398,0.0000
1762169172.1938,0.0000
1762169172.3729,0.0000
1762169172.5272,0.0000
1762169172.7050,0.0000
1762169172.8620,0.0000
1762169173.0292,0.0000
1762169173.2065,0.0000
1762169173.3616,0.0000
1762169173.5416,0.0000
1762169173.6926,0.0000
1762169173.8726,0.0000
1762169174.0275,0.0000
1762169174.2060,0.0000
1762169174.3846,0.0000
1762169174.5409,0.0000
1762169174.7157,0.0000
1762169174.8729,0.0000
1762169175.0484,0.0000
1762169175.2050,0.0000
1762169175.3835,0.0000
1762169175.5425,0.0000
1762169175.7099,0.0000
1762169175.8731,0.0000
1762169176.0494,0.0000
1762169176.2055,0.0000
1762169176.3801,0.0000
1762169176.5335,0.0000
1762169176.7135,0.0000
1762169176.8787,0.0000
1762169177.0577,0.0000
1762169177.2115,0.0000
1762169177.3902,0.0000
1762169177.5444,0.0000
1762169177.7242,0.0000
1762169177.8871,0.0000
1762169178.0408,0.0000
1762169178.2191,0.0000
1762169178.3736,0.0000
1762169178.5529,0.0000
1762169178.7194,0.0000
1762169178.8877,0.0000
1762169179.0539,0.0000
1762169179.2085,0.0000
1762169179.3895,0.0000
1762169179.5442,0.0000
1762169179.7231,0.0000
1762169179.8788,0.0000
1762169180.0566,0.0000
1762169180.2088,0.0000
1762169180.3880,0.0000
1762169180.5424,0.0000
1762169180.7214,0.0000
1762169180.8890,0.0000
1762169181.0441,0.0000
1762169181.2227,0.0000
1762169181.3783,0.0000
1762169181.5535,0.0000
1762169181.7293,0.0000
1762169181.8798,0.0000
1762169182.0574,0.0000
1762169182.2302,0.0000
1762169182.3836,0.0000
1762169182.5498,0.0000
1762169182.7300,0.0000
1762169182.8909,0.0000
1762169183.0450,0.0000
1762169183.2259,0.0000
1762169183.3702,0.0000
1762169183.5483,0.0000
1762169183.7035,0.0000
1762169183.8816,0.0000
1762169184.0502,0.0000
1762169184.2103,0.0000
1762169184.3827,1.0000
1762169184.5261,1.0000
1762169184.7059,1.0000
1762169184.8766,1.0000
1762169185.0348,1.0000
1762169185.1891,1.0000
1762169185.3695,1.0000
1762169185.5237,2.0000
1762169185.7041,1.0000
1762169185.8599,3.0000
1762169186.0272,3.0000
1762169186.1818,3.0000
1762169186.3602,1.0000
1762169186.5155,1.0000
1762169186.6926,1.0000
1762169186.8463,2.0000
1762169187.0151,2.0000
1762169187.1902,2.0000
1762169187.3453,2.0000
1762169187.5202,2.0000
1762169187.6750,2.0000
1762169187.8447,3.0000
1762169188.0103,3.0000
1762169188.1856,4.0000
1762169188.3479,3.0000
1762169188.5023,2.0000
1762169188.6743,2.0000
1762169188.8411,3.0000
1762169188.9976,0.0000
1762169189.1740,0.0000
1762169189.3483,0.0000
1762169189.5185,1.0000
1762169189.6738,1.0000
1762169189.8432,2.0000
1762169190.0188,2.0000
1762169190.1732,2.0000
1762169190.3523,3.0000
1762169190.5209,3.0000
1762169190.6825,4.0000
1762169190.8547,5.0000
1762169191.0093,4.0000
1762169191.1845,4.0000
1762169191.3391,5.0000
1762169191.5226,4.0000
1762169191.6776,4.0000
1762169191.8438,3.0000
1762169192.0224,2.0000
1762169192.1885,1.0000
1762169192.3593,0.0000
1762169192.5234,0.0000
1762169192.6772,0.0000
1762169192.8421,1.0000
1762169193.0246,0.0000
1762169193.1805,1.0000
1762169193.3582,2.0000
1762169193.5134,1.0000
1762169193.6798,2.0000
1762169193.8446,2.0000
1762169194.0112,2.0000
1762169194.1720,2.0000
1762169194.3621,2.0000
1762169194.5154,2.0000
1762169194.6936,3.0000
1762169194.8460,2.0000
1762169195.0268,1.0000
1762169195.1818,1.0000
1762169195.3496,0.0000
1762169195.5045,0.0000
1762169195.6832,0.0000
1762169195.8419,0.0000
1762169196.0044,0.0000
1762169196.1837,0.0000
1762169196.3579,0.0000
1762169196.5131,0.0000
1762169196.6897,0.0000
1762169196.8434,0.0000
1762169197.0258,0.0000
1762169197.1785,0.0000
1762169197.3415,0.0000
1762169197.5047,0.0000
1762169197.6853,0.0000
1762169197.8512,0.0000
1762169198.0130,0.0000
1762169198.1896,0.0000
1762169198.3436,0.0000
1762169198.5235,0.0000
1762169198.6804,0.0000
1762169198.8583,0.0000
1762169199.0187,0.0000
1762169199.1984,0.0000
1762169199.3514,0.0000
1762169199.5311,0.0000
1762169199.6856,0.0000
1762169199.8644,0.0000
1762169200.0333,0.0000
1762169200.1851,0.0000
1762169200.3476,0.0000
1762169200.5246,0.0000
1762169200.7020,0.0000
1762169200.8564,0.0000
1762169201.0159,0.0000
1762169201.2015,1.0000
1762169201.3712,0.0000
1762169201.5372,0.0000
1762169201.7174,1.0000
1762169201.8723,2.0000
1762169202.0395,1.0000
1762169202.2146,2.0000
1762169202.3698,2.0000
1762169202.5372,2.0000
1762169202.7001,2.0000
1762169202.8800,3.0000
1762169203.0339,3.0000
1762169203.2077,2.0000
1762169203.3725,2.0000
1762169203.5500,3.0000
1762169203.6987,3.0000
1762169203.8780,4.0000
1762169204.0290,4.0000
1762169204.2098,4.0000
1762169204.3636,2.0000
1762169204.5388,1.0000
1762169204.6957,1.0000
1762169204.8737,1.0000
1762169205.0271,1.0000
1762169205.1934,1.0000
1762169205.3638,2.0000
1762169205.5187,2.0000
1762169205.6846,1.0000
1762169205.8647,2.0000
1762169206.0280,1.0000
1762169206.1849,1.0000
1762169206.3530,3.0000
1762169206.5211,2.0000
1762169206.6748,2.0000
1762169206.8413,3.0000
1762169207.0093,3.0000
1762169207.1792,3.0000
1762169207.3581,5.0000
1762169207.5119,5.0000
1762169207.6661,4.0000
1762169207.8416,4.0000
1762169208.0125,4.0000
1762169208.1670,5.0000
1762169208.3327,5.0000
1762169208.5103,3.0000
1762169208.6613,4.0000
1762169208.8385,4.0000
1762169208.9930,4.0000
1762169209.1719,4.0000
1762169209.3278,3.0000
1762169209.4900,2.0000
1762169209.6580,2.0000
1762169209.8115,1.0000
1762169209.9903,1.0000
1762169210.1437,1.0000
1762169210.3231,1.0000
1762169210.4762,1.0000
1762169210.6557,0.0000
1762169210.8104,0.0000
1762169210.9891,0.0000
1762169211.1424,0.0000
1762169211.3069,0.0000
1762169211.4736,0.0000
1762169211.6511,0.0000
1762169211.8076,0.0000
1762169211.9726,0.0000
1762169212.1436,0.0000
1762169212.3029,0.0000
1762169212.4648,0.0000
1762169212.6421,0.0000
1762169212.7945,0.0000
1762169212.9512,0.0000
1762169213.1291,0.0000
1762169213.2814,0.0000
1762169213.4626,0.0000
1762169213.6133,0.0000
1762169213.7908,0.0000
1762169213.9452,0.0000
1762169214.1242,0.0000
1762169214.2907,0.0000
1762169214.4461,0.0000
1762169214.6246,0.0000
1762169214.7782,0.0000
1762169214.9322,0.0000
1762169215.1105,0.0000
1762169215.2651,0.0000
1762169215.4446,0.0000
1762169215.5976,0.0000
1762169215.7775,0.0000
1762169215.9328,0.0000
1762169216.0851,0.0000
1762169216.2631,0.0000
1762169216.4173,0.0000
1762169216.5939,0.0000
1762169216.7682,0.0000
1762169216.9222,0.0000
1762169217.0928,0.0000
1762169217.2502,0.0000
1762169217.4060,0.0000
1762169217.5929,0.0000
1762169217.7447,0.0000
1762169217.9239,0.0000
1762169218.0779,0.0000
1762169218.2324,0.0000
1762169218.4120,0.0000
1762169218.5794,0.0000
1762169218.7332,0.0000
1762169218.9037,0.0000
1762169219.0585,0.0000
1762169219.2366,0.0000
1762169219.3904,0.0000
1762169219.5694,0.0000
1762169219.7242,0.0000
1762169219.8778,0.0000
1762169220.0571,0.0000
1762169220.2297,0.0000
1762169220.3887,0.0000
1762169220.5491,0.0000
1762169220.7025,0.0000
1762169220.8778,0.0000
1762169221.0296,0.0000
1762169221.2107,0.0000
1762169221.3643,0.0000
1762169221.5421,0.0000
1762169221.6947,0.0000
1762169221.8798,0.0000
1762169222.0412,0.0000
1762169222.1950,0.0000
1762169222.3747,0.0000
1762169222.5301,0.0000
1762169222.6811,0.0000
1762169222.8701,0.0000
1762169223.0349,0.0000
1762169223.1792,0.0000
1762169223.3525,0.0000
1762169223.5144,0.0000
1762169223.6908,0.0000
1762169223.8456,0.0000
1762169223.9991,0.0000
1762169224.1790,0.0000
1762169224.3300,0.0000
1762169224.5112,0.0000
1762169224.6657,0.0000
1762169224.8434,0.0000
1762169224.9956,0.0000
1762169225.1763,0.0000
1762169225.3282,0.0000
1762169225.5071,0.0000
1762169225.6608,0.0000
1762169225.8281,0.0000
1762169225.9822,0.0000
1762169226.1600,0.0000
1762169226.3150,1.0000
1762169226.4917,0.0000
1762169226.6461,1.0000
1762169226.8250,1.0000
1762169226.9790,1.0000
1762169227.1559,1.0000
1762169227.3102,1.0000
1762169227.4675,2.0000
1762169227.6455,2.0000
1762169227.8017,2.0000
1762169227.9740,1.0000
1762169228.1322,2.0000
1762169228.2849,2.0000
1762169228.4666,2.0000
1762169228.6195,2.0000
1762169228.7967,2.0000
1762169228.9534,2.0000
1762169229.1213,3.0000
1762169229.2740,3.0000
1762169229.4610,3.0000
1762169229.6188,3.0000
1762169229.7720,3.0000
1762169229.9513,3.0000
1762169230.1048,3.0000
1762169230.2657,3.0000
1762169230.4335,3.0000
1762169230.6125,3.0000
1762169230.7686,3.0000
1762169230.9282,4.0000
1762169231.0923,4.0000
1762169231.2706,5.0000
1762169231.4246,5.0000
1762169231.5933,5.0000
1762169231.7557,4.0000
1762169231.9096,4.0000
1762169232.0809,5.0000
1762169232.2514,5.0000
1762169232.4101,5.0000
1762169232.5868,5.0000
1762169232.7431,4.0000
1762169232.8962,5.0000
1762169233.0749,5.0000
1762169233.2274,4.0000
1762169233.4085,5.0000
1762169233.5620,5.0000
1762169233.7368,5.0000
1762169233.9022,4.0000
1762169234.0653,5.0000
1762169234.2193,4.0000
1762169234.3943,5.0000
1762169234.5490,4.0000
1762169234.7180,5.0000
1762169234.8854,5.0000
1762169235.0428,4.0000
1762169235.2189,5.0000
1762169235.3761,4.0000
1762169235.5560,4.0000
1762169235.7129,4.0000
1762169235.8677,4.0000
1762169236.0454,5.0000
1762169236.1986,4.0000
1762169236.3762,4.0000
1762169236.5288,5.0000
1762169236.7097,4.0000
1762169236.8690,5.0000
1762169237.0236,4.0000
1762169237.2013,5.0000
1762169237.3570,5.0000
1762169237.5333,4.0000
1762169237.6871,5.0000
1762169237.8541,5.0000
1762169238.0310,4.0000
1762169238.1844,4.0000
1762169238.3659,3.0000
1762169238.5199,3.0000
1762169238.6960,3.0000
1762169238.8517,3.0000
1762169239.0064,3.0000
1762169239.1881,2.0000
1762169239.3450,3.0000
1762169239.5208,3.0000
1762169239.6875,2.0000
1762169239.8497,2.0000
1762169240.0131,1.0000
1762169240.1664,1.0000
1762169240.3462,2.0000
1762169240.5009,2.0000
1762169240.6785,1.0000
1762169240.8332,0.0000
1762169240.9967,0.0000
1762169241.1747,0.0000
1762169241.3278,0.0000
1762169241.5070,0.0000
1762169241.6595,0.0000
1762169241.8199,0.0000
1762169241.9858,0.0000
1762169242.1547,0.0000
1762169242.3188,0.0000
1762169242.4871,0.0000
1762169242.6547,0.0000
1762169242.8332,0.0000
1762169242.9876,0.0000
1762169243.1622,0.0000
1762169243.3173,0.0000
1762169243.4949,0.0000
1762169243.6642,0.0000
1762169243.8154,0.0000
1762169243.9958,0.0000
1762169244.1481,0.0000
1762169244.3267,0.0000
1762169244.4869,0.0000
1762169244.6648,0.0000
1762169244.8322,0.0000
1762169244.9838,0.0000
1762169245.1461,0.0000
1762169245.3178,0.0000
1762169245.4967,0.0000
1762169245.6481,0.0000
1762169245.8209,0.0000
1762169245.9725,0.0000
1762169246.1442,0.0000
1762169246.3222,0.0000
1762169246.4760,0.0000
1762169246.6551,0.0000
1762169246.8136,0.0000
1762169246.9659,0.0000
1762169247.1461,0.0000
1762169247.3242,0.0000
1762169247.4741,0.0000
1762169247.6539,0.0000
1762169247.8096,0.0000
1762169247.9881,0.0000
1762169248.1421,0.0000
1762169248.3209,0.0000
1762169248.4802,0.0000
1762169248.6346,0.0000
1762169248.8123,0.0000
1762169248.9742,0.0000
1762169249.1431,0.0000
1762169249.3082,0.0000
1762169249.4630,0.0000
1762169249.6261,0.0000
1762169249.8046,0.0000
1762169249.9608,0.0000
1762169250.1377,0.0000
1762169250.2903,0.0000
1762169250.4703,0.0000
1762169250.6225,0.0000
1762169250.8029,0.0000
1762169250.9574,0.0000
1762169251.1357,0.0000
1762169251.2898,0.0000
1762169251.4571,0.0000
1762169251.6265,0.0000
1762169251.7872,0.0000
1762169251.9415,0.0000
1762169252.1194,0.0000
1762169252.2747,0.0000
1762169252.4396,0.0000
1762169252.6168,0.0000
1762169252.7732,0.0000
1762169252.9498,0.0000
1762169253.1045,0.0000
1762169253.2595,0.0000
1762169253.4370,0.0000
1762169253.5955,0.0000
1762169253.7584,0.0000
1762169253.9375,0.0000
1762169254.0923,0.0000
1762169254.2532,0.0000
1762169254.4298,0.0000
1762169254.5861,0.0000
1762169254.7634,0.0000
1762169254.9127,0.0000
1762169255.0926,0.0000
1762169255.2455,0.0000
1762169255.4242,0.0000
1762169255.5730,0.0000
1762169255.7536,0.0000
1762169255.9075,0.0000
1762169256.0675,0.0000
1762169256.2462,0.0000
1762169256.3991,0.0000
1762169256.5772,0.0000
1762169256.7196,0.0000
1762169256.8998,0.0000
1762169257.0566,0.0000
1762169257.2344,1.0000
1762169257.3859,1.0000
1762169257.5681,2.0000
1762169257.7397,1.0000
1762169257.8975,1.0000
1762169258.0642,2.0000
1762169258.2187,1.0000
1762169258.3898,2.0000
1762169258.5680,2.0000
1762169258.7227,2.0000
1762169258.8943,2.0000
1762169259.0693,2.0000
1762169259.2247,2.0000
1762169259.3858,2.0000
1762169259.5611,2.0000
1762169259.7210,2.0000
1762169259.9003,2.0000
1762169260.0553,2.0000
1762169260.2068,2.0000
1762169260.3864,2.0000
1762169260.5458,2.0000
1762169260.7233,1.0000
1762169260.8790,2.0000
1762169261.0344,1.0000
1762169261.2172,1.0000
1762169261.3652,1.0000
1762169261.5420,1.0000
1762169261.6943,2.0000
1762169261.8704,0.0000
1762169262.0450,0.0000
1762169262.2091,1.0000
1762169262.3524,1.0000
1762169262.5311,1.0000
1762169262.6858,0.0000
1762169262.8676,1.0000
1762169263.0204,1.0000
1762169263.1966,1.0000
1762169263.3434,1.0000
1762169263.5072,1.0000
1762169263.6808,1.0000
1762169263.8396,1.0000
1762169264.0061,1.0000
1762169264.1839,1.0000
1762169264.3385,2.0000
1762169264.4988,2.0000
1762169264.6653,1.0000
1762169264.8376,1.0000
1762169264.9947,1.0000
1762169265.1726,2.0000
1762169265.3273,2.0000
1762169265.4922,1.0000
1762169265.6713,1.0000
1762169265.8260,1.0000
1762169266.0040,2.0000
1762169266.1519,2.0000
1762169266.3325,1.0000
1762169266.4839,1.0000
1762169266.6639,1.0000
1762169266.8148,1.0000
1762169266.9955,2.0000
1762169267.1471,1.0000
1762169267.3264,2.0000
1762169267.4852,1.0000
1762169267.6497,0.0000
1762169267.8306,0.0000
1762169267.9828,1.0000
1762169268.1452,2.0000
1762169268.3151,1.0000
1762169268.4963,1.0000
1762169268.6457,1.0000
1762169268.8250,1.0000
1762169268.9833,1.0000
1762169269.1488,1.0000
1762169269.3272,1.0000
1762169269.4862,1.0000
1762169269.6630,0.0000
1762169269.8370,0.0000
1762169269.9918,1.0000
1762169270.1729,1.0000
1762169270.3282,1.0000
1762169270.5085,1.0000
1762169270.6599,1.0000
1762169270.8401,0.0000
1762169270.9952,1.0000
1762169271.1730,0.0000
1762169271.3302,0.0000
1762169271.5048,0.0000
1762169271.6849,0.0000
1762169271.8425,0.0000
1762169272.0202,0.0000
1762169272.1732,0.0000
1762169272.3394,0.0000
1762169272.5070,0.0000
1762169272.6853,0.0000
1762169272.8446,0.0000
1762169273.0226,0.0000
1762169273.1775,0.0000
1762169273.3552,0.0000
1762169273.5233,0.0000
1762169273.6866,0.0000
1762169273.8408,0.0000
1762169274.0185,0.0000
1762169274.1741,0.0000
1762169274.3515,0.0000
1762169274.5073,0.0000
1762169274.6793,0.0000
1762169274.8464,0.0000
1762169275.0078,0.0000
1762169275.1864,0.0000
1762169275.3664,0.0000
1762169275.5136,0.0000
1762169275.6941,0.0000
1762169275.8480,0.0000
1762169276.0361,0.0000
1762169276.1863,0.0000
1762169276.3662,0.0000
1762169276.5134,0.0000
1762169276.6935,0.0000
1762169276.8571,0.0000
1762169277.0370,0.0000
1762169277.1920,0.0000
1762169277.3684,0.0000
1762169277.5237,0.0000
1762169277.7029,0.0000
1762169277.8568,0.0000
1762169278.0355,0.0000
1762169278.1876,0.0000
1762169278.3687,0.0000
1762169278.5164,0.0000
1762169278.7051,0.0000
1762169278.8545,0.0000
1762169279.0263,0.0000
1762169279.2049,0.0000
1762169279.3557,0.0000
1762169279.5364,0.0000
1762169279.6912,0.0000
1762169279.8658,0.0000
1762169280.0288,0.0000
1762169280.1838,0.0000
1762169280.3612,0.0000
1762169280.5142,0.0000
1762169280.6949,0.0000
1762169280.8487,0.0000
1762169281.0052,0.0000
1762169281.1851,0.0000
1762169281.3399,0.0000
1762169281.5206,0.0000
1762169281.6759,0.0000
1762169281.8401,0.0000
1762169282.0048,0.0000
1762169282.1826,0.0000
1762169282.3372,0.0000
1762169282.5164,0.0000
1762169282.6712,0.0000
1762169282.8476,0.0000
1762169282.9971,0.0000
1762169283.1663,0.0000
1762169283.3446,0.0000
1762169283.4985,0.0000
1762169283.6774,0.0000
1762169283.8433,0.0000
1762169283.9969,0.0000
1762169284.1657,0.0000
1762169284.3200,0.0000
1762169284.5010,0.0000
1762169284.6539,0.0000
1762169284.8245,0.0000
1762169284.9870,0.0000
1762169285.1490,0.0000
1762169285.3210,0.0000
1762169285.4782,0.0000
1762169285.6570,0.0000
1762169285.8100,0.0000
1762169285.9912,0.0000
1762169286.1438,0.0000
1762169286.3006,0.0000
1762169286.4829,0.0000
1762169286.6376,0.0000
1762169286.8139,0.0000
1762169286.9738,0.0000
1762169287.1385,1.0000
1762169287.2933,1.0000
1762169287.4701,0.0000
1762169287.6267,1.0000
1762169287.8047,1.0000
1762169287.9575,1.0000
1762169288.1366,1.0000
1762169288.2905,2.0000
1762169288.4443,2.0000
1762169288.6245,2.0000
1762169288.7783,2.0000
1762169288.9549,2.0000
1762169289.1089,2.0000
1762169289.2891,3.0000
1762169289.4432,2.0000
1762169289.5969,3.0000
1762169289.7672,3.0000
1762169289.9273,3.0000
1762169290.0889,2.0000
1762169290.2668,2.0000
1762169290.4208,3.0000
1762169290.6009,3.0000
1762169290.7453,4.0000
1762169290.9119,4.0000
1762169291.0765,4.0000
1762169291.2505,4.0000
1762169291.4056,4.0000
1762169291.5732,4.0000
1762169291.7497,4.0000
1762169291.9039,4.0000
1762169292.0719,4.0000
1762169292.2249,4.0000
1762169292.3948,5.0000
1762169292.5717,4.0000
1762169292.7172,5.0000
1762169292.8997,5.0000
1762169293.0542,3.0000
1762169293.2091,5.0000
1762169293.3887,4.0000
1762169293.5437,4.0000
1762169293.7043,5.0000
1762169293.8848,4.0000
1762169294.0373,5.0000
1762169294.2144,4.0000
1762169294.3740,4.0000
1762169294.5519,5.0000
1762169294.7207,4.0000
1762169294.8746,4.0000
1762169295.0300,4.0000
1762169295.2058,4.0000
1762169295.3614,5.0000
1762169295.5453,5.0000
1762169295.7002,5.0000
1762169295.8786,4.0000
1762169296.0444,4.0000
1762169296.2056,5.0000
1762169296.3611,5.0000
1762169296.5403,5.0000
1762169296.6952,4.0000
1762169296.8744,5.0000
1762169297.0286,5.0000
1762169297.2046,4.0000
1762169297.3588,5.0000
1762169297.5126,3.0000
1762169297.6837,4.0000
1762169297.8538,4.0000
1762169298.0243,4.0000
1762169298.1898,4.0000
1762169298.3561,2.0000
1762169298.5140,3.0000
1762169298.6816,4.0000
1762169298.8351,2.0000
1762169299.0054,3.0000
1762169299.1733,3.0000
1762169299.3283,3.0000
1762169299.5049,5.0000
1762169299.6599,4.0000
1762169299.8258,5.0000
1762169299.9937,5.0000
1762169300.1466,5.0000
1762169300.3030,4.0000
1762169300.4885,3.0000
1762169300.6428,4.0000
1762169300.8168,4.0000
1762169300.9839,4.0000
1762169301.1520,3.0000
1762169301.2991,3.0000
1762169301.4828,3.0000
1762169301.6487,1.0000
1762169301.8034,3.0000
1762169301.9844,3.0000
1762169302.1382,1.0000
1762169302.3168,0.0000
1762169302.4751,0.0000
1762169302.6267,1.0000
1762169302.7909,1.0000
1762169302.9630,1.0000
1762169303.1290,1.0000
1762169303.2975,1.0000
1762169303.4530,1.0000
1762169303.6334,0.0000
1762169303.7866,0.0000
1762169303.9450,0.0000
1762169304.1249,0.0000
1762169304.2774,0.0000
1762169304.4567,0.0000
1762169304.6063,0.0000
1762169304.7859,0.0000
1762169304.9398,0.0000
1762169305.1037,0.0000
1762169305.2659,0.0000
1762169305.4452,0.0000
1762169305.6009,0.0000
1762169305.7788,0.0000
1762169305.9234,0.0000
1762169306.0859,0.0000
1762169306.2658,0.0000
1762169306.4186,0.0000
1762169306.5958,0.0000
1762169306.7478,0.0000
1762169306.9259,0.0000
1762169307.0722,0.0000
1762169307.2443,0.0000
1762169307.4190,0.0000
1762169307.5668,0.0000
1762169307.7449,0.0000
1762169307.9177,0.0000
1762169308.0791,0.0000
1762169308.2399,0.0000
1762169308.3995,0.0000
1762169308.5645,0.0000
1762169308.7443,0.0000
1762169308.9082,0.0000
1762169309.0626,0.0000
1762169309.2418,0.0000
1762169309.3922,0.0000
1762169309.5782,0.0000
1762169309.7384,0.0000
1762169309.8917,0.0000
1762169310.0671,0.0000
1762169310.2292,0.0000
1762169310.4066,0.0000
1762169310.5546,0.0000
1762169310.7324,0.0000
1762169310.8971,0.0000
1762169311.0562,0.0000
1762169311.2348,1.0000
1762169311.3958,1.0000
1762169311.5595,0.0000
1762169311.7275,0.0000
1762169311.8763,0.0000
1762169312.0578,1.0000
1762169312.2279,0.0000
1762169312.3831,0.0000
1762169312.5583,1.0000
1762169312.7023,0.0000
1762169312.8796,1.0000
1762169313.0448,0.0000
1762169313.2237,1.0000
1762169313.3778,0.0000
1762169313.5335,1.0000
1762169313.7133,1.0000
1762169313.8806,0.0000
1762169314.0511,0.0000
1762169314.2073,1.0000
1762169314.3818,0.0000
1762169314.5339,0.0000
1762169314.7131,0.0000
1762169314.8662,0.0000
1762169315.0212,0.0000
1762169315.1983,0.0000
1762169315.3530,0.0000
1762169315.5324,0.0000
1762169315.6922,0.0000
1762169315.8615,0.0000
1762169316.0199,0.0000
1762169316.1808,0.0000
1762169316.3592,0.0000
1762169316.5268,0.0000
1762169316.6811,0.0000
1762169316.8439,0.0000
1762169317.0243,0.0000
1762169317.1781,0.0000
1762169317.3586,0.0000
1762169317.5056,0.0000
1762169317.6727,0.0000
1762169317.8536,0.0000
1762169318.0078,0.0000
1762169318.1619,1.0000
1762169318.3408,0.0000
1762169318.5032,1.0000
1762169318.6682,0.0000
1762169318.8299,0.0000
1762169319.0081,0.0000
1762169319.1771,0.0000
1762169319.3349,0.0000
1762169319.5192,0.0000
1762169319.6792,0.0000
1762169319.8335,1.0000
1762169320.0243,0.0000
1762169320.1932,1.0000
1762169320.3452,0.0000
1762169320.5211,0.0000
1762169320.6799,1.0000
1762169320.8441,0.0000
1762169321.0217,0.0000
1762169321.1651,0.0000
1762169321.3347,0.0000
1762169321.4982,1.0000
1762169321.6784,0.0000
1762169321.8366,1.0000
1762169322.0159,0.0000
1762169322.1706,0.0000
1762169322.3321,0.0000
1762169322.5105,0.0000
1762169322.6699,0.0000
1762169322.8460,0.0000
1762169322.9929,0.0000
1762169323.1660,0.0000
1762169323.3426,0.0000
1762169323.4980,0.0000
1762169323.6743,0.0000
1762169323.8297,0.0000
1762169324.0081,0.0000
1762169324.1603,0.0000
1762169324.3390,0.0000
1762169324.4940,2.0000
1762169324.6754,3.0000
1762169324.8508,5.0000
1762169325.0060,2.0000
1762169325.1685,1.0000
1762169325.3411,2.0000
1762169325.5204,2.0000
1762169325.6747,4.0000
1762169325.8525,4.0000
1762169326.0066,2.0000
1762169326.1869,4.0000
1762169326.3476,3.0000
1762169326.5048,3.0000
1762169326.6731,2.0000
1762169326.8337,3.0000
1762169326.9952,3.0000
1762169327.1708,3.0000
1762169327.3483,3.0000
1762169327.4960,2.0000
1762169327.6697,3.0000
1762169327.8477,3.0000
1762169328.0049,3.0000
1762169328.1743,2.0000
1762169328.3494,2.0000
1762169328.5031,2.0000
1762169328.6837,3.0000
1762169328.8383,3.0000
1762169328.9920,2.0000
1762169329.1674,1.0000
1762169329.3272,1.0000
1762169329.4895,2.0000
1762169329.6677,2.0000
1762169329.8219,1.0000
1762169329.9993,0.0000
1762169330.1695,1.0000
1762169330.3239,2.0000
1762169330.4780,2.0000
1762169330.6404,2.0000
1762169330.8291,1.0000
1762169330.9877,1.0000
1762169331.1506,2.0000
1762169331.3189,3.0000
1762169331.4787,3.0000
1762169331.6437,4.0000
1762169331.8072,5.0000
1762169331.9606,2.0000
1762169332.1265,3.0000
1762169332.2994,2.0000
1762169332.4691,2.0000
1762169332.6221,2.0000
1762169332.8052,1.0000
1762169332.9558,3.0000
1762169333.1316,2.0000
1762169333.2855,3.0000
1762169333.4668,3.0000
1762169333.6217,4.0000
1762169333.7989,4.0000
1762169333.9523,3.0000
1762169334.1264,2.0000
