ros_time_s,Error_Distancia
1762169253.1531,0.0693
1762169253.1915,0.0693
1762169253.2406,0.0693
1762169253.3031,0.1064
1762169253.3416,0.1064
1762169253.3912,0.1064
1762169253.4493,0.0771
1762169253.4915,0.0771
1762169253.5416,0.0771
1762169253.5917,0.0771
1762169253.6509,0.0351
1762169253.6918,0.0351
1762169253.7416,0.0351
1762169253.8032,0.0341
1762169253.8412,0.0341
1762169253.8914,0.0341
1762169253.9497,0.0049
1762169253.9913,0.0049
1762169254.0413,0.0049
1762169254.0914,0.0049
1762169254.1489,0.0360
1762169254.1917,0.0360
1762169254.2417,0.0360
1762169254.3002,-0.0299
1762169254.3416,-0.0299
1762169254.3918,-0.0299
1762169254.4534,0.0387
1762169254.4916,0.0387
1762169254.5416,0.0387
1762169254.6018,0.0243
1762169254.6415,0.0243
1762169254.6916,0.0243
1762169254.7409,0.0243
1762169254.8018,0.0520
1762169254.8415,0.0520
1762169254.8907,0.0520
1762169254.9512,0.0471
1762169254.9913,0.0471
1762169255.0412,0.0471
1762169255.0917,0.0471
1762169255.1518,0.0448
1762169255.1916,0.0448
1762169255.2416,0.0448
1762169255.3031,0.0800
1762169255.3417,0.0800
1762169255.3918,0.0800
1762169255.4530,0.0091
1762169255.4915,0.0091
1762169255.5420,0.0091
1762169255.6033,0.0319
1762169255.6416,0.0319
1762169255.6918,0.0319
1762169255.7417,0.0319
1762169255.8033,-0.0566
1762169255.8416,-0.0566
1762169255.8919,-0.0566
1762169255.9516,-0.0095
1762169255.9909,-0.0095
1762169256.0416,-0.0095
1762169256.1025,-0.0021
1762169256.1416,-0.0021
1762169256.1916,-0.0021
1762169256.2417,-0.0021
1762169256.3039,-0.0557
1762169256.3416,-0.0557
1762169256.3915,-0.0557
1762169256.4536,-0.0418
1762169256.4915,-0.0418
1762169256.5415,-0.0418
1762169256.6034,-0.0751
1762169256.6414,-0.0751
1762169256.6915,-0.0751
1762169256.7540,-0.0236
1762169256.7915,-0.0236
1762169256.7915,0.0131
1762169256.8415,0.0177
1762169256.8915,0.0209
1762169256.9415,0.0134
1762169256.9915,0.0135
1762169257.0415,0.0116
1762169257.0915,0.0085
1762169257.1415,0.0088
1762169257.1915,0.0152
1762169257.2415,0.0197
1762169257.2915,0.0185
1762169257.3415,0.0169
1762169257.3915,0.0265
1762169257.4415,0.0353
1762169257.4915,0.0337
1762169257.5415,0.0348
1762169257.5915,0.0339
1762169257.6415,0.0386
1762169257.6915,0.0434
1762169257.7415,0.0413
1762169257.7915,0.0338
1762169257.8415,0.0336
