ros_time_s,Lecturas_ValidasVerde
1762169033.4742,23.0000
1762169033.6509,25.0000
1762169033.8064,24.0000
1762169033.9797,25.0000
1762169034.1490,25.0000
1762169034.3028,25.0000
1762169034.4825,25.0000
1762169034.6509,24.0000
1762169034.8233,26.0000
1762169034.9883,25.0000
1762169035.1421,26.0000
1762169035.3206,24.0000
1762169035.4820,26.0000
1762169035.6551,26.0000
1762169035.8343,26.0000
1762169035.9888,25.0000
1762169036.1593,26.0000
1762169036.3143,28.0000
1762169036.4924,27.0000
1762169036.6604,28.0000
1762169036.8239,25.0000
1762169037.0030,27.0000
1762169037.1582,24.0000
1762169037.3252,25.0000
1762169037.5030,27.0000
1762169037.6584,29.0000
1762169037.8370,22.0000
1762169037.9919,28.0000
1762169038.1602,27.0000
1762169038.3333,26.0000
1762169038.4872,26.0000
1762169038.6660,25.0000
1762169038.8205,28.0000
1762169038.9983,26.0000
1762169039.1524,29.0000
1762169039.3282,27.0000
1762169039.5073,28.0000
1762169039.6604,29.0000
1762169039.8397,29.0000
1762169040.0011,27.0000
1762169040.1692,29.0000
1762169040.3305,28.0000
1762169040.5096,29.0000
1762169040.6708,27.0000
1762169040.8429,28.0000
1762169040.9975,27.0000
1762169041.1781,28.0000
1762169041.3292,31.0000
1762169041.5088,30.0000
1762169041.6638,25.0000
1762169041.8314,25.0000
1762169042.0122,28.0000
1762169042.1653,26.0000
1762169042.3387,28.0000
1762169042.5168,29.0000
1762169042.6732,28.0000
1762169042.8433,27.0000
1762169043.0082,25.0000
1762169043.1865,24.0000
1762169043.3414,28.0000
1762169043.5191,28.0000
1762169043.6876,26.0000
1762169043.8560,26.0000
1762169044.0138,32.0000
1762169044.1929,31.0000
1762169044.3581,29.0000
1762169044.5125,30.0000
1762169044.6896,31.0000
1762169044.8435,28.0000
1762169045.0240,31.0000
1762169045.1799,30.0000
1762169045.3583,30.0000
1762169045.5289,28.0000
1762169045.6848,29.0000
1762169045.8568,31.0000
1762169046.0110,30.0000
1762169046.1964,30.0000
1762169046.3513,29.0000
1762169046.5297,30.0000
1762169046.6851,31.0000
1762169046.8469,33.0000
1762169047.0220,28.0000
1762169047.1910,30.0000
1762169047.3700,30.0000
1762169047.5228,31.0000
1762169047.7008,32.0000
1762169047.8542,26.0000
1762169048.0395,30.0000
1762169048.1939,28.0000
1762169048.3735,33.0000
1762169048.5214,31.0000
1762169048.6931,29.0000
1762169048.8514,31.0000
1762169049.0359,30.0000
1762169049.1906,31.0000
1762169049.3691,33.0000
1762169049.5236,31.0000
1762169049.7005,31.0000
1762169049.8635,32.0000
1762169050.0194,31.0000
1762169050.1967,32.0000
1762169050.3505,30.0000
1762169050.5305,31.0000
1762169050.6848,30.0000
1762169050.8623,29.0000
1762169051.0077,30.0000
1762169051.1805,30.0000
1762169051.3459,32.0000
1762169051.5269,30.0000
1762169051.6913,30.0000
1762169051.8442,28.0000
1762169052.0165,31.0000
1762169052.1718,30.0000
1762169052.3357,30.0000
1762169052.5152,31.0000
1762169052.6694,26.0000
1762169052.8504,28.0000
1762169053.0061,27.0000
1762169053.1740,28.0000
1762169053.3302,26.0000
1762169053.4901,26.0000
1762169053.6693,26.0000
1762169053.8419,28.0000
1762169053.9948,26.0000
1762169054.1632,26.0000
1762169054.3354,26.0000
1762169054.4927,26.0000
1762169054.6624,26.0000
1762169054.8238,27.0000
1762169054.9952,23.0000
1762169055.1509,27.0000
1762169055.3350,27.0000
1762169055.5014,25.0000
1762169055.6530,28.0000
1762169055.8374,27.0000
1762169055.9906,26.0000
1762169056.1619,24.0000
1762169056.3299,25.0000
1762169056.4848,25.0000
1762169056.6511,25.0000
1762169056.8310,25.0000
1762169057.0013,26.0000
1762169057.1544,23.0000
1762169057.3347,27.0000
1762169057.4887,22.0000
1762169057.6421,26.0000
1762169057.8214,25.0000
1762169057.9767,27.0000
1762169058.1530,24.0000
1762169058.3081,24.0000
1762169058.4769,25.0000
1762169058.6533,22.0000
1762169058.8152,24.0000
1762169058.9826,23.0000
1762169059.1612,22.0000
1762169059.3263,22.0000
1762169059.4823,22.0000
1762169059.6561,23.0000
1762169059.8111,22.0000
1762169059.9880,21.0000
1762169060.1443,20.0000
1762169060.2968,25.0000
1762169060.4766,26.0000
1762169060.6311,25.0000
1762169060.8092,23.0000
1762169060.9819,23.0000
1762169061.1381,21.0000
1762169061.2990,24.0000
1762169061.4765,23.0000
1762169061.6389,22.0000
1762169061.7948,22.0000
1762169061.9646,22.0000
1762169062.1186,21.0000
1762169062.3051,22.0000
1762169062.4483,19.0000
1762169062.6298,19.0000
1762169062.7886,18.0000
1762169062.9674,22.0000
1762169063.1326,20.0000
1762169063.2877,21.0000
1762169063.4665,21.0000
1762169063.6320,23.0000
1762169063.7859,21.0000
1762169063.9651,21.0000
1762169064.1184,22.0000
1762169064.2893,19.0000
1762169064.4443,20.0000
1762169064.6299,20.0000
1762169064.7845,20.0000
1762169064.9611,20.0000
1762169065.1220,19.0000
1762169065.2792,21.0000
1762169065.4462,21.0000
1762169065.6257,20.0000
1762169065.7752,21.0000
1762169065.9452,22.0000
1762169066.1114,23.0000
1762169066.2667,24.0000
1762169066.4432,23.0000
1762169066.6140,24.0000
1762169066.7686,20.0000
1762169066.9441,22.0000
1762169067.1027,22.0000
1762169067.2568,22.0000
1762169067.4259,22.0000
1762169067.5893,23.0000
1762169067.7590,22.0000
1762169067.9253,21.0000
1762169068.0855,19.0000
1762169068.2681,21.0000
1762169068.4281,19.0000
1762169068.5834,22.0000
1762169068.7610,20.0000
1762169068.9269,23.0000
1762169069.0892,20.0000
1762169069.2444,20.0000
1762169069.4276,22.0000
1762169069.5815,21.0000
1762169069.7481,21.0000
1762169069.9062,24.0000
1762169070.0795,20.0000
1762169070.2336,20.0000
1762169070.4124,19.0000
1762169070.5682,19.0000
1762169070.7514,19.0000
1762169070.9071,21.0000
1762169071.0622,19.0000
1762169071.2401,19.0000
1762169071.3979,19.0000
1762169071.5629,19.0000
1762169071.7438,21.0000
1762169071.9093,23.0000
1762169072.0575,21.0000
1762169072.2273,19.0000
1762169072.4056,20.0000
1762169072.5522,20.0000
1762169072.7357,22.0000
1762169072.8900,21.0000
1762169073.0433,20.0000
1762169073.2238,22.0000
1762169073.3784,23.0000
1762169073.5472,22.0000
1762169073.7258,21.0000
1762169073.8756,16.0000
1762169074.0609,19.0000
1762169074.2130,15.0000
1762169074.3913,20.0000
1762169074.5375,19.0000
1762169074.7098,17.0000
1762169074.8769,19.0000
1762169075.0449,15.0000
1762169075.2119,19.0000
1762169075.3772,17.0000
1762169075.5630,19.0000
1762169075.7165,16.0000
1762169075.8950,16.0000
1762169076.0481,15.0000
1762169076.2210,14.0000
1762169076.3986,12.0000
1762169076.5483,13.0000
1762169076.7314,13.0000
1762169076.8979,15.0000
1762169077.0455,15.0000
1762169077.2136,17.0000
1762169077.4035,15.0000
1762169077.5676,16.0000
1762169077.7211,15.0000
1762169077.8828,16.0000
1762169078.0642,18.0000
1762169078.2190,18.0000
1762169078.3819,17.0000
1762169078.5733,15.0000
1762169078.7268,15.0000
1762169078.8940,15.0000
1762169079.0717,13.0000
1762169079.2249,15.0000
1762169079.4051,13.0000
1762169079.5600,13.0000
1762169079.7326,15.0000
1762169079.8853,16.0000
1762169080.0722,18.0000
1762169080.2334,18.0000
1762169080.3987,18.0000
1762169080.5736,14.0000
1762169080.7256,15.0000
1762169080.8955,18.0000
1762169081.0730,19.0000
1762169081.2405,16.0000
1762169081.3937,15.0000
1762169081.5737,16.0000
1762169081.7276,16.0000
1762169081.9022,17.0000
1762169082.0740,19.0000
1762169082.2268,19.0000
1762169082.3998,18.0000
1762169082.5545,19.0000
1762169082.7362,17.0000
1762169082.9020,16.0000
1762169083.0730,17.0000
1762169083.2237,19.0000
1762169083.4009,19.0000
1762169083.5681,18.0000
1762169083.7346,17.0000
1762169083.9074,17.0000
1762169084.0490,18.0000
1762169084.2279,22.0000
1762169084.4071,23.0000
1762169084.5618,21.0000
1762169084.7359,18.0000
1762169084.8863,17.0000
1762169085.0668,20.0000
1762169085.2225,19.0000
1762169085.4001,21.0000
1762169085.5549,19.0000
1762169085.7359,22.0000
1762169085.8894,19.0000
1762169086.0774,22.0000
1762169086.2434,19.0000
1762169086.4003,22.0000
1762169086.5699,21.0000
1762169086.7241,19.0000
1762169086.9035,20.0000
1762169087.0630,20.0000
1762169087.2351,17.0000
1762169087.3860,19.0000
1762169087.5559,20.0000
1762169087.7347,17.0000
1762169087.9078,15.0000
1762169088.0629,19.0000
1762169088.2336,18.0000
1762169088.3905,18.0000
1762169088.5683,19.0000
1762169088.7233,19.0000
1762169088.9005,19.0000
1762169089.0591,19.0000
1762169089.2373,19.0000
1762169089.3945,18.0000
1762169089.5581,16.0000
1762169089.7258,16.0000
1762169089.9050,19.0000
1762169090.0708,15.0000
1762169090.2245,15.0000
1762169090.4035,13.0000
1762169090.5592,17.0000
1762169090.7239,16.0000
1762169090.8946,16.0000
1762169091.0659,17.0000
1762169091.2198,16.0000
1762169091.3969,16.0000
1762169091.5567,15.0000
1762169091.7356,16.0000
1762169091.8901,15.0000
1762169092.0561,16.0000
1762169092.2353,15.0000
1762169092.3901,17.0000
1762169092.5455,15.0000
1762169092.7210,16.0000
1762169092.8760,16.0000
1762169093.0553,16.0000
1762169093.2093,15.0000
1762169093.3867,16.0000
1762169093.5421,16.0000
1762169093.7205,11.0000
1762169093.8752,15.0000
1762169094.0525,13.0000
1762169094.2100,16.0000
1762169094.3724,17.0000
1762169094.5425,15.0000
1762169094.7046,15.0000
1762169094.8815,14.0000
1762169095.0368,14.0000
1762169095.1910,15.0000
1762169095.3703,13.0000
1762169095.5304,15.0000
1762169095.7091,16.0000
1762169095.8640,15.0000
1762169096.0405,15.0000
1762169096.1978,15.0000
1762169096.3518,16.0000
1762169096.5173,13.0000
1762169096.6877,14.0000
1762169096.8668,14.0000
1762169097.0206,16.0000
1762169097.1930,12.0000
1762169097.3517,11.0000
1762169097.5212,12.0000
1762169097.6850,12.0000
1762169097.8554,14.0000
1762169098.0129,13.0000
1762169098.1879,12.0000
1762169098.3435,15.0000
1762169098.5030,15.0000
1762169098.6774,14.0000
1762169098.8432,14.0000
1762169098.9984,15.0000
1762169099.1758,14.0000
1762169099.3287,16.0000
1762169099.4951,14.0000
1762169099.6720,12.0000
1762169099.8267,13.0000
1762169100.0061,13.0000
1762169100.1599,13.0000
1762169100.3367,14.0000
1762169100.4954,15.0000
1762169100.6735,14.0000
1762169100.8370,13.0000
1762169100.9898,12.0000
1762169101.1680,12.0000
1762169101.3329,11.0000
1762169101.5120,13.0000
1762169101.6654,13.0000
1762169101.8415,11.0000
1762169101.9963,12.0000
1762169102.1745,12.0000
1762169102.3292,12.0000
1762169102.5076,13.0000
1762169102.6628,13.0000
1762169102.8405,13.0000
1762169103.0111,12.0000
1762169103.1654,13.0000
1762169103.3425,13.0000
1762169103.4938,14.0000
1762169103.6730,10.0000
1762169103.8257,10.0000
1762169104.0097,12.0000
1762169104.1711,20.0000
1762169104.3351,22.0000
1762169104.5060,21.0000
1762169104.6795,20.0000
1762169104.8323,20.0000
1762169105.0012,18.0000
1762169105.1791,20.0000
1762169105.3269,19.0000
1762169105.4996,19.0000
1762169105.6636,18.0000
1762169105.8438,17.0000
1762169105.9990,20.0000
1762169106.1720,17.0000
1762169106.3266,17.0000
1762169106.5048,16.0000
1762169106.6769,19.0000
1762169106.8383,15.0000
1762169106.9951,20.0000
1762169107.1734,19.0000
1762169107.3281,19.0000
1762169107.5070,16.0000
1762169107.6646,18.0000
1762169107.8419,20.0000
1762169107.9959,18.0000
1762169108.1756,19.0000
1762169108.3381,19.0000
1762169108.4985,17.0000
1762169108.6631,14.0000
1762169108.8456,16.0000
1762169109.0013,16.0000
1762169109.1784,15.0000
1762169109.3319,16.0000
1762169109.4996,16.0000
1762169109.6676,14.0000
1762169109.8368,14.0000
1762169110.0179,14.0000
1762169110.1711,14.0000
1762169110.3504,16.0000
1762169110.5284,15.0000
1762169110.6836,16.0000
1762169110.8614,14.0000
1762169111.0148,15.0000
1762169111.1869,15.0000
1762169111.3457,14.0000
1762169111.5138,15.0000
1762169111.6927,14.0000
1762169111.8709,16.0000
1762169112.0241,16.0000
1762169112.2036,16.0000
1762169112.3589,16.0000
1762169112.5367,16.0000
1762169112.6938,13.0000
1762169112.8691,14.0000
1762169113.0250,15.0000
1762169113.2027,14.0000
1762169113.3568,14.0000
1762169113.5369,14.0000
1762169113.7055,15.0000
1762169113.8544,13.0000
1762169114.0331,14.0000
1762169114.1885,12.0000
1762169114.3693,14.0000
1762169114.5424,12.0000
1762169114.7051,17.0000
1762169114.8599,13.0000
1762169115.0434,11.0000
1762169115.1966,14.0000
1762169115.3750,10.0000
1762169115.5320,13.0000
1762169115.7093,13.0000
1762169115.8630,14.0000
1762169116.0421,10.0000
1762169116.1928,13.0000
1762169116.3705,10.0000
1762169116.5497,10.0000
1762169116.7049,11.0000
1762169116.8823,9.0000
1762169117.0366,11.0000
1762169117.2165,11.0000
1762169117.3696,10.0000
1762169117.5487,9.0000
1762169117.7029,9.0000
1762169117.8814,8.0000
1762169118.0607,8.0000
1762169118.2147,10.0000
1762169118.3946,6.0000
1762169118.5489,9.0000
1762169118.7273,7.0000
1762169118.8824,8.0000
1762169119.0639,7.0000
1762169119.2178,6.0000
1762169119.4006,10.0000
1762169119.5554,9.0000
1762169119.7343,8.0000
1762169119.8888,10.0000
1762169120.0666,10.0000
1762169120.2220,7.0000
1762169120.3996,8.0000
1762169120.5554,8.0000
1762169120.7342,6.0000
1762169120.8866,8.0000
1762169121.0751,7.0000
1762169121.2257,5.0000
1762169121.4063,7.0000
1762169121.5589,6.0000
1762169121.7387,7.0000
1762169121.8925,8.0000
1762169122.0694,10.0000
1762169122.2505,9.0000
1762169122.4088,9.0000
1762169122.5880,8.0000
1762169122.7423,7.0000
1762169122.9117,7.0000
1762169123.0693,7.0000
1762169123.2383,8.0000
1762169123.4179,9.0000
1762169123.5909,15.0000
1762169123.7492,15.0000
1762169123.9137,15.0000
1762169124.0924,12.0000
1762169124.2469,15.0000
1762169124.4257,16.0000
1762169124.5800,14.0000
1762169124.7590,11.0000
1762169124.9119,11.0000
1762169125.0912,10.0000
1762169125.2452,10.0000
1762169125.4229,10.0000
1762169125.5961,8.0000
1762169125.7643,11.0000
1762169125.9250,9.0000
1762169126.1057,6.0000
1762169126.2717,6.0000
1762169126.4341,10.0000
1762169126.5966,10.0000
1762169126.7770,9.0000
1762169126.9364,7.0000
1762169127.0918,5.0000
1762169127.2691,12.0000
1762169127.4226,11.0000
1762169127.6026,10.0000
1762169127.7576,11.0000
1762169127.9338,13.0000
1762169128.0898,11.0000
1762169128.2674,13.0000
1762169128.4215,12.0000
1762169128.5816,12.0000
1762169128.7458,11.0000
1762169128.9139,12.0000
1762169129.0831,9.0000
1762169129.2633,14.0000
1762169129.4183,13.0000
1762169129.5977,14.0000
1762169129.7493,12.0000
1762169129.9276,12.0000
1762169130.0840,12.0000
1762169130.2623,13.0000
1762169130.4162,11.0000
1762169130.5966,11.0000
1762169130.7550,14.0000
1762169130.9334,15.0000
1762169131.0896,10.0000
1762169131.2463,13.0000
1762169131.4245,12.0000
1762169131.5795,14.0000
1762169131.7587,13.0000
1762169131.9362,10.0000
1762169132.0918,11.0000
1762169132.2555,10.0000
1762169132.4336,14.0000
1762169132.5886,14.0000
1762169132.7662,14.0000
1762169132.9372,12.0000
1762169133.1037,14.0000
1762169133.2500,11.0000
1762169133.4281,12.0000
1762169133.5952,11.0000
1762169133.7734,12.0000
1762169133.9272,14.0000
1762169134.1059,11.0000
1762169134.2616,13.0000
1762169134.4396,13.0000
1762169134.5944,12.0000
1762169134.7722,13.0000
1762169134.9249,13.0000
1762169135.1050,14.0000
1762169135.2603,10.0000
1762169135.4375,14.0000
1762169135.5922,13.0000
1762169135.7708,8.0000
1762169135.9244,11.0000
1762169136.1034,10.0000
1762169136.2600,10.0000
1762169136.4383,8.0000
1762169136.5917,9.0000
1762169136.7700,12.0000
1762169136.9248,11.0000
1762169137.1028,11.0000
1762169137.2579,10.0000
1762169137.4341,8.0000
1762169137.5929,8.0000
1762169137.7576,8.0000
1762169137.9356,9.0000
1762169138.1015,8.0000
1762169138.2807,6.0000
1762169138.4346,7.0000
1762169138.6116,8.0000
1762169138.7655,7.0000
1762169138.9455,10.0000
1762169139.0994,9.0000
1762169139.2790,10.0000
1762169139.4323,10.0000
1762169139.6110,10.0000
1762169139.7654,7.0000
1762169139.9441,10.0000
1762169140.1016,11.0000
1762169140.2599,8.0000
1762169140.4404,9.0000
1762169140.5936,10.0000
1762169140.7731,11.0000
1762169140.9276,11.0000
1762169141.1063,4.0000
1762169141.2599,4.0000
1762169141.4394,4.0000
1762169141.5933,4.0000
1762169141.7718,3.0000
1762169141.9421,3.0000
1762169142.0949,5.0000
1762169142.2739,3.0000
1762169142.4287,4.0000
1762169142.5832,3.0000
1762169142.7606,2.0000
1762169142.9205,3.0000
1762169143.0952,4.0000
1762169143.2553,3.0000
1762169143.4156,3.0000
1762169143.5945,4.0000
1762169143.7583,3.0000
1762169143.9133,3.0000
1762169144.0917,3.0000
1762169144.2460,4.0000
1762169144.4248,4.0000
1762169144.5801,2.0000
1762169144.7568,4.0000
1762169144.9237,3.0000
1762169145.0928,2.0000
1762169145.2459,3.0000
1762169145.4022,4.0000
1762169145.5834,4.0000
1762169145.7382,3.0000
1762169145.9169,3.0000
1762169146.0784,3.0000
1762169146.2570,1.0000
1762169146.4085,3.0000
1762169146.5642,2.0000
1762169146.7436,2.0000
1762169146.8983,2.0000
1762169147.0764,2.0000
1762169147.2315,3.0000
1762169147.4075,2.0000
1762169147.5618,2.0000
1762169147.7431,2.0000
1762169147.8953,2.0000
1762169148.0828,2.0000
1762169148.2358,1.0000
1762169148.3967,1.0000
1762169148.5746,3.0000
1762169148.7390,3.0000
1762169148.9160,4.0000
1762169149.0761,2.0000
1762169149.2310,4.0000
1762169149.4091,2.0000
1762169149.5628,2.0000
1762169149.7428,2.0000
1762169149.8951,2.0000
1762169150.0751,2.0000
1762169150.2303,3.0000
1762169150.4070,3.0000
1762169150.5617,2.0000
1762169150.7403,4.0000
1762169150.8965,3.0000
1762169151.0541,2.0000
1762169151.2335,4.0000
1762169151.3880,4.0000
1762169151.5663,4.0000
1762169151.7210,4.0000
1762169151.8980,3.0000
1762169152.0531,2.0000
1762169152.2323,3.0000
1762169152.3956,3.0000
1762169152.5485,4.0000
1762169152.7288,4.0000
1762169152.8830,4.0000
1762169153.0370,4.0000
1762169153.2157,4.0000
1762169153.3702,3.0000
1762169153.5478,3.0000
1762169153.7005,4.0000
1762169153.8815,3.0000
1762169154.0360,4.0000
1762169154.2138,2.0000
1762169154.3686,4.0000
1762169154.5462,4.0000
1762169154.6996,4.0000
1762169154.8799,4.0000
1762169155.0339,4.0000
1762169155.1887,4.0000
1762169155.3670,4.0000
1762169155.5169,4.0000
1762169155.6964,4.0000
1762169155.8516,4.0000
1762169156.0293,4.0000
1762169156.1848,4.0000
1762169156.3614,4.0000
1762169156.5209,4.0000
1762169156.6984,4.0000
1762169156.8554,4.0000
