ros_time_s,Lidar_Left
1762169130.2623,1.0626
1762169130.4162,0.9795
1762169130.5966,1.0296
1762169130.7550,1.0789
1762169130.9334,1.1402
1762169131.0896,1.0725
1762169131.2463,1.1333
1762169131.4245,1.0963
1762169131.5795,1.1285
1762169131.7587,1.1200
1762169131.9362,1.1552
1762169132.0918,1.1503
1762169132.2555,0.9705
1762169132.4336,1.0959
1762169132.5886,1.1595
1762169132.7662,1.1219
1762169132.9372,1.0254
1762169133.1037,1.1614
1762169133.2500,1.0689
1762169133.4281,1.1146
1762169133.5952,1.1422
1762169133.7734,1.0570
1762169133.9272,1.1212
1762169134.1059,1.0059
1762169134.2616,1.0743
1762169134.4396,1.1224
1762169134.5944,1.0651
1762169134.7722,1.1050
1762169134.9249,1.0362
1762169135.1050,1.1174
1762169135.2603,0.9912
1762169135.4375,1.1035
1762169135.5922,1.1166
1762169135.7708,1.0908
1762169135.9244,1.1452
1762169136.1034,1.1279
1762169136.2600,1.1542
1762169136.4383,0.9179
1762169136.5917,1.1810
1762169136.7700,1.1093
1762169136.9248,1.1311
1762169137.1028,1.1437
1762169137.2579,1.1937
1762169137.4341,0.9962
1762169137.5929,0.9277
1762169137.7576,0.8634
1762169137.9356,0.8465
1762169138.1015,0.7342
1762169138.2807,0.6584
1762169138.4346,0.7399
1762169138.6116,0.7370
1762169138.7655,0.6647
1762169138.9455,0.8471
1762169139.0994,0.7355
1762169139.2790,0.7918
1762169139.4323,0.8489
1762169139.6110,0.8550
1762169139.7654,0.7729
1762169139.9441,0.8063
1762169140.1016,0.8372
1762169140.2599,0.7210
1762169140.4404,0.8026
1762169140.5936,0.7880
1762169140.7731,0.9215
1762169140.9276,0.9162
1762169141.1063,1.5733
1762169141.2599,1.4595
1762169141.4394,1.5647
1762169141.5933,1.4621
1762169141.7718,1.6761
1762169141.9421,1.5212
1762169142.0949,1.6639
1762169142.2739,1.5625
1762169142.4287,1.6401
1762169142.5832,1.5330
1762169142.7606,1.7414
1762169142.9205,1.6306
1762169143.0952,1.5820
1762169143.2553,1.6796
1762169143.4156,1.6457
1762169143.5945,1.5589
1762169143.7583,1.6859
1762169143.9133,1.5810
1762169144.0917,1.5658
1762169144.2460,1.6536
1762169144.4248,1.6265
1762169144.5801,1.8222
1762169144.7568,1.7047
1762169144.9237,1.8415
1762169145.0928,1.8033
1762169145.2459,1.5135
1762169145.4022,1.6229
1762169145.5834,1.4230
1762169145.7382,1.4112
1762169145.9169,1.5660
1762169146.0784,1.6097
1762169146.2570,1.1285
1762169146.4085,1.3232
1762169146.5642,1.4979
1762169146.7436,1.3172
1762169146.8983,1.0634
1762169147.0764,1.1708
1762169147.2315,1.5274
1762169147.4075,1.5434
1762169147.5618,1.1203
1762169147.7431,0.8822
1762169147.8953,1.3908
1762169148.0828,0.9703
1762169148.2358,1.1137
1762169148.3967,1.1326
1762169148.5746,1.4172
1762169148.7390,1.1524
1762169148.9160,1.1180
1762169149.0761,1.1722
1762169149.2310,1.1239
1762169149.4091,1.0373
1762169149.5628,0.9111
1762169149.7428,0.9247
1762169149.8951,0.9476
1762169150.0751,1.1490
1762169150.2303,1.2840
1762169150.4070,1.0150
1762169150.5617,1.3176
1762169150.7403,0.9631
1762169150.8965,1.0049
1762169151.0541,0.7801
1762169151.2335,1.0112
1762169151.3880,1.0266
1762169151.5663,1.0104
1762169151.7210,0.9882
1762169151.8980,1.0588
1762169152.0531,0.7000
1762169152.2323,0.9888
1762169152.3956,0.9913
1762169152.5485,1.0355
1762169152.7288,1.0421
1762169152.8830,0.9468
1762169153.0370,0.9720
1762169153.2157,0.9960
1762169153.3702,1.0957
1762169153.5478,1.0121
1762169153.7005,1.1026
1762169153.8815,1.1076
1762169154.0360,1.1208
1762169154.2138,1.2544
1762169154.3686,1.1308
1762169154.5462,1.1447
1762169154.6996,1.1488
1762169154.8799,1.1516
1762169155.0339,1.1905
1762169155.1887,0.9857
1762169155.3670,1.2114
1762169155.5169,1.1983
1762169155.6964,1.0490
1762169155.8516,1.2445
1762169156.0293,1.0728
1762169156.1848,1.2966
1762169156.3614,1.0765
1762169156.5209,1.0691
1762169156.6984,1.1001
1762169156.8554,1.3426
1762169157.0354,1.4542
1762169157.1888,1.3571
1762169157.3671,1.3444
1762169157.5402,1.4622
1762169157.6946,1.3703
1762169157.8730,1.4047
1762169158.0286,1.5079
1762169158.2059,1.4339
1762169158.3600,1.4504
1762169158.5399,1.3914
1762169158.6943,1.2988
1762169158.8726,1.2029
1762169159.0282,1.1517
1762169159.2063,1.1207
1762169159.3613,0.9767
1762169159.5397,0.9305
1762169159.6939,0.8479
1762169159.8724,0.7873
1762169160.0465,0.7491
1762169160.2065,0.7685
1762169160.3591,0.7970
1762169160.5462,0.9623
1762169160.6994,1.0154
1762169160.8545,0.9642
1762169161.0332,1.0563
1762169161.1892,1.0372
1762169161.3671,1.0705
1762169161.5223,1.0664
1762169161.6984,1.0212
1762169161.8527,1.0310
1762169162.0325,0.9730
1762169162.1832,1.0754
1762169162.3607,1.0004
1762169162.5182,0.8635
1762169162.6996,0.8687
1762169162.8541,0.8293
1762169163.0327,0.8830
1762169163.1800,0.8310
1762169163.3580,0.8676
1762169163.5118,0.8638
1762169163.6913,0.8121
1762169163.8453,0.7372
1762169164.0239,0.8289
1762169164.1787,0.8074
1762169164.3565,0.8017
1762169164.5287,0.8181
1762169164.6949,0.8063
1762169164.8488,0.8303
1762169165.0124,0.8754
1762169165.1821,0.9069
1762169165.3416,0.9297
1762169165.5207,0.9793
1762169165.6989,1.0041
1762169165.8530,0.9519
1762169166.0333,1.0474
1762169166.1870,0.9861
1762169166.3655,1.1315
1762169166.5193,1.1643
1762169166.6974,1.0989
1762169166.8513,1.0751
1762169167.0303,0.8870
1762169167.1818,0.7255
1762169167.3599,0.7938
1762169167.5145,0.6405
1762169167.6941,0.6480
1762169167.8721,0.7643
1762169168.0277,0.5174
1762169168.2070,0.5953
1762169168.3613,0.7506
1762169168.5414,0.8410
1762169168.6950,0.8094
1762169168.8735,0.8558
1762169169.0548,0.9905
1762169169.2095,1.0975
1762169169.3883,1.2050
1762169169.5429,1.4708
1762169169.7203,1.4693
1762169169.8703,1.5049
1762169170.0484,1.5615
1762169170.2019,1.6831
1762169170.3815,1.6420
1762169170.5374,1.6062
1762169170.7130,1.6122
1762169170.8691,1.5762
1762169171.0351,1.6270
1762169171.2114,1.4921
1762169171.3680,1.5482
1762169171.5462,1.5548
1762169171.7051,1.4363
1762169171.8609,1.4359
1762169172.0382,1.1851
1762169172.1927,1.1459
1762169172.3715,1.2022
1762169172.5258,1.2109
1762169172.7039,1.1254
1762169172.8606,0.9231
1762169173.0278,1.1920
1762169173.2056,0.9252
1762169173.3602,1.1472
1762169173.5402,1.1304
1762169173.6916,1.1276
1762169173.8711,0.9994
1762169174.0261,1.0317
1762169174.2049,0.9494
1762169174.3829,1.0265
1762169174.5392,1.0203
1762169174.7147,1.0682
1762169174.8715,1.0104
1762169175.0478,0.9978
1762169175.2040,1.0956
1762169175.3817,1.0558
1762169175.5409,1.0223
1762169175.7091,1.0808
1762169175.8718,1.0685
1762169176.0487,1.0704
1762169176.2045,1.2317
1762169176.3787,1.0207
1762169176.5322,1.1760
1762169176.7122,1.1993
1762169176.8772,1.1166
1762169177.0564,1.1300
1762169177.2102,1.2323
1762169177.3887,1.3163
1762169177.5431,1.3734
1762169177.7227,1.3897
1762169177.8856,1.1978
1762169178.0394,1.3598
1762169178.2179,1.3554
1762169178.3723,1.3543
1762169178.5519,1.2539
1762169178.7190,1.3975
1762169178.8863,1.3345
1762169179.0529,1.3509
1762169179.2077,1.4746
1762169179.3879,1.5343
1762169179.5428,1.5239
1762169179.7216,1.4448
1762169179.8774,1.4441
1762169180.0547,1.4684
1762169180.2077,1.4558
1762169180.3862,1.4205
1762169180.5411,1.4344
1762169180.7197,1.3978
1762169180.8875,1.3349
1762169181.0430,1.3821
1762169181.2213,1.3317
1762169181.3767,1.3222
1762169181.5522,1.3161
1762169181.7278,1.2875
1762169181.8787,1.2542
1762169182.0561,1.2390
1762169182.2282,1.1875
1762169182.3819,1.2394
1762169182.5486,1.1335
1762169182.7281,1.1121
1762169182.8893,1.1286
1762169183.0442,1.1935
1762169183.2244,1.1565
1762169183.3686,1.1884
1762169183.5472,1.1775
1762169183.7025,1.1242
1762169183.8801,1.1596
1762169184.0490,1.2598
1762169184.2093,1.1417
1762169184.3812,1.2035
1762169184.5247,1.2084
1762169184.7046,1.2145
1762169184.8752,1.2705
1762169185.0335,1.1828
1762169185.1881,1.2595
