ros_time_s,Imu_Error_yaw
1762172605.7256,0.0000
1762172605.8889,0.0000
1762172606.0491,0.0033
1762172606.2103,0.0033
1762172606.3788,0.0033
1762172606.5289,0.0033
1762172606.7023,0.0033
1762172606.8560,0.0033
1762172607.0119,0.0065
1762172607.1965,0.0120
1762172607.3485,0.0120
1762172607.5022,0.0164
1762172607.6814,0.0164
1762172607.8494,0.0142
1762172607.9991,0.0142
1762172608.1624,0.0120
1762172608.3373,0.0098
1762172608.4917,0.0109
1762172608.6558,0.0109
1762172608.8182,0.0120
1762172608.9994,0.0175
1762172609.1527,0.0273
1762172609.3235,0.0273
1762172609.4687,0.0327
1762172609.6522,0.0360
1762172609.8082,0.0393
1762172609.9616,0.0436
1762172610.1262,0.0436
1762172610.2841,0.0469
1762172610.4671,0.0491
1762172610.6304,0.0535
1762172610.7888,0.0535
1762172610.9433,0.0622
1762172611.0992,0.0655
1762172611.2760,0.0676
1762172611.4308,0.0709
1762172611.5994,0.0709
1762172611.7510,0.0731
1762172611.9297,0.0731
1762172612.0807,0.0753
1762172612.2480,0.0753
1762172612.4173,0.0775
1762172612.5692,0.0775
1762172612.7309,0.0753
1762172612.8948,0.0753
1762172613.0724,0.0742
1762172613.2268,0.0709
1762172613.4039,0.0709
1762172613.5586,0.0676
1762172613.7131,0.0676
1762172613.8951,0.0676
1762172614.0483,0.0698
1762172614.2027,0.0698
1762172614.3662,0.0720
1762172614.5448,0.0775
1762172614.7000,0.0807
1762172614.8624,0.0807
1762172615.0167,0.0829
1762172615.1971,0.0829
1762172615.3504,0.0851
1762172615.5165,0.0851
1762172615.6707,0.0851
1762172615.8568,0.0840
1762172616.0112,0.0764
1762172616.1648,0.0665
1762172616.3294,0.0665
1762172616.4971,0.0567
1762172616.6502,0.0545
1762172616.8214,0.0524
1762172616.9748,0.0524
1762172617.1451,0.0513
1762172617.3230,0.0502
1762172617.4820,0.0502
1762172617.6362,0.0502
1762172617.7995,0.0502
1762172617.9580,0.0458
1762172618.1309,0.0447
1762172618.2949,0.0447
1762172618.4481,0.0436
1762172618.6258,0.0469
1762172618.7803,0.0458
1762172618.9375,0.0513
1762172619.1157,0.0513
1762172619.2695,0.0513
1762172619.4246,0.0524
1762172619.5840,0.0524
1762172619.7517,0.0524
1762172619.9280,0.0524
1762172620.0936,0.0513
1762172620.2372,0.0491
1762172620.4167,0.0491
1762172620.5703,0.0491
1762172620.7257,0.0513
1762172620.9038,0.0578
1762172621.0615,0.0578
1762172621.2161,0.0600
1762172621.3973,0.0633
1762172621.5562,0.0742
1762172621.7209,0.0818
1762172621.8780,0.0818
1762172622.0570,0.0894
1762172622.2127,0.0949
1762172622.3663,0.0993
1762172622.5303,0.0993
1762172622.6998,0.1025
1762172622.8662,0.1036
1762172623.0204,0.1047
1762172623.1887,0.1047
1762172623.3502,0.1047
1762172623.5289,0.1047
1762172623.6720,0.1047
1762172623.8524,0.1047
1762172624.0200,0.1047
1762172624.1758,0.1036
