ros_time_s,Vel_Des
1762172572.9473,-15.5900
1762172573.0066,4.4100
1762172573.0465,11.9000
1762172573.0962,11.9000
1762172573.1580,3.3400
1762172573.1964,3.3400
1762172573.2476,3.3400
1762172573.3058,0.2000
1762172573.3464,0.2000
1762172573.3966,0.2000
1762172573.4474,0.2000
1762172573.5063,20.2000
1762172573.5480,21.2000
1762172573.5978,21.2000
1762172573.6574,1.2000
1762172573.6974,-9.9100
1762172573.7472,-9.9100
1762172573.8071,10.0900
1762172573.8474,17.4200
1762172573.8965,17.4200
1762172573.9479,17.4200
1762172574.0081,8.3800
1762172574.0471,8.3800
1762172574.0975,8.3800
1762172574.1591,-11.6200
1762172574.1968,-11.6700
1762172574.2473,-11.6700
1762172574.3040,8.3300
1762172574.3473,11.8900
1762172574.3964,11.8900
1762172574.4473,11.8900
1762172574.5093,20.1200
1762172574.5476,20.1200
1762172574.5978,20.1200
1762172574.6538,11.7600
1762172574.6976,11.7600
1762172574.7473,11.7600
1762172574.8087,11.8600
1762172574.8478,11.8600
1762172574.8963,11.8600
1762172574.9573,4.5900
1762172574.9975,4.5900
1762172575.0474,4.5900
1762172575.0962,4.5900
1762172575.1588,11.8900
1762172575.1977,11.8900
1762172575.2473,11.8900
1762172575.3048,-7.4900
1762172575.3474,-7.4900
1762172575.3977,-7.4900
1762172575.4592,11.9900
1762172575.4976,11.9900
1762172575.5474,11.9900
1762172575.6098,11.7500
1762172575.6471,11.7500
1762172575.6977,11.7500
1762172575.7473,11.7500
1762172575.8081,10.3300
1762172575.8469,10.3300
1762172575.8962,10.3300
1762172575.9579,4.3500
1762172575.9960,4.3500
1762172576.0475,4.3500
1762172576.1089,11.7400
1762172576.1470,11.7400
1762172576.1977,11.7400
1762172576.2475,11.7400
1762172576.3056,-8.2600
1762172576.3474,-11.8900
1762172576.3966,-11.8900
1762172576.4587,-17.7300
1762172576.4982,-17.7300
1762172576.5480,-17.7300
1762172576.6051,-11.8300
1762172576.6473,-11.8300
1762172576.6981,-11.8300
1762172576.7561,-16.1400
1762172576.7978,-16.1400
1762172576.8474,-16.1400
1762172576.9071,-9.8800
1762172576.9468,-9.8800
1762172576.9960,-9.8800
1762172577.0467,-9.8800
1762172577.1055,-11.7500
1762172577.1479,-11.7500
1762172577.1974,-11.7500
1762172577.2589,8.2500
1762172577.2973,11.8300
1762172577.3478,11.8300
1762172577.4084,11.6900
1762172577.4474,11.6900
1762172577.4969,11.6900
1762172577.5476,11.6900
1762172577.6072,-8.3100
1762172577.6474,-11.9200
1762172577.6973,-11.9200
1762172577.7582,1.5100
1762172577.7978,1.5100
1762172577.8478,1.5100
1762172577.9078,10.9200
1762172577.9479,10.9200
1762172577.9971,10.9200
1762172578.0474,10.9200
1762172578.1081,-1.2000
1762172578.1480,-1.2000
1762172578.1983,-1.2000
1762172578.2546,11.7000
1762172578.2974,11.7000
1762172578.3480,11.7000
1762172578.4081,-8.3000
1762172578.4477,-11.8800
1762172578.4968,-11.8800
1762172578.5582,-11.7500
1762172578.5976,-11.7500
1762172578.6470,-11.7500
1762172578.7065,-11.9200
1762172578.7473,-11.9200
1762172578.7969,-11.9200
1762172578.8468,-11.9200
1762172578.9070,8.0800
