ros_time_s,Lidar_Left
1762172613.2268,1.1142
1762172613.4039,1.1132
1762172613.5586,1.0954
1762172613.7131,1.1101
1762172613.8951,1.0787
1762172614.0483,1.0668
1762172614.2027,1.0468
1762172614.3662,1.0599
1762172614.5448,1.0491
1762172614.7000,1.0542
1762172614.8624,1.0516
1762172615.0167,1.0282
1762172615.1971,1.0449
1762172615.3504,1.0556
1762172615.5165,1.0667
1762172615.6707,1.0838
1762172615.8568,1.0923
1762172616.0112,1.0703
1762172616.1648,1.0939
1762172616.3294,1.0713
1762172616.4971,1.0730
1762172616.6502,1.0767
1762172616.8214,1.1027
1762172616.9748,1.0722
1762172617.1451,1.0895
1762172617.3230,1.0934
1762172617.4820,1.0946
1762172617.6362,1.1320
1762172617.7995,1.1034
1762172617.9580,1.0912
1762172618.1309,1.1110
1762172618.2949,1.1129
1762172618.4481,1.0964
1762172618.6258,1.1150
1762172618.7803,1.0789
1762172618.9375,1.0969
1762172619.1157,1.0644
1762172619.2695,1.0783
1762172619.4246,1.0881
1762172619.5840,1.1202
1762172619.7517,1.0991
1762172619.9280,1.0988
1762172620.0936,1.1248
1762172620.2372,1.0916
1762172620.4167,1.0989
1762172620.5703,1.0992
1762172620.7257,1.1197
1762172620.9038,1.1178
1762172621.0615,1.1171
1762172621.2161,1.0860
1762172621.3973,1.1082
1762172621.5562,1.0740
1762172621.7209,1.0678
1762172621.8780,1.0665
1762172622.0570,1.0945
1762172622.2127,1.0544
1762172622.3663,1.0591
1762172622.5303,1.0625
1762172622.6998,1.0863
1762172622.8662,1.0901
1762172623.0204,1.0888
1762172623.1887,1.0820
1762172623.3502,1.0767
1762172623.5289,1.0890
1762172623.6720,1.0724
1762172623.8524,1.0716
1762172624.0200,1.0958
1762172624.1758,1.0724
1762172624.3302,1.1074
1762172624.5017,1.0980
1762172624.6632,1.0964
1762172624.8432,1.0897
1762172625.0061,1.0996
1762172625.1690,1.0884
1762172625.3370,1.1225
1762172625.4935,1.1179
1762172625.6544,1.1139
1762172625.8094,1.1236
1762172625.9886,1.1056
1762172626.1416,1.0910
1762172626.2969,1.1099
1762172626.4698,1.0938
1762172626.6266,1.0774
1762172626.7908,1.1038
1762172626.9682,1.1131
1762172627.1281,1.1219
1762172627.2881,1.1151
