ros_time_s,omega_1
1762172610.9866,0.4010
1762172611.1981,2.7040
1762172611.4096,6.3320
1762172611.6297,8.5730
1762172611.8418,8.1720
1762172612.0524,10.4440
1762172612.2783,9.0150
1762172612.4915,9.2420
1762172612.7024,6.8870
1762172612.9132,1.8300
1762172613.1533,-0.4930
1762172613.3644,-5.0990
1762172613.5773,-10.0740
1762172613.7896,-9.7350
1762172614.0003,-10.6910
1762172614.2122,-5.7570
1762172614.4234,-0.8740
1762172614.6343,3.9990
1762172614.8481,8.8720
1762172615.0592,13.7130
1762172615.2703,18.5240
1762172615.4814,23.2740
1762172615.6854,20.0050
1762172615.8982,14.9370
1762172616.1075,9.8690
1762172616.3202,12.7060
1762172616.5315,13.0250
1762172616.7504,14.3610
1762172616.9867,11.6780
1762172617.1986,11.9760
1762172617.4012,11.3900
1762172617.6142,8.5530
1762172617.8365,5.8490
1762172618.0494,0.7920
1762172618.2611,3.7420
1762172618.4722,-1.2850
1762172618.6831,-1.0070
1762172618.8997,-1.9530
1762172619.1075,2.8890
1762172619.3184,7.7410
1762172619.5316,12.5520
1762172619.7513,10.1260
1762172619.9631,5.0680
1762172620.1975,3.1460
1762172620.4084,1.4800
1762172620.6204,3.1350
1762172620.8494,2.1070
1762172621.0560,-2.8170
1762172621.2671,-7.6890
1762172621.4783,-5.2940
1762172621.6904,-7.5870
1762172621.9050,-3.2480
1762172622.1151,1.7060
1762172622.3261,6.5690
1762172622.5371,11.3700
1762172622.7520,16.2730
1762172622.9621,15.9340
1762172623.1743,10.9990
1762172623.3769,11.6060
1762172623.6020,12.6540
1762172623.8392,13.2610
1762172624.0418,14.5560
1762172624.2549,12.8290
1762172624.4682,13.7960
1762172624.6812,8.8100
1762172624.9011,7.4120
1762172625.1120,11.9970
1762172625.3242,8.9850
1762172625.5362,8.6250
1762172625.7474,3.6490
1762172625.9591,-1.3360
1762172626.1710,-6.3630
1762172626.3821,-4.1020
1762172626.5960,-5.0270
1762172626.8059,-0.0620
1762172627.0172,-2.4470
1762172627.2313,-7.4320
1762172627.4521,-12.5620
1762172627.6812,-9.1590
1762172627.8935,-4.2660
1762172628.1040,-2.6830
1762172628.3148,-4.3890
1762172628.5270,0.5650
1762172628.7389,5.4280
1762172628.9516,10.3110
1762172629.1519,11.5240
1762172629.3883,13.1380
1762172629.6017,17.9380
1762172629.8110,22.6770
1762172630.0231,27.4160
1762172630.2353,32.1550
1762172630.4521,36.2060
1762172630.6851,33.6460
1762172630.8976,31.8680
1762172631.1069,36.7610
1762172631.3183,32.4120
1762172631.5304,35.3220
1762172631.7409,30.3770
1762172631.9528,32.6690
1762172632.1661,30.2540
1762172632.3771,25.2680
1762172632.5878,20.3640
1762172632.7917,16.0670
1762172632.9922,18.7300
1762172633.1927,19.9120
1762172633.3990,20.7960
1762172633.6107,17.4450
1762172633.8352,17.0440
1762172634.0491,12.0170
1762172634.2580,12.9010
1762172634.4700,9.8890
1762172634.6820,10.1670
1762172634.8976,9.1180
1762172635.1070,10.7220
1762172635.3188,8.9740
1762172635.5298,6.6820
1762172635.7431,1.6760
1762172636.1769,1.6140
1762172636.3890,-3.3720
1762172636.6036,-5.0890
1762172636.8140,-0.1230
1762172637.0262,3.4540
1762172637.2379,-1.5110
1762172637.4501,-1.2340
1762172637.6610,3.6390
1762172637.8728,7.1750
1762172638.0861,2.1380
1762172638.2983,4.4000
1762172638.5087,7.9260
1762172638.7208,2.9810
1762172638.9323,-1.8500
1762172639.1485,-0.8330
1762172639.3580,-5.7770
1762172639.5718,-10.7120
1762172639.7841,-15.6150
1762172639.9997,-19.2850
1762172640.1965,-19.0070
1762172640.4213,-15.3680
1762172640.6424,-15.3170
1762172640.8544,-10.3720
1762172641.0661,-10.7630
1762172641.2768,-7.8540
1762172641.4888,-9.5710
1762172641.6997,-9.9410
1762172641.9107,-11.5850
1762172642.1229,-7.9260
1762172642.3485,-10.3420
1762172642.5676,-10.6700
1762172642.7870,-10.6090
1762172643.0004,-10.9890
1762172643.2218,-6.7540
1762172643.4349,-1.8710
1762172643.6483,-2.3130
1762172643.8586,-2.0560
1762172644.0707,2.9090
1762172644.2828,7.8020
1762172644.4949,12.6540
1762172644.7075,17.4550
1762172644.9270,18.9050
1762172645.1399,19.0900
1762172645.3515,16.7050
1762172645.5625,17.6400
1762172645.7738,12.6340
1762172645.9859,14.9370
1762172646.1998,18.4830
1762172646.3995,14.2380
1762172646.6259,17.9070
1762172646.8377,13.5490
1762172647.0513,11.8320
1762172647.2798,14.0530
1762172647.4926,16.6430
1762172647.7053,18.1750
1762172647.9207,13.1790
1762172648.1316,15.4610
1762172648.3644,10.8450
1762172648.5996,11.6470
1762172648.8127,16.1190
1762172649.0156,20.1280
1762172649.2256,17.4450
1762172649.4377,19.6550
1762172649.6443,17.3930
1762172649.8552,12.4080
1762172650.0767,11.3180
1762172650.2876,14.2790
1762172650.4900,11.2670
1762172650.7095,11.6780
1762172650.9216,15.2660
1762172651.1223,10.9690
1762172651.3516,12.9010
1762172651.5635,16.0980
1762172651.7760,12.3970
1762172651.9878,12.0890
1762172652.1995,14.3710
1762172652.4113,17.9380
1762172652.6224,12.9730
1762172652.8346,10.9270
1762172653.0475,8.2140
1762172653.2592,12.5310
1762172653.4934,10.2700
1762172653.7035,6.7330
1762172653.9164,8.3580
1762172654.1286,10.6500
1762172654.3416,6.3120
1762172654.5549,1.4290
1762172654.7652,-3.4950
1762172654.9776,-8.4810
1762172655.1776,-6.5480
1762172655.3888,-11.5650
1762172655.6013,-11.2670
1762172655.8125,-6.4150
1762172656.0257,-1.5930
1762172656.2376,-2.0770
1762172656.4482,0.1130
1762172656.6501,4.2660
1762172656.8694,0.6370
1762172657.0817,2.9190
1762172657.2953,-1.3260
1762172657.5070,-6.1680
1762172657.7173,-11.0200
1762172657.9284,-15.8720
1762172658.1308,-17.1260
1762172658.3706,-20.7760
1762172658.5814,-17.8460
1762172658.7960,-17.5370
1762172658.9983,-17.1980
1762172659.2095,-21.8550
1762172659.4216,-25.5150
1762172659.6333,-20.5700
1762172659.8489,-15.6050
1762172660.0563,-10.7320
1762172660.2686,-5.8700
1762172660.4815,-1.0690
1762172660.6952,3.6600
1762172660.9064,8.4910
1762172661.1151,13.3230
1762172661.3273,18.1440
1762172661.5410,22.9550
1762172661.7512,27.7660
1762172661.9622,32.5970
1762172662.2056,35.8770
1762172662.4063,36.6270
1762172662.6072,36.6270
1762172662.8076,36.6270
1762172663.0084,35.3110
1762172663.2202,31.9910
1762172663.4314,36.1850
1762172663.6449,33.0600
1762172663.8550,32.6490
1762172664.0662,35.4040
1762172664.2833,33.2860
1762172664.4944,28.3420
1762172664.7063,23.4380
1762172664.9183,18.6370
1762172665.1302,20.9610
1762172665.3438,19.9330
1762172665.5531,21.4950
1762172665.7650,19.7370
1762172665.9924,22.6260
1762172666.2022,27.5190
1762172666.4142,29.0920
1762172666.6253,31.3330
1762172666.8549,36.4320
1762172667.0576,35.5270
1762172667.2569,36.1950
1762172667.4963,34.5920
1762172667.7251,32.7310
1762172667.9363,27.7660
1762172668.1478,22.7800
1762172668.3584,17.8460
1762172668.5705,12.9010
1762172668.7814,13.8570
1762172668.9946,8.8720
1762172669.2051,9.1700
1762172669.4170,6.2600
1762172669.6280,9.7970
1762172669.8410,4.7800
1762172670.0521,7.0620
1762172670.2643,2.7550
1762172670.4765,-2.2000
1762172670.6870,-7.1140
1762172670.8990,-11.9760
1762172671.3331,-12.5520
1762172671.5458,-16.9310
1762172671.7559,-21.9170
1762172671.9661,-26.8510
1762172672.1791,-31.8570
1762172672.3925,-33.5020
1762172672.6021,-33.8000
1762172672.8042,-35.4350
1762172673.0341,-34.4170
1762172673.2452,-29.4520
1762172673.4652,-27.7970
1762172673.6770,-32.7820
1762172673.8892,-32.4740
1762172674.1010,-28.7840
1762172674.3131,-33.7900
1762172674.5490,-36.2160
1762172674.7601,-31.5690
1762172674.9721,-26.6040
1762172675.1998,-24.3740
1762172675.4120,-19.7780
1762172675.6239,-14.8540
1762172675.8360,-9.9510
1762172676.0477,-12.2740
1762172676.2589,-7.9770
1762172676.4712,-6.4350
1762172676.6843,-6.1370
1762172676.8977,-1.2750
1762172677.1066,3.5880
1762172677.3179,1.2030
1762172677.5302,5.3870
1762172677.7447,10.1260
1762172677.9547,14.8440
1762172678.1667,19.5830
1762172678.3779,24.2600
1762172678.5898,28.9380
1762172678.8020,26.5320
1762172679.0131,21.5570
1762172679.2238,19.8500
1762172679.4347,17.5270
1762172679.6479,18.4210
1762172679.8598,16.6940
1762172680.0698,21.5880
1762172680.2730,24.7330
1762172680.4839,26.3270
1762172680.6970,31.1790
1762172680.9009,35.3110
1762172681.1122,32.0220
1762172681.3259,31.6000
1762172681.5507,32.6080
1762172681.7627,29.0200
1762172681.9738,30.6340
1762172682.1849,25.6480
1762172682.3975,20.7860
1762172682.6096,15.9030
1762172682.8485,14.5770
1762172683.0491,18.4520
1762172683.2789,15.8100
1762172683.4896,18.0820
1762172683.7017,22.9240
1762172683.9124,27.6940
1762172684.1256,25.2370
1762172684.3386,20.2310
1762172684.5515,15.2760
1762172684.7608,10.3110
1762172684.9943,8.4190
1762172685.2077,3.4640
1762172685.4168,3.7320
1762172685.6280,8.6450
1762172685.8422,7.6380
1762172686.0526,7.2370
1762172686.2657,9.5600
1762172686.4778,5.2740
1762172686.6888,0.3290
1762172686.8998,0.6270
1762172687.1129,-3.6800
1762172687.3507,-6.0750
1762172687.5627,-10.6090
1762172687.7860,-10.3420
1762172687.9993,-5.4170
1762172688.2100,-3.8340
1762172688.4221,-8.8510
1762172688.6336,-6.6000
1762172688.8459,-1.7780
1762172689.0577,3.0330
1762172689.2700,7.7720
1762172689.5016,11.8010
1762172689.7376,16.1290
1762172689.9496,15.6970
1762172690.1608,19.8300
1762172690.3624,22.9340
1762172690.5778,25.4430
1762172690.7915,30.2330
1762172691.0034,31.6930
1762172691.2147,26.6860
1762172691.4260,21.7110
1762172691.6270,20.4770
1762172691.8385,22.0910
1762172692.0494,21.7110
1762172692.2626,23.9620
1762172692.4747,19.5520
1762172692.7096,15.9030
1762172692.9221,20.8580
1762172693.1336,16.5400
1762172693.3516,11.5650
1762172693.5630,7.9770
1762172693.7747,11.5650
1762172693.9867,9.8380
1762172694.2006,13.4250
1762172694.4128,8.4500
1762172694.6237,3.4850
1762172694.8353,5.7570
1762172695.0482,3.4640
1762172695.2596,-0.2060
1762172695.4709,-2.4980
1762172695.6818,-7.4940
1762172695.8954,-12.4280
1762172696.1048,-12.1510
1762172696.3168,-7.1440
1762172696.5277,-2.1900
1762172696.7291,-0.0620
1762172696.9288,-0.0720
1762172697.1291,-0.0720
1762172697.3298,-0.0720
1762172697.5304,-0.0720
1762172697.7301,-0.0720
1762172697.9309,-0.0720
1762172698.1312,-0.0720
1762172698.3309,-0.0720
1762172698.5314,-0.0720
1762172698.7307,-0.0720
1762172698.9312,-0.0720
1762172699.1317,-0.0720
1762172699.3328,-0.0720
1762172699.5331,-0.0720
1762172699.7337,-0.0720
1762172699.9345,-0.0720
1762172700.1351,-0.0720
1762172700.3353,-0.0720
1762172700.5349,-0.0720
1762172700.7360,-0.0720
1762172700.9369,-0.0720
1762172701.1370,-0.0720
1762172701.3375,-0.0720
1762172701.5389,-0.0720
1762172701.7392,-0.0720
1762172701.9398,-0.0720
1762172702.1404,-0.0720
1762172702.3400,-0.0720
1762172702.5406,-0.0720
1762172702.7400,-0.0720
1762172702.9402,-0.0720
1762172703.1402,-0.0720
1762172703.3406,-0.0720
1762172703.5408,-0.0720
1762172703.7408,-0.0720
1762172703.9411,-0.0720
1762172704.1406,-0.0720
1762172704.3417,-0.0720
1762172704.5420,-0.0720
1762172704.7425,-0.0720
1762172704.9436,-0.0720
1762172705.1437,-0.0720
1762172705.3447,-0.0720
1762172705.5462,-0.0720
1762172705.7468,-0.0720
1762172705.9465,-0.0720
1762172706.1470,-0.0720
1762172706.3464,-0.0720
1762172706.5465,-0.0720
1762172706.7473,-0.0720
1762172706.9479,-0.0720
1762172707.1489,-0.0720
1762172707.3491,-0.0720
1762172707.5487,-0.0720
1762172707.7497,-0.0720
1762172707.9525,-0.0720
1762172708.1530,-0.0720
1762172708.3534,-0.0720
1762172708.5540,-0.0720
1762172708.7540,-0.0720
1762172708.9545,-0.0720
1762172709.1550,-0.0720
