ros_time_s,Error_Distancia
1762172648.1459,0.0245
1762172648.2082,0.0091
1762172648.2458,0.0091
1762172648.2969,0.0091
1762172648.3459,0.0091
1762172648.4083,0.0094
1762172648.4459,0.0094
1762172648.4961,0.0094
1762172648.5565,0.0399
1762172648.5967,0.0399
1762172648.6460,0.0399
1762172648.7080,0.0484
1762172648.7461,0.0484
1762172648.7972,0.0484
1762172648.8460,0.0484
1762172648.9100,0.0406
1762172648.9459,0.0406
1762172648.9967,0.0406
1762172649.0549,0.0034
1762172649.0960,0.0034
1762172649.1459,0.0034
1762172649.2091,0.0417
1762172649.2460,0.0417
1762172649.2968,0.0417
1762172649.3566,0.0363
1762172649.3968,0.0363
1762172649.4457,0.0363
1762172649.4974,0.0363
1762172649.5567,-0.0008
1762172649.5968,-0.0008
1762172649.6461,-0.0008
1762172649.7038,0.0040
1762172649.7458,0.0040
1762172649.7969,0.0040
1762172649.8556,0.0172
1762172649.8967,0.0172
1762172649.9460,0.0172
1762172650.0085,0.0673
1762172650.0459,0.0673
1762172650.0965,0.0673
1762172650.1565,0.0248
1762172650.1967,0.0248
1762172650.2458,0.0248
1762172650.2962,0.0248
1762172650.3561,0.0182
1762172650.3962,0.0182
1762172650.4460,0.0182
1762172650.5075,0.0152
1762172650.5460,0.0152
1762172650.5968,0.0152
1762172650.6572,0.0553
1762172650.6966,0.0553
1762172650.7458,0.0553
1762172650.8077,0.0144
1762172650.8458,0.0144
1762172650.8970,0.0144
1762172650.9458,0.0144
1762172650.9966,0.0196
1762172651.0459,0.0196
1762172651.0966,0.0196
1762172651.1570,0.0228
1762172651.1963,0.0228
1762172651.2460,0.0228
1762172651.3082,0.0315
1762172651.3460,0.0315
1762172651.3966,0.0315
1762172651.4572,0.0146
1762172651.4966,0.0146
1762172651.5459,0.0146
1762172651.5962,0.0146
1762172651.6568,0.0278
1762172651.6967,0.0278
1762172651.7458,0.0278
1762172651.8084,0.0126
1762172651.8458,0.0126
1762172651.8965,0.0126
1762172651.9571,0.0359
1762172651.9957,0.0359
1762172652.0459,0.0359
1762172652.1074,0.0390
1762172652.1460,0.0390
1762172652.1970,0.0390
1762172652.2459,0.0390
1762172652.3064,0.0140
1762172652.3459,0.0140
1762172652.3973,0.0140
1762172652.4564,-0.0084
1762172652.4969,-0.0084
1762172652.5458,-0.0084
1762172652.6038,0.0168
1762172652.6460,0.0168
1762172652.6965,0.0168
1762172652.7460,0.0168
1762172652.8099,-0.0290
1762172652.8458,-0.0290
1762172652.8969,-0.0290
1762172652.9567,0.0293
1762172652.9967,0.0293
1762172653.0459,0.0293
1762172653.1094,0.0307
1762172653.1460,0.0307
1762172653.1969,0.0307
1762172653.2558,0.0184
1762172653.2965,0.0184
1762172653.3459,0.0184
1762172653.4066,-0.0164
1762172653.4460,-0.0164
1762172653.4964,-0.0164
1762172653.5461,-0.0164
1762172653.6090,0.0238
1762172653.6460,0.0238
1762172653.6963,0.0238
1762172653.7584,0.0012
1762172653.7974,0.0012
1762172653.8459,0.0012
1762172653.9088,0.0359
1762172653.9459,0.0359
1762172653.9968,0.0359
1762172654.0548,-0.0027
1762172654.0968,-0.0027
1762172654.1460,-0.0027
1762172654.1968,-0.0027
1762172654.2554,-0.0132
1762172654.2960,-0.0132
1762172654.3458,-0.0132
1762172654.4066,-0.0014
1762172654.4461,-0.0014
1762172654.4969,-0.0014
1762172654.5559,-0.0092
1762172654.5969,-0.0092
1762172654.6460,-0.0092
1762172654.6967,-0.0092
1762172654.7576,-0.0198
1762172654.7965,-0.0198
1762172654.8459,-0.0198
1762172654.9049,0.0254
1762172654.9459,0.0254
1762172654.9967,0.0254
1762172655.0559,-0.0093
1762172655.0956,-0.0093
1762172655.1458,-0.0093
1762172655.2100,-0.0227
1762172655.2459,-0.0227
1762172655.2966,-0.0227
1762172655.3459,-0.0227
1762172655.4052,0.0044
1762172655.4456,0.0044
1762172655.4963,0.0044
1762172655.5559,0.0155
1762172655.5962,0.0155
1762172655.6460,0.0155
1762172655.7067,0.0027
1762172655.7460,0.0027
1762172655.7967,0.0027
1762172655.8571,0.0231
1762172655.8967,0.0231
1762172655.9458,0.0231
1762172655.9969,0.0231
1762172656.0561,-0.0013
1762172656.0974,-0.0013
1762172656.1458,-0.0013
1762172656.2076,0.0027
1762172656.2457,0.0027
1762172656.2962,0.0027
1762172656.3564,0.0093
1762172656.3959,0.0093
1762172656.4459,0.0093
1762172656.5068,0.0013
1762172656.5458,0.0013
1762172656.5963,0.0013
1762172656.6567,-0.0272
1762172656.6968,-0.0272
1762172656.7460,-0.0272
1762172656.7969,-0.0272
1762172656.8573,0.0255
1762172656.8969,0.0255
1762172656.9459,0.0255
1762172657.0081,-0.0098
1762172657.0459,-0.0098
1762172657.0965,-0.0098
1762172657.1555,-0.0799
1762172657.1965,-0.0799
1762172657.2459,-0.0799
1762172657.2968,-0.0799
1762172657.3562,-0.0739
1762172657.3967,-0.0739
1762172657.4458,-0.0739
1762172657.5074,-0.0475
1762172657.5460,-0.0475
1762172657.5966,-0.0475
1762172657.6563,-0.0424
1762172657.6965,-0.0424
1762172657.7465,-0.0424
1762172657.8049,-0.0676
1762172657.8460,-0.0676
1762172657.8962,-0.0676
1762172657.9571,-0.0317
1762172657.9962,-0.0317
1762172658.0460,-0.0317
1762172658.0962,-0.0317
1762172658.1565,-0.0439
1762172658.1961,-0.0439
1762172658.2457,-0.0439
1762172658.3072,-0.0309
1762172658.3456,-0.0309
1762172658.3960,-0.0309
1762172658.4576,-0.0380
1762172658.4961,-0.0380
1762172658.5456,-0.0380
1762172658.6063,-0.0269
1762172658.6456,-0.0269
1762172658.6965,-0.0269
1762172658.7464,-0.0269
1762172658.8074,-0.0321
1762172658.8457,-0.0321
1762172658.8965,-0.0321
1762172658.9548,-0.0816
1762172658.9961,-0.0816
1762172659.0457,-0.0816
1762172659.1072,-0.0555
1762172659.1457,-0.0555
1762172659.1962,-0.0555
1762172659.2456,-0.0555
1762172659.3062,-0.0226
1762172659.3455,-0.0226
1762172659.3963,-0.0226
1762172659.4563,-0.0160
1762172659.4960,-0.0160
1762172659.5460,-0.0160
1762172659.6052,0.0004
1762172659.6459,0.0004
1762172659.6961,0.0004
1762172659.7548,-0.0108
1762172659.7960,-0.0108
1762172659.8463,-0.0108
1762172659.9056,0.0290
1762172659.9458,0.0290
1762172659.9964,0.0290
1762172660.0459,0.0290
1762172660.1037,0.0243
1762172660.1458,0.0243
1762172660.1965,0.0243
1762172660.2564,0.0329
1762172660.2965,0.0329
1762172660.3463,0.0329
1762172660.4062,0.0755
1762172660.4461,0.0755
1762172660.4957,0.0755
1762172660.5549,0.0665
1762172660.5962,0.0665
1762172660.6461,0.0665
1762172660.6964,0.0665
1762172660.7569,0.0761
1762172660.7963,0.0761
1762172660.8461,0.0761
1762172660.9062,0.0699
1762172660.9462,0.0699
1762172660.9962,0.0699
1762172661.0570,0.0902
1762172661.0963,0.0902
1762172661.1455,0.0902
1762172661.2054,0.0954
1762172661.2459,0.0954
1762172661.2963,0.0954
1762172661.3546,0.0588
1762172661.3963,0.0588
1762172661.4455,0.0588
1762172661.4961,0.0588
1762172661.5571,0.1210
1762172661.5962,0.1210
1762172661.6461,0.1210
1762172661.7053,0.1391
1762172661.7461,0.1391
1762172661.7964,0.1391
1762172661.8567,0.0985
1762172661.8962,0.0985
1762172661.9457,0.0985
1762172661.9963,0.0985
1762172662.0574,0.1396
1762172662.0961,0.1396
1762172662.1456,0.1396
1762172662.2038,0.1238
1762172662.2459,0.1238
1762172662.2961,0.1238
1762172662.3603,0.0986
1762172662.3962,0.0986
1762172662.4460,0.0986
1762172662.5053,0.1244
1762172662.5459,0.1244
1762172662.5961,0.1244
1762172662.6574,0.0945
1762172662.6963,0.0945
1762172662.7458,0.0945
1762172662.7963,0.0945
1762172662.8544,0.0638
1762172662.8964,0.0638
1762172662.9459,0.0638
1762172663.0071,0.0488
1762172663.0461,0.0488
1762172663.0961,0.0488
1762172663.1570,0.0841
1762172663.1959,0.0841
1762172663.2460,0.0841
1762172663.2964,0.0841
1762172663.3577,0.0227
1762172663.3963,0.0227
1762172663.4463,0.0227
1762172663.5062,0.0768
1762172663.5455,0.0768
1762172663.5961,0.0768
1762172663.6567,0.0328
1762172663.6957,0.0328
1762172663.7462,0.0328
1762172663.8031,0.0718
1762172663.8460,0.0718
1762172663.8961,0.0718
1762172663.9553,0.0602
