ros_time_s,Lecturas_ValidasRojo
1762172733.9365,0.0000
1762172734.0915,0.0000
1762172734.2470,0.0000
1762172734.4230,0.0000
1762172734.5692,0.0000
1762172734.7483,0.0000
1762172734.9012,0.0000
1762172735.0791,0.0000
1762172735.2360,0.0000
1762172735.3886,0.0000
1762172735.5681,0.0000
1762172735.7193,0.0000
1762172735.9012,0.0000
1762172736.0532,0.0000
1762172736.2182,0.0000
1762172736.3894,0.0000
1762172736.5438,0.0000
1762172736.6990,0.0000
1762172736.8758,0.0000
1762172737.0303,0.0000
1762172737.2097,0.0000
1762172737.3632,0.0000
1762172737.5170,0.0000
1762172737.6939,0.0000
1762172737.8500,0.0000
1762172738.0266,0.0000
1762172738.1811,0.0000
1762172738.3358,0.0000
1762172738.5146,0.0000
1762172738.6693,0.0000
1762172738.8482,0.0000
1762172739.0019,0.0000
1762172739.1546,0.0000
1762172739.3341,0.0000
1762172739.4888,0.0000
1762172739.6428,0.0000
1762172739.8186,0.0000
1762172739.9727,0.0000
1762172740.1516,0.0000
1762172740.3053,0.0000
1762172740.4609,0.0000
1762172740.6377,0.0000
1762172740.7939,0.0000
1762172740.9475,0.0000
1762172741.1259,0.0000
1762172741.2797,0.0000
1762172741.4581,0.0000
1762172741.6122,0.0000
1762172741.7663,0.0000
1762172741.9459,0.0000
1762172742.0994,0.0000
1762172742.2777,0.0000
1762172742.4319,0.0000
1762172742.5863,0.0000
1762172742.7486,0.0000
1762172742.9255,0.0000
1762172743.0804,0.0000
1762172743.2588,0.0000
1762172743.4117,0.0000
1762172743.5670,0.0000
1762172743.7464,0.0000
1762172743.8996,0.0000
1762172744.0681,0.0000
1762172744.2247,0.0000
1762172744.4008,0.0000
1762172744.5560,0.0000
1762172744.7094,0.0000
1762172744.8891,0.0000
1762172745.0362,0.0000
1762172745.2169,0.0000
1762172745.3730,0.0000
1762172745.5276,0.0000
1762172745.7072,0.0000
1762172745.8616,0.0000
1762172746.0399,0.0000
1762172746.2001,0.0000
1762172746.3533,0.0000
1762172746.5201,0.0000
1762172746.6741,0.0000
1762172746.8541,0.0000
1762172747.0213,0.0000
1762172747.1765,0.0000
1762172747.3331,0.0000
1762172747.5103,0.0000
1762172747.6786,0.0000
1762172747.8224,0.0000
1762172747.9843,0.0000
1762172748.1547,0.0000
1762172748.3314,0.0000
1762172748.4882,0.0000
1762172748.6420,0.0000
1762172748.8208,0.0000
1762172748.9720,0.0000
1762172749.1518,0.0000
1762172749.3066,0.0000
1762172749.4632,0.0000
1762172749.6396,0.0000
1762172749.7969,0.0000
1762172749.9503,0.0000
1762172750.1273,0.0000
1762172750.2965,0.0000
1762172750.4456,0.0000
1762172750.6230,0.0000
1762172750.7779,0.0000
1762172750.9522,0.0000
1762172751.1070,0.0000
1762172751.2657,0.0000
1762172751.4281,0.0000
1762172751.6068,0.0000
1762172751.7507,0.0000
1762172751.9278,0.0000
1762172752.0827,0.0000
1762172752.2602,0.0000
1762172752.4136,0.0000
1762172752.5685,0.0000
1762172752.7310,0.0000
1762172752.8991,0.0000
1762172753.0766,0.0000
1762172753.2320,0.0000
1762172753.4020,0.0000
1762172753.5579,0.0000
1762172753.7373,0.0000
1762172753.8900,0.0000
1762172754.0448,0.0000
1762172754.2131,0.0000
1762172754.3668,0.0000
1762172754.5462,0.0000
1762172754.7019,0.0000
1762172754.8797,0.0000
1762172755.0334,0.0000
1762172755.1876,0.0000
1762172755.3652,0.0000
1762172755.5205,0.0000
1762172755.6989,0.0000
1762172755.8536,0.0000
1762172756.0296,0.0000
1762172756.1899,0.0000
1762172756.3472,0.0000
1762172756.5007,0.0000
1762172756.6799,0.0000
1762172756.8341,0.0000
1762172757.0114,0.0000
1762172757.1657,0.0000
1762172757.3206,0.0000
1762172757.4857,0.0000
1762172757.6625,0.0000
1762172757.8147,0.0000
1762172757.9955,0.0000
1762172758.1483,0.0000
1762172758.3027,0.0000
1762172758.4822,0.0000
1762172758.6341,0.0000
1762172758.8137,0.0000
1762172758.9662,0.0000
1762172759.1225,0.0000
1762172759.2929,0.0000
1762172759.4704,0.0000
1762172759.6243,0.0000
1762172759.7786,0.0000
1762172759.9594,0.0000
1762172760.1147,0.0000
1762172760.2925,0.0000
1762172760.4494,0.0000
1762172760.6018,0.0000
1762172760.7799,0.0000
1762172760.9348,0.0000
1762172761.1123,0.0000
1762172761.2675,0.0000
1762172761.4210,0.0000
1762172761.5986,0.0000
1762172761.7519,0.0000
1762172761.9167,0.0000
1762172762.0710,0.0000
1762172762.2505,0.0000
1762172762.4041,0.0000
1762172762.5725,0.0000
1762172762.7303,0.0000
1762172762.8895,0.0000
1762172763.0638,0.0000
1762172763.2171,0.0000
1762172763.3986,0.0000
1762172763.5507,0.0000
1762172763.7046,0.0000
1762172763.8843,0.0000
1762172764.0429,0.0000
1762172764.2044,0.0000
1762172764.3816,0.0000
1762172764.5367,0.0000
1762172764.6889,0.0000
1762172764.8664,0.0000
1762172765.0196,0.0000
1762172765.1999,0.0000
1762172765.3540,0.0000
1762172765.5066,0.0000
1762172765.6880,0.0000
1762172765.8416,0.0000
1762172766.0185,0.0000
1762172766.1743,0.0000
1762172766.3477,0.0000
1762172766.5026,0.0000
1762172766.6565,0.0000
1762172766.8352,0.0000
1762172766.9895,0.0000
1762172767.1669,0.0000
1762172767.3211,0.0000
1762172767.4795,0.0000
1762172767.6579,0.0000
1762172767.8159,0.0000
1762172767.9703,0.0000
1762172768.1501,0.0000
1762172768.3037,0.0000
1762172768.4601,0.0000
1762172768.6328,0.0000
1762172768.8080,0.0000
1762172768.9594,0.0000
1762172769.1337,0.0000
1762172769.2875,0.0000
1762172769.4555,0.0000
1762172769.6068,0.0000
1762172769.7871,0.0000
1762172769.9352,0.0000
1762172770.1117,0.0000
1762172770.2677,0.0000
1762172770.4468,0.0000
1762172770.6008,0.0000
1762172770.7549,0.0000
1762172770.9340,0.0000
1762172771.0937,0.0000
1762172771.2596,0.0000
1762172771.4153,0.0000
1762172771.5923,0.0000
1762172771.7523,0.0000
1762172771.9219,0.0000
1762172772.0755,0.0000
1762172772.2364,0.0000
1762172772.4134,0.0000
1762172772.5769,0.0000
1762172772.7359,0.0000
1762172772.8897,0.0000
1762172773.0651,0.0000
1762172773.2224,0.0000
1762172773.4005,0.0000
1762172773.5524,0.0000
1762172773.7069,0.0000
1762172773.8843,0.0000
1762172774.0495,0.0000
1762172774.2085,0.0000
1762172774.3651,0.0000
1762172774.5451,0.0000
1762172774.7120,0.0000
1762172774.8706,0.0000
1762172775.0257,0.0000
1762172775.2004,0.0000
1762172775.3545,0.0000
1762172775.5225,0.0000
1762172775.6804,0.0000
1762172775.8555,0.0000
1762172776.0304,0.0000
1762172776.1828,0.0000
1762172776.3364,0.0000
1762172776.5147,0.0000
1762172776.6685,0.0000
1762172776.8302,0.0000
1762172776.9930,0.0000
1762172777.1713,0.0000
1762172777.3286,0.0000
1762172777.4941,0.0000
1762172777.6584,0.0000
1762172777.8122,0.0000
1762172777.9874,0.0000
1762172778.1510,0.0000
1762172778.3038,0.0000
1762172778.4840,0.0000
1762172778.6379,0.0000
1762172778.7910,0.0000
1762172778.9702,0.0000
1762172779.1247,0.0000
1762172779.3013,0.0000
1762172779.4473,0.0000
1762172779.6265,0.0000
1762172779.7729,1.0000
1762172779.9415,1.0000
1762172780.1105,0.0000
1762172780.2692,1.0000
1762172780.4470,1.0000
1762172780.6014,3.0000
1762172780.7790,2.0000
1762172780.9400,2.0000
1762172781.0952,1.0000
1762172781.2568,2.0000
1762172781.4395,4.0000
1762172781.5839,2.0000
1762172781.7459,4.0000
1762172781.9125,4.0000
1762172782.0798,3.0000
