ros_time_s,Lecturas_ValidasVerde
1762172739.9718,1.0000
1762172740.1505,1.0000
1762172740.3041,1.0000
1762172740.4595,1.0000
1762172740.6366,1.0000
1762172740.7924,1.0000
1762172741.1248,1.0000
1762172741.2784,1.0000
1762172744.5547,1.0000
1762172744.8874,1.0000
1762172745.0352,1.0000
1762172745.2155,1.0000
1762172745.3720,1.0000
1762172745.5265,1.0000
1762172745.7056,2.0000
1762172745.8603,2.0000
1762172746.0383,1.0000
1762172746.1990,1.0000
1762172746.3523,2.0000
1762172746.5193,1.0000
1762172746.6732,1.0000
1762172746.8530,1.0000
1762172747.0204,1.0000
1762172747.1755,1.0000
1762172747.3320,2.0000
1762172747.5090,1.0000
1762172747.6773,2.0000
1762172747.8209,4.0000
1762172747.9831,2.0000
1762172748.1535,1.0000
1762172748.3305,3.0000
1762172748.4868,4.0000
1762172748.6407,3.0000
1762172748.8195,3.0000
1762172748.9712,5.0000
1762172749.1507,3.0000
1762172749.3052,4.0000
1762172749.4613,4.0000
1762172749.6382,2.0000
1762172749.7950,3.0000
1762172749.9491,4.0000
1762172750.1264,5.0000
1762172750.2950,4.0000
1762172750.4443,4.0000
1762172750.6218,5.0000
1762172750.7766,3.0000
1762172750.9510,5.0000
1762172751.1059,4.0000
1762172751.2647,4.0000
1762172751.4272,4.0000
1762172751.6057,5.0000
1762172751.7493,5.0000
1762172751.9267,4.0000
1762172752.0813,4.0000
1762172752.2588,5.0000
1762172752.4126,5.0000
1762172752.5676,5.0000
1762172752.7294,4.0000
1762172752.8978,5.0000
1762172753.0752,4.0000
1762172753.2306,4.0000
1762172753.4010,6.0000
1762172753.5564,5.0000
1762172753.7354,5.0000
1762172753.8885,6.0000
1762172754.0434,5.0000
1762172754.2121,7.0000
1762172754.3658,4.0000
1762172754.5448,5.0000
1762172754.7005,6.0000
1762172754.8781,5.0000
1762172755.0319,5.0000
1762172755.1864,5.0000
1762172755.3641,6.0000
1762172755.5193,4.0000
1762172755.6975,5.0000
1762172755.8524,6.0000
1762172756.0288,6.0000
1762172756.1884,6.0000
1762172756.3459,5.0000
1762172756.4996,6.0000
1762172756.6780,6.0000
1762172756.8328,6.0000
1762172757.0105,7.0000
1762172757.1646,7.0000
1762172757.3193,6.0000
1762172757.4844,6.0000
1762172757.6610,7.0000
1762172757.8140,6.0000
1762172757.9939,7.0000
1762172758.1472,6.0000
1762172758.3017,7.0000
1762172758.4808,7.0000
1762172758.6335,7.0000
1762172758.8125,6.0000
1762172758.9652,4.0000
1762172759.1213,6.0000
1762172759.2913,7.0000
1762172759.4691,5.0000
1762172759.6236,7.0000
1762172759.7773,4.0000
1762172759.9575,4.0000
1762172760.1135,5.0000
1762172760.2914,6.0000
1762172760.4475,8.0000
1762172760.6007,7.0000
1762172760.7783,6.0000
1762172760.9333,7.0000
1762172761.1109,9.0000
1762172761.2659,8.0000
1762172761.4197,8.0000
1762172761.5973,9.0000
1762172761.7509,9.0000
1762172761.9157,8.0000
1762172762.0698,10.0000
1762172762.2494,6.0000
1762172762.4032,8.0000
1762172762.5711,7.0000
1762172762.7291,6.0000
1762172762.8882,8.0000
1762172763.0629,10.0000
1762172763.2160,7.0000
1762172763.3971,5.0000
1762172763.5494,9.0000
1762172763.7035,8.0000
1762172763.8825,9.0000
1762172764.0416,7.0000
1762172764.2035,7.0000
1762172764.3801,10.0000
1762172764.5354,10.0000
1762172764.6877,10.0000
1762172764.8653,10.0000
1762172765.0190,10.0000
1762172765.1987,8.0000
1762172765.3527,12.0000
1762172765.5058,11.0000
1762172765.6865,10.0000
1762172765.8402,9.0000
1762172766.0174,7.0000
1762172766.1726,11.0000
1762172766.3460,9.0000
1762172766.5001,11.0000
1762172766.6552,11.0000
1762172766.8336,10.0000
1762172766.9880,9.0000
1762172767.1658,12.0000
1762172767.3202,11.0000
1762172767.4782,11.0000
1762172767.6564,11.0000
1762172767.8149,11.0000
1762172767.9692,8.0000
1762172768.1488,11.0000
1762172768.3027,11.0000
1762172768.4586,11.0000
1762172768.6312,7.0000
1762172768.8071,9.0000
1762172768.9582,10.0000
1762172769.1322,10.0000
1762172769.2860,11.0000
1762172769.4541,10.0000
1762172769.6060,10.0000
1762172769.7859,10.0000
1762172769.9339,10.0000
1762172770.1107,10.0000
1762172770.2666,8.0000
1762172770.4453,9.0000
1762172770.5994,9.0000
1762172770.7536,11.0000
1762172770.9328,10.0000
1762172771.0922,10.0000
1762172771.2588,11.0000
1762172771.4143,10.0000
1762172771.5880,11.0000
1762172771.7508,15.0000
1762172771.9200,13.0000
1762172772.0741,12.0000
1762172772.2350,14.0000
1762172772.4123,15.0000
1762172772.5755,13.0000
1762172772.7345,12.0000
1762172772.8883,14.0000
1762172773.0640,12.0000
1762172773.2206,13.0000
1762172773.3986,11.0000
1762172773.5513,8.0000
1762172773.7056,12.0000
1762172773.8829,12.0000
1762172774.0481,12.0000
1762172774.2076,11.0000
1762172774.3641,12.0000
1762172774.5432,10.0000
1762172774.7105,11.0000
1762172774.8692,13.0000
1762172775.0240,14.0000
1762172775.1982,11.0000
1762172775.3533,12.0000
1762172775.5217,10.0000
1762172775.6792,10.0000
1762172775.8545,10.0000
1762172776.0290,10.0000
1762172776.1813,12.0000
1762172776.3351,9.0000
1762172776.5136,13.0000
1762172776.6671,11.0000
1762172776.8288,12.0000
1762172776.9914,11.0000
1762172777.1694,11.0000
1762172777.3269,13.0000
1762172777.4928,13.0000
1762172777.6575,14.0000
1762172777.8112,12.0000
1762172777.9859,12.0000
1762172778.1494,14.0000
1762172778.3027,14.0000
1762172778.4822,12.0000
1762172778.6366,14.0000
1762172778.7898,15.0000
1762172778.9690,15.0000
1762172779.1233,14.0000
1762172779.3002,15.0000
1762172779.4458,17.0000
1762172779.6248,15.0000
1762172779.7716,12.0000
1762172779.9401,11.0000
1762172780.1095,9.0000
1762172780.2677,13.0000
1762172780.4456,13.0000
1762172780.5994,15.0000
1762172780.7777,13.0000
1762172780.9385,13.0000
1762172781.0939,12.0000
1762172781.2560,13.0000
1762172781.4380,12.0000
1762172781.5825,14.0000
1762172781.7446,15.0000
1762172781.9114,14.0000
1762172782.0784,14.0000
1762172782.2348,14.0000
1762172782.3971,13.0000
1762172782.5636,13.0000
1762172782.7428,14.0000
1762172782.8963,15.0000
1762172783.0755,14.0000
1762172783.2297,14.0000
1762172783.3828,15.0000
1762172783.5489,15.0000
1762172783.7074,13.0000
1762172783.8730,12.0000
1762172784.0522,14.0000
1762172784.2053,13.0000
1762172784.3862,14.0000
1762172784.5411,16.0000
1762172784.7047,15.0000
1762172784.8532,15.0000
1762172785.0413,16.0000
1762172785.1882,17.0000
1762172785.3476,15.0000
1762172785.5162,15.0000
1762172785.6955,16.0000
1762172785.8493,16.0000
1762172786.0018,12.0000
1762172786.1820,13.0000
1762172786.3416,13.0000
1762172786.5000,15.0000
1762172786.6786,14.0000
1762172786.8402,13.0000
1762172786.9937,13.0000
1762172787.1529,13.0000
1762172787.3204,14.0000
1762172787.4775,16.0000
1762172787.6393,12.0000
1762172787.8138,14.0000
1762172787.9692,19.0000
1762172788.1541,17.0000
1762172788.3155,15.0000
1762172788.4820,14.0000
1762172788.6275,14.0000
1762172788.8033,16.0000
1762172788.9642,15.0000
1762172789.1179,16.0000
1762172789.2951,17.0000
1762172789.4650,18.0000
1762172789.6349,19.0000
1762172789.8006,19.0000
1762172789.9720,21.0000
1762172790.1256,22.0000
1762172790.2879,20.0000
1762172790.4635,20.0000
1762172790.6167,20.0000
1762172790.7869,19.0000
1762172790.9514,20.0000
1762172791.1310,19.0000
1762172791.2862,21.0000
1762172791.4591,20.0000
1762172791.6071,21.0000
1762172791.7866,20.0000
1762172791.9395,19.0000
1762172792.1040,20.0000
1762172792.2700,20.0000
1762172792.4242,19.0000
1762172792.5925,19.0000
1762172792.7552,20.0000
1762172792.9348,19.0000
1762172793.0889,20.0000
1762172793.2579,20.0000
1762172793.4117,19.0000
1762172793.5847,19.0000
1762172793.7451,20.0000
1762172793.9242,20.0000
1762172794.0772,20.0000
1762172794.2550,20.0000
1762172794.4096,20.0000
1762172794.5642,20.0000
1762172794.7374,19.0000
1762172794.8918,18.0000
1762172795.0695,21.0000
1762172795.2308,18.0000
1762172795.3947,18.0000
1762172795.5521,16.0000
1762172795.7189,17.0000
1762172795.8828,15.0000
1762172796.0604,19.0000
1762172796.2059,15.0000
1762172796.3760,19.0000
1762172796.5396,15.0000
1762172796.6936,17.0000
1762172796.8722,16.0000
1762172797.0278,17.0000
1762172797.1917,17.0000
1762172797.3456,17.0000
1762172797.5161,16.0000
1762172797.6937,14.0000
1762172797.8468,15.0000
1762172798.0162,17.0000
1762172798.1728,15.0000
1762172798.3371,16.0000
1762172798.4914,15.0000
1762172798.6701,18.0000
1762172798.8236,18.0000
1762172799.0018,17.0000
1762172799.1552,15.0000
1762172799.3165,16.0000
1762172799.4728,16.0000
1762172799.6524,17.0000
1762172799.8050,18.0000
1762172799.9615,17.0000
1762172800.1418,18.0000
1762172800.2952,18.0000
1762172800.4512,19.0000
1762172800.6308,18.0000
1762172800.7844,20.0000
1762172800.9430,19.0000
1762172801.1134,19.0000
1762172801.2671,21.0000
1762172801.4460,20.0000
1762172801.5981,21.0000
1762172801.7775,21.0000
1762172801.9321,21.0000
1762172802.0964,21.0000
1762172802.2479,20.0000
1762172802.4281,23.0000
1762172802.5828,20.0000
1762172802.7366,19.0000
1762172802.9151,19.0000
1762172803.0716,20.0000
1762172803.2354,20.0000
1762172803.4037,20.0000
1762172803.5656,19.0000
1762172803.7200,21.0000
1762172803.8940,19.0000
1762172804.0489,19.0000
1762172804.2218,20.0000
1762172804.3750,21.0000
1762172804.5532,19.0000
1762172804.7068,20.0000
1762172804.8757,18.0000
1762172805.0394,19.0000
1762172805.2011,20.0000
1762172805.3551,19.0000
1762172805.5279,19.0000
1762172805.6897,19.0000
1762172805.8604,20.0000
1762172806.0218,20.0000
1762172806.1790,16.0000
1762172806.3542,17.0000
1762172806.5149,19.0000
1762172806.6812,17.0000
1762172806.8332,18.0000
1762172807.0133,18.0000
1762172807.1671,18.0000
1762172807.3443,18.0000
1762172807.4976,18.0000
1762172807.6781,19.0000
1762172807.8339,18.0000
1762172807.9861,20.0000
1762172808.1611,20.0000
1762172808.3383,20.0000
1762172808.4893,16.0000
1762172808.6621,20.0000
1762172808.8167,19.0000
1762172808.9889,19.0000
1762172809.1440,19.0000
1762172809.2971,19.0000
1762172809.4861,20.0000
1762172809.6306,20.0000
1762172809.7988,22.0000
1762172809.9744,22.0000
1762172810.1383,20.0000
1762172810.2915,19.0000
1762172810.4526,20.0000
1762172810.6313,20.0000
1762172810.7855,21.0000
1762172810.9640,23.0000
1762172811.1107,22.0000
1762172811.2871,20.0000
1762172811.4414,21.0000
1762172811.6185,19.0000
1762172811.7748,18.0000
1762172811.9292,19.0000
1762172812.1066,19.0000
1762172812.2608,19.0000
1762172812.4393,19.0000
1762172812.5928,22.0000
1762172812.7719,19.0000
1762172812.9258,17.0000
1762172813.0805,21.0000
1762172813.2631,20.0000
1762172813.4166,17.0000
1762172813.5708,22.0000
1762172813.7537,18.0000
1762172813.9082,21.0000
1762172814.0626,21.0000
1762172814.2325,19.0000
1762172814.3985,19.0000
1762172814.5526,19.0000
1762172814.7346,19.0000
1762172814.8884,19.0000
1762172815.0404,21.0000
1762172815.2199,18.0000
1762172815.3727,18.0000
1762172815.5505,21.0000
1762172815.7055,19.0000
1762172815.8862,21.0000
1762172816.0427,18.0000
1762172816.1982,17.0000
1762172816.3789,19.0000
1762172816.5318,20.0000
1762172816.6894,17.0000
1762172816.8459,20.0000
1762172817.0252,17.0000
1762172817.1821,17.0000
1762172817.3579,18.0000
1762172817.5015,21.0000
1762172817.6814,21.0000
1762172817.8359,20.0000
1762172818.0015,22.0000
1762172818.1568,22.0000
1762172818.3197,21.0000
1762172818.4969,21.0000
1762172818.6527,22.0000
1762172818.8318,22.0000
1762172818.9849,22.0000
1762172819.1394,21.0000
1762172819.3183,23.0000
1762172819.4726,24.0000
1762172819.6278,23.0000
1762172819.8034,23.0000
1762172819.9611,22.0000
1762172820.1152,21.0000
1762172820.2938,24.0000
1762172820.4470,21.0000
1762172820.6021,25.0000
1762172820.7801,23.0000
1762172820.9345,22.0000
1762172821.1119,22.0000
1762172821.2665,22.0000
1762172821.4206,21.0000
1762172821.5985,24.0000
1762172821.7525,24.0000
1762172821.9179,24.0000
1762172822.0774,23.0000
1762172822.2348,23.0000
1762172822.4141,23.0000
1762172822.5705,23.0000
1762172822.7226,25.0000
1762172822.9006,24.0000
1762172823.0552,24.0000
1762172823.2343,24.0000
1762172823.3876,21.0000
1762172823.5418,25.0000
1762172823.7188,21.0000
1762172823.8883,23.0000
1762172824.0566,23.0000
1762172824.2081,26.0000
1762172824.3699,23.0000
1762172824.5414,22.0000
1762172824.7013,26.0000
1762172824.8580,25.0000
1762172825.0358,26.0000
1762172825.1902,24.0000
1762172825.3690,24.0000
1762172825.5231,22.0000
1762172825.6773,25.0000
1762172825.8553,26.0000
1762172826.0083,25.0000
1762172826.1733,25.0000
1762172826.3512,24.0000
1762172826.5047,26.0000
1762172826.6599,24.0000
1762172826.8356,28.0000
1762172826.9983,25.0000
1762172827.1621,25.0000
1762172827.3266,26.0000
1762172827.4840,26.0000
1762172827.6468,25.0000
1762172827.8008,25.0000
1762172827.9741,26.0000
1762172828.1321,24.0000
1762172828.3113,24.0000
1762172828.4663,25.0000
1762172828.6210,27.0000
1762172828.7870,25.0000
1762172828.9552,29.0000
1762172829.1180,26.0000
1762172829.2768,28.0000
1762172829.4434,26.0000
1762172829.6013,28.0000
1762172829.7693,26.0000
1762172829.9369,28.0000
1762172830.0939,26.0000
1762172830.2558,28.0000
1762172830.4201,26.0000
1762172830.5870,30.0000
1762172830.7510,27.0000
1762172830.9058,28.0000
1762172831.0824,30.0000
1762172831.2460,27.0000
1762172831.4061,30.0000
1762172831.5626,27.0000
1762172831.7403,27.0000
1762172831.8945,27.0000
1762172832.0586,31.0000
1762172832.2292,27.0000
1762172832.3815,30.0000
1762172832.5530,28.0000
1762172832.7162,30.0000
1762172832.8711,30.0000
1762172833.0493,30.0000
1762172833.2033,29.0000
1762172833.3586,29.0000
1762172833.5352,30.0000
1762172833.6889,28.0000
1762172833.8660,27.0000
1762172834.0195,30.0000
1762172834.1810,30.0000
1762172834.3588,31.0000
1762172834.5163,31.0000
1762172834.6952,30.0000
1762172834.8495,29.0000
1762172835.0044,30.0000
1762172835.1829,30.0000
1762172835.3326,28.0000
1762172835.5021,28.0000
1762172835.6565,28.0000
1762172835.8358,28.0000
1762172835.9992,29.0000
1762172836.1553,32.0000
1762172836.3100,29.0000
1762172836.4819,29.0000
1762172836.6354,28.0000
1762172836.8213,30.0000
1762172836.9744,31.0000
1762172837.1287,29.0000
1762172837.3050,31.0000
1762172837.4601,28.0000
1762172837.6362,30.0000
1762172837.7908,27.0000
1762172837.9693,28.0000
1762172838.1226,29.0000
1762172838.2770,28.0000
1762172838.4551,28.0000
1762172838.6082,28.0000
1762172838.7879,28.0000
1762172838.9338,28.0000
1762172839.1125,27.0000
1762172839.2670,28.0000
1762172839.4461,30.0000
1762172839.5923,29.0000
1762172839.7715,30.0000
1762172839.9350,27.0000
1762172840.0895,26.0000
1762172840.2696,27.0000
1762172840.4242,29.0000
1762172840.5879,29.0000
1762172840.7543,26.0000
1762172840.9141,29.0000
1762172841.0674,27.0000
1762172841.2459,26.0000
1762172841.4080,29.0000
1762172841.5636,27.0000
1762172841.7404,28.0000
1762172841.8998,27.0000
1762172842.0625,26.0000
1762172842.2164,25.0000
1762172842.3820,24.0000
1762172842.5616,28.0000
1762172842.7067,26.0000
1762172842.8694,27.0000
1762172843.0364,24.0000
1762172843.1993,27.0000
1762172843.3636,30.0000
1762172843.5408,26.0000
1762172843.6944,25.0000
1762172843.8499,27.0000
1762172844.0337,25.0000
1762172844.1765,25.0000
1762172844.3608,28.0000
1762172844.5201,26.0000
1762172844.6738,26.0000
1762172844.8511,26.0000
1762172845.0107,28.0000
1762172845.1651,24.0000
1762172845.3352,28.0000
1762172845.5026,26.0000
1762172845.6426,23.0000
1762172845.8102,26.0000
1762172845.9890,28.0000
1762172846.1538,28.0000
1762172846.3169,28.0000
1762172846.4712,24.0000
1762172846.6252,26.0000
1762172846.8049,25.0000
1762172846.9651,27.0000
1762172847.1178,28.0000
1762172847.2742,27.0000
1762172847.4565,28.0000
1762172847.6105,27.0000
1762172847.7653,30.0000
1762172847.9324,27.0000
1762172848.0852,27.0000
1762172848.2658,26.0000
1762172848.4192,26.0000
1762172848.5957,27.0000
1762172848.7513,28.0000
1762172848.9055,29.0000
1762172849.0849,29.0000
1762172849.2373,27.0000
1762172849.3918,27.0000
1762172849.5703,27.0000
1762172849.7255,27.0000
1762172849.8792,28.0000
1762172850.0659,26.0000
1762172850.2201,28.0000
1762172850.3738,27.0000
1762172850.5512,28.0000
1762172850.7063,28.0000
1762172850.8839,28.0000
1762172851.0374,27.0000
1762172851.1918,25.0000
1762172851.3638,24.0000
1762172851.5411,26.0000
1762172851.6837,26.0000
1762172851.8640,26.0000
1762172852.0178,26.0000
1762172852.1949,27.0000
1762172852.3495,25.0000
1762172852.5045,26.0000
1762172852.6782,29.0000
1762172852.8316,27.0000
1762172853.0110,27.0000
1762172853.1651,24.0000
1762172853.3328,26.0000
1762172853.4872,25.0000
1762172853.6681,25.0000
1762172853.8218,25.0000
1762172853.9988,28.0000
1762172854.1611,24.0000
1762172854.3159,27.0000
1762172854.4857,26.0000
1762172854.6414,25.0000
1762172854.7995,28.0000
1762172854.9778,26.0000
1762172855.1307,26.0000
1762172855.3017,24.0000
1762172855.4557,27.0000
1762172855.6157,25.0000
1762172855.7942,26.0000
1762172855.9583,29.0000
1762172856.1263,28.0000
1762172856.2809,27.0000
1762172856.4600,28.0000
1762172856.6190,27.0000
1762172856.7724,27.0000
1762172856.9263,28.0000
1762172857.1061,26.0000
1762172857.2589,26.0000
1762172857.4286,26.0000
1762172857.5837,26.0000
1762172857.7439,27.0000
1762172857.9165,26.0000
1762172858.0719,24.0000
1762172858.2345,24.0000
1762172858.4143,25.0000
1762172858.5680,26.0000
1762172858.7470,27.0000
1762172858.8997,24.0000
1762172859.0515,23.0000
1762172859.2320,24.0000
1762172859.3924,25.0000
1762172859.5489,24.0000
1762172859.7278,27.0000
1762172859.8796,25.0000
1762172860.0357,23.0000
1762172860.2000,23.0000
1762172860.3804,27.0000
1762172860.5357,24.0000
1762172860.6904,22.0000
1762172860.8594,24.0000
1762172861.0192,21.0000
1762172861.1984,23.0000
1762172861.3601,23.0000
1762172861.5189,23.0000
1762172861.6782,20.0000
1762172861.8334,24.0000
1762172862.0118,23.0000
1762172862.1613,27.0000
1762172862.3390,21.0000
1762172862.4916,23.0000
1762172862.6716,24.0000
1762172862.8260,21.0000
1762172863.0024,24.0000
1762172863.1565,25.0000
1762172863.3100,25.0000
1762172863.4805,25.0000
1762172863.6577,24.0000
1762172863.8123,23.0000
1762172863.9680,26.0000
1762172864.1250,21.0000
1762172864.2871,25.0000
1762172864.4597,24.0000
1762172864.6145,24.0000
1762172864.7911,23.0000
1762172864.9522,25.0000
1762172865.1073,21.0000
1762172865.2678,23.0000
1762172865.4344,22.0000
1762172865.6138,21.0000
1762172865.7675,24.0000
1762172865.9254,23.0000
1762172866.0950,22.0000
1762172866.2496,25.0000
1762172866.4272,23.0000
1762172866.5825,21.0000
1762172866.7369,25.0000
1762172866.9170,21.0000
1762172867.0691,22.0000
1762172867.2238,25.0000
1762172867.4042,24.0000
1762172867.5585,24.0000
1762172867.7250,20.0000
1762172867.8780,19.0000
1762172868.0581,20.0000
1762172868.2127,20.0000
1762172868.3681,22.0000
1762172868.5462,17.0000
1762172868.6997,19.0000
1762172868.8685,20.0000
1762172869.0239,19.0000
1762172869.2019,18.0000
1762172869.3564,20.0000
1762172869.5096,20.0000
1762172869.6815,21.0000
1762172869.8358,17.0000
1762172870.0146,18.0000
1762172870.1793,19.0000
1762172870.3297,18.0000
1762172870.4880,21.0000
1762172870.6660,19.0000
1762172870.8164,21.0000
1762172870.9923,22.0000
1762172871.1473,19.0000
1762172871.3206,22.0000
1762172871.4665,20.0000
1762172871.6295,21.0000
1762172871.8072,19.0000
1762172871.9649,20.0000
1762172872.1192,21.0000
1762172872.2989,20.0000
1762172872.4596,20.0000
1762172872.6105,18.0000
1762172872.7894,20.0000
1762172872.9429,19.0000
1762172873.0981,20.0000
1762172873.2749,19.0000
1762172873.4446,19.0000
1762172873.5984,19.0000
1762172873.7669,19.0000
1762172873.9239,20.0000
1762172874.0798,22.0000
1762172874.2435,20.0000
1762172874.4211,17.0000
1762172874.5757,20.0000
1762172874.7469,20.0000
1762172874.9013,21.0000
1762172875.0829,19.0000
1762172875.2272,19.0000
1762172875.4065,19.0000
1762172875.5631,21.0000
1762172875.7389,22.0000
1762172875.8934,20.0000
1762172876.0592,19.0000
1762172876.2136,18.0000
1762172876.3909,21.0000
1762172876.5471,18.0000
1762172876.6989,19.0000
1762172876.8805,17.0000
1762172877.0355,15.0000
1762172877.1884,18.0000
1762172877.3671,18.0000
1762172877.5090,19.0000
1762172877.6741,21.0000
1762172877.8351,20.0000
1762172878.0094,17.0000
1762172878.1787,19.0000
1762172878.3346,20.0000
1762172878.4866,18.0000
1762172878.6659,23.0000
1762172878.8194,20.0000
1762172878.9754,22.0000
1762172879.1518,22.0000
1762172879.3086,21.0000
1762172879.4643,20.0000
1762172879.6434,22.0000
1762172879.7910,22.0000
1762172879.9512,19.0000
1762172880.1144,23.0000
1762172880.2835,20.0000
1762172880.4366,20.0000
1762172880.6071,21.0000
1762172880.7633,21.0000
1762172880.9413,23.0000
1762172881.0946,24.0000
1762172881.2575,23.0000
1762172881.4346,23.0000
1762172881.5884,22.0000
1762172881.7431,22.0000
1762172881.9195,22.0000
1762172882.0740,24.0000
1762172882.2347,24.0000
1762172882.4055,24.0000
1762172882.5726,24.0000
1762172882.7270,23.0000
1762172882.8901,22.0000
1762172883.0599,23.0000
1762172883.2306,22.0000
1762172883.3832,26.0000
1762172883.5463,23.0000
1762172883.7235,25.0000
1762172883.8775,23.0000
1762172884.0334,24.0000
1762172884.2013,25.0000
1762172884.3803,24.0000
1762172884.5401,27.0000
1762172884.6946,24.0000
1762172884.8722,22.0000
1762172885.0258,26.0000
1762172885.1810,25.0000
1762172885.3588,25.0000
1762172885.5154,24.0000
1762172885.6697,22.0000
1762172885.8485,25.0000
1762172886.0143,25.0000
1762172886.1755,23.0000
1762172886.3298,26.0000
1762172886.5022,24.0000
1762172886.6754,25.0000
1762172886.8303,25.0000
1762172886.9834,25.0000
1762172887.1580,21.0000
1762172887.3115,25.0000
1762172887.4900,24.0000
1762172887.6446,25.0000
1762172887.8071,23.0000
1762172887.9688,22.0000
1762172888.1261,23.0000
1762172888.3066,21.0000
1762172888.4611,20.0000
1762172888.6212,24.0000
1762172888.8004,21.0000
1762172888.9610,25.0000
1762172889.1245,21.0000
1762172889.2882,19.0000
1762172889.4511,26.0000
1762172889.6109,23.0000
1762172889.7751,17.0000
1762172889.9399,22.0000
1762172890.0986,24.0000
1762172890.2648,22.0000
1762172890.4182,24.0000
1762172890.5978,25.0000
1762172890.7509,24.0000
1762172890.9178,21.0000
1762172891.0716,23.0000
1762172891.2444,22.0000
1762172891.4047,22.0000
1762172891.5720,20.0000
1762172891.7355,20.0000
1762172891.8899,19.0000
1762172892.0668,21.0000
1762172892.2247,21.0000
1762172892.4033,21.0000
1762172892.5511,18.0000
1762172892.7072,19.0000
1762172892.8734,23.0000
1762172893.0382,19.0000
1762172893.2143,20.0000
1762172893.3678,17.0000
1762172893.5474,17.0000
1762172893.7017,20.0000
1762172893.8581,19.0000
1762172894.0262,20.0000
1762172894.2026,20.0000
1762172894.3470,21.0000
1762172894.5253,20.0000
1762172894.6792,20.0000
1762172894.8529,22.0000
1762172895.0079,19.0000
1762172895.1677,21.0000
1762172895.3320,20.0000
1762172895.5149,20.0000
1762172895.6690,20.0000
1762172895.8351,23.0000
1762172895.9887,23.0000
1762172896.1645,22.0000
1762172896.3319,21.0000
1762172896.4834,20.0000
1762172896.6418,21.0000
1762172896.8192,19.0000
1762172896.9745,22.0000
1762172897.1530,23.0000
1762172897.3012,20.0000
1762172897.4813,19.0000
1762172897.6360,18.0000
1762172897.7921,22.0000
1762172897.9712,22.0000
1762172898.1289,20.0000
1762172898.2954,21.0000
1762172898.4511,18.0000
1762172898.6106,18.0000
1762172898.7761,21.0000
1762172898.9407,18.0000
1762172899.0980,23.0000
1762172899.2740,22.0000
1762172899.4311,22.0000
1762172899.5883,23.0000
1762172899.7564,24.0000
1762172899.9145,22.0000
1762172900.0841,21.0000
1762172900.2509,21.0000
1762172900.4041,23.0000
1762172900.5758,21.0000
1762172900.7328,21.0000
1762172900.9037,22.0000
1762172901.0758,20.0000
1762172901.2185,20.0000
1762172901.3918,20.0000
1762172901.5459,21.0000
1762172901.7327,19.0000
1762172901.8791,20.0000
1762172902.0414,18.0000
1762172902.2203,17.0000
1762172902.3625,19.0000
1762172902.5252,20.0000
1762172902.6879,17.0000
1762172902.8659,19.0000
1762172903.0350,19.0000
1762172903.1864,19.0000
1762172903.3460,18.0000
1762172903.5021,18.0000
1762172903.6756,19.0000
1762172903.8287,16.0000
1762172904.0053,18.0000
1762172904.1589,20.0000
1762172904.3265,19.0000
1762172904.4972,20.0000
1762172904.6501,19.0000
1762172904.8137,17.0000
1762172904.9768,18.0000
1762172905.1317,21.0000
1762172905.3033,21.0000
1762172905.4551,19.0000
1762172905.6243,19.0000
1762172905.7955,21.0000
1762172905.9495,23.0000
1762172906.1144,27.0000
1762172906.2670,27.0000
1762172906.4518,28.0000
1762172906.6089,24.0000
1762172906.7617,21.0000
1762172906.9288,23.0000
1762172907.0881,17.0000
1762172907.2419,19.0000
1762172907.4195,18.0000
1762172907.5775,15.0000
1762172907.7336,18.0000
1762172907.9114,17.0000
1762172908.0644,17.0000
1762172908.2195,16.0000
1762172908.3790,15.0000
1762172908.5408,14.0000
1762172908.7076,15.0000
1762172908.8735,13.0000
1762172909.0270,14.0000
1762172909.1966,12.0000
1762172909.3587,11.0000
1762172909.5324,13.0000
1762172909.6908,13.0000
1762172909.8453,14.0000
1762172910.0040,12.0000
1762172910.1847,11.0000
1762172910.3502,12.0000
1762172910.5095,10.0000
1762172910.6626,10.0000
1762172910.8368,10.0000
1762172911.0054,9.0000
1762172911.1562,7.0000
1762172911.3278,8.0000
1762172911.4841,8.0000
1762172911.6629,8.0000
1762172911.8170,6.0000
1762172911.9828,8.0000
1762172912.1378,7.0000
1762172912.3155,6.0000
1762172912.4703,6.0000
1762172912.6379,5.0000
1762172912.8028,4.0000
1762172912.9566,4.0000
