ros_time_s,Lidar_Left
1762170896.8546,1.0483
1762170897.0220,1.0266
1762170897.1868,1.0342
1762170897.3477,0.9986
1762170897.5313,0.9940
1762170897.6746,1.0605
1762170897.8389,1.0562
1762170898.0059,1.0746
1762170898.1847,1.0642
1762170898.3392,1.0674
1762170898.4960,1.0781
1762170898.6586,1.0437
1762170898.8286,1.1171
1762170898.9958,1.0837
1762170899.1732,1.0781
1762170899.3275,1.0872
1762170899.4818,1.0479
1762170899.6552,1.0527
1762170899.8313,1.1608
1762170899.9800,1.0953
1762170900.1589,1.1152
1762170900.3159,1.0865
1762170900.4803,1.1166
1762170900.6492,1.1572
1762170900.7948,1.1434
1762170900.9626,1.1121
1762170901.1169,1.1438
1762170901.2860,1.2363
1762170901.4578,1.1132
1762170901.6273,1.1938
1762170901.7883,1.2296
1762170901.9535,1.2046
1762170902.1154,1.1791
1762170902.2805,1.1844
1762170902.4457,1.1952
1762170902.5974,1.2029
1762170902.7507,1.2138
1762170902.9096,1.2299
1762170903.0933,1.1990
1762170903.2593,1.1761
1762170903.4245,1.2221
1762170903.5802,1.1742
1762170903.7501,1.1683
1762170903.9118,1.1947
1762170904.0659,1.1598
1762170904.2383,1.1416
1762170904.4008,1.1869
1762170904.5598,1.1436
1762170904.7140,1.1160
1762170904.8916,1.1491
1762170905.0393,1.1398
1762170905.2103,1.1292
1762170905.3589,1.1483
1762170905.5383,1.1548
1762170905.7021,1.1182
1762170905.8716,1.1368
1762170906.0124,1.1463
1762170906.1924,1.0900
1762170906.3428,1.1925
1762170906.5223,1.0934
1762170906.6777,1.1300
1762170906.8453,1.1560
1762170907.0029,1.0727
1762170907.1808,1.1026
1762170907.3373,1.0818
1762170907.5067,1.0740
1762170907.6483,1.0526
1762170907.8260,1.0683
1762170907.9928,1.0915
1762170908.1542,1.1021
1762170908.3082,1.0542
1762170908.4823,1.0380
1762170908.6377,1.0712
1762170908.8127,1.0242
1762170908.9662,1.0521
1762170909.1346,1.0636
1762170909.2892,1.0458
1762170909.4660,1.0624
1762170909.6289,1.0473
1762170909.7889,1.0485
1762170909.9450,1.0747
1762170910.1167,1.0487
1762170910.2718,1.0525
1762170910.4265,1.0349
1762170910.6032,1.0460
1762170910.7583,1.0715
1762170910.9124,1.0329
1762170911.0969,1.0440
1762170911.2504,1.0367
1762170911.4274,1.0328
1762170911.5890,1.0473
1762170911.7419,1.0201
1762170911.8961,1.0055
1762170912.0695,1.0477
1762170912.2423,1.0259
1762170912.3959,1.0396
1762170912.5554,1.0651
1762170912.7344,1.0221
1762170912.8898,1.0319
1762170913.0636,1.0089
1762170913.2190,1.0675
1762170913.3742,1.0172
1762170913.5512,1.0383
1762170913.7121,1.0433
1762170913.8668,1.0682
1762170914.0456,1.0677
1762170914.1995,1.0901
1762170914.3786,1.0708
1762170914.5336,1.0553
1762170914.6882,1.1289
1762170914.8651,1.0773
1762170915.0192,1.1103
1762170915.1863,1.1467
1762170915.3410,1.0810
1762170915.5189,1.1011
1762170915.6758,1.1108
1762170915.8452,1.1488
1762170915.9996,1.1531
1762170916.1774,1.1586
1762170916.3324,1.0960
1762170916.4860,1.1363
1762170916.6621,1.1123
1762170916.8186,1.1462
1762170916.9744,1.0923
1762170917.1350,1.1327
1762170917.3132,1.1212
1762170917.4812,1.1293
1762170917.6406,1.1513
1762170917.7956,1.1138
1762170917.9676,1.1162
1762170918.1235,1.0941
1762170918.3003,1.1248
1762170918.4545,1.1597
1762170918.6076,1.1105
1762170918.7816,1.1334
1762170918.9407,1.0983
1762170919.1077,1.1191
1762170919.2665,1.0720
1762170919.4464,1.1191
1762170919.5989,1.0623
1762170919.7524,1.0940
1762170919.9329,1.0484
1762170920.0861,1.0549
1762170920.2511,1.0332
1762170920.4155,1.0454
1762170920.5833,1.0508
1762170920.7471,1.0220
1762170920.9096,1.0153
1762170921.0646,1.0499
1762170921.2320,1.0797
1762170921.4101,1.0658
1762170921.5652,1.0995
1762170921.7187,1.0727
1762170921.8757,1.0787
1762170922.0533,1.0941
1762170922.2065,1.0761
1762170922.3860,1.0617
1762170922.5399,1.0391
1762170922.6941,1.0707
1762170922.8526,1.1165
1762170923.0314,1.0395
1762170923.1862,1.0640
1762170923.3500,1.1226
1762170923.5236,1.0414
1762170923.6857,1.0509
1762170923.8382,1.1003
1762170923.9978,1.0731
1762170924.1748,1.0345
1762170924.3305,1.0839
1762170924.4889,1.0968
1762170924.6651,1.0278
1762170924.8214,1.0702
1762170924.9960,1.1256
1762170925.1359,1.0825
1762170925.3142,1.0745
1762170925.4685,1.0660
1762170925.6441,1.0806
1762170925.8121,1.0694
1762170925.9561,1.0358
1762170926.1426,1.0269
1762170926.2882,1.0402
1762170926.4666,1.0400
1762170926.6211,1.0257
1762170926.7776,1.0248
1762170926.9546,1.0407
1762170927.1196,1.0726
1762170927.2767,1.0390
1762170927.4323,1.0262
1762170927.6044,1.0174
1762170927.7791,0.9578
1762170927.9327,0.9272
1762170928.0859,0.8954
1762170928.2580,0.9062
1762170928.4141,0.9003
1762170928.5958,0.9078
1762170928.7497,0.8602
1762170928.9015,0.8308
1762170929.0905,0.8204
1762170929.2465,0.8805
1762170929.4017,0.9251
1762170929.5775,0.9630
1762170929.7311,0.9732
1762170929.9072,0.9842
1762170930.0737,0.9412
1762170930.2199,0.9153
1762170930.3855,0.8116
1762170930.5570,0.8335
1762170930.7387,0.8077
1762170930.8830,0.8552
1762170931.0476,0.8989
1762170931.2152,0.8620
1762170931.3928,0.9309
1762170931.5434,0.9813
1762170931.7270,0.9708
1762170931.8864,0.9552
1762170932.0331,0.9842
1762170932.1994,0.8661
1762170932.3790,0.8773
1762170932.5283,0.9951
1762170932.6884,1.0205
1762170932.8652,1.0198
1762170933.0218,0.9870
1762170933.1985,0.9942
1762170933.3526,1.0161
1762170933.5058,1.0185
1762170933.6869,0.9720
1762170933.8551,1.0704
1762170934.0092,1.1847
1762170934.1628,1.2053
1762170934.3470,1.2534
1762170934.5001,1.1971
1762170934.6541,1.2354
1762170934.8342,1.2453
1762170934.9883,1.2493
1762170935.1655,1.2707
1762170935.3196,1.1802
1762170935.4992,1.1610
1762170935.6517,1.1178
1762170935.8057,1.1919
1762170935.9856,1.1609
1762170936.1469,1.1729
1762170936.3209,1.1468
1762170936.4726,1.2180
1762170936.6506,1.2594
1762170936.8032,1.2522
1762170936.9565,1.2706
1762170937.1259,1.1691
1762170937.3040,1.1531
1762170937.4681,1.2765
1762170937.6232,1.1514
1762170937.7762,1.0457
1762170937.9534,1.1463
1762170938.1078,1.0960
1762170938.2875,1.0451
1762170938.4395,1.0690
1762170938.6036,1.0013
1762170938.7841,0.9784
1762170938.9534,0.9120
1762170939.1114,0.9220
1762170939.2651,0.9982
1762170939.4450,0.9289
1762170939.6064,0.8420
1762170939.7607,0.9399
1762170939.9297,0.8298
1762170940.0932,0.6966
1762170940.2710,0.8863
1762170940.4250,0.9706
1762170940.6033,0.7273
1762170940.7475,1.0063
1762170940.9188,0.9124
1762170941.0834,0.9190
1762170941.2629,0.7836
1762170941.4176,1.0093
1762170941.5952,1.0191
1762170941.7490,0.9969
1762170941.9158,0.7779
1762170942.0700,0.7475
1762170942.2472,0.6646
1762170942.4221,1.1900
1762170942.5848,1.4925
1762170942.9102,0.7582
1762170943.0675,0.8103
1762170943.2464,0.7596
1762170943.4003,0.7919
1762170943.5586,0.7672
1762170943.7387,0.8322
1762170943.8912,0.8404
1762170944.0698,0.8377
1762170944.2261,0.8396
1762170944.4035,0.8245
1762170944.8801,1.2023
1762170945.0514,1.0154
1762170945.2252,1.0381
1762170945.3772,1.1211
1762170945.5424,1.1761
1762170945.7158,1.0362
1762170945.8711,1.0409
1762170946.0485,1.0428
1762170946.2027,1.0719
1762170946.3836,1.0095
1762170946.5373,0.8416
1762170946.6999,0.9907
1762170946.8619,0.8661
1762170947.0302,1.0390
1762170947.1993,0.9622
1762170947.3607,0.9251
1762170947.5164,1.1246
1762170947.6894,1.0549
1762170947.8501,1.0039
1762170948.0195,0.9473
1762170948.1893,0.9965
1762170948.3493,0.8900
1762170948.5154,0.8023
1762170948.6878,0.9921
1762170948.8468,0.8887
1762170949.0090,0.8423
1762170949.1652,0.8743
1762170949.3344,0.8672
1762170949.4998,0.8179
1762170949.6659,0.8579
1762170949.8348,0.8760
1762170949.9958,0.8809
1762170950.1619,0.9158
1762170950.3302,0.8952
1762170950.4936,1.0182
1762170950.6650,0.9892
1762170950.8191,1.0466
1762170950.9949,0.8617
1762170951.1535,0.9952
1762170951.3098,1.0270
1762170951.4888,1.0527
1762170951.6424,1.1593
1762170951.8205,1.0061
1762170951.9752,1.0430
1762170952.1531,1.2869
1762170952.3073,1.0040
1762170952.4623,0.9424
1762170952.6399,0.8969
1762170952.8016,1.1199
1762170952.9565,1.0081
1762170953.1259,1.1464
1762170953.2795,1.0874
1762170953.4561,1.0590
1762170953.6119,1.0550
1762170953.7900,1.1415
1762170953.9442,0.9820
1762170954.1232,1.1011
1762170954.2764,1.1654
1762170954.4306,1.3226
1762170954.6089,0.9043
1762170954.7639,0.6557
1762170954.9419,0.6717
1762170955.0961,1.2345
1762170955.2765,1.2796
1762170955.4292,1.1023
1762170955.6078,1.0004
1762170955.7634,1.1263
1762170955.9232,1.3550
1762170956.1007,1.2249
1762170956.2596,1.3524
1762170956.4133,1.2017
1762170956.5790,1.2020
1762170956.7583,1.2747
1762170956.9121,1.1984
1762170957.0664,1.3890
1762170957.2381,1.2921
1762170957.3958,1.2573
1762170957.5759,1.2714
1762170957.7292,1.2635
1762170957.8860,1.2481
1762170958.0626,1.2648
1762170958.2170,1.3043
1762170958.3840,1.3154
1762170958.5380,1.3242
1762170958.7112,1.3010
1762170958.8642,1.3369
1762170959.0405,1.3316
1762170959.1948,1.3400
1762170959.3743,1.3519
1762170959.5296,1.3285
1762170959.6821,1.3875
1762170959.8624,1.3684
1762170960.0122,1.3361
1762170960.1903,1.3644
1762170960.3489,1.3282
1762170960.5031,1.3719
1762170960.6825,1.2913
1762170960.8358,1.3178
1762170961.0139,1.3597
1762170961.1701,1.4031
1762170961.3423,1.3255
1762170961.4901,1.4303
1762170961.6583,1.4060
1762170961.8302,1.3691
1762170961.9845,1.2989
1762170962.1623,1.2924
1762170962.3161,1.2357
1762170962.4696,1.1678
1762170962.6465,1.0892
1762170962.8018,1.0247
1762170962.9787,1.0912
1762170963.1337,1.0640
1762170963.3125,0.9595
1762170963.4677,0.9178
1762170963.6215,0.8708
1762170963.7926,0.9058
1762170963.9693,0.8270
1762170964.1116,0.8153
1762170964.2895,0.8745
1762170964.4445,0.8577
1762170964.6221,0.9031
1762170964.7768,0.9667
1762170964.9546,1.0741
1762170965.1102,1.1544
1762170965.2647,0.9625
1762170965.4422,0.9177
1762170965.6019,0.7471
1762170965.7553,0.9301
1762170965.9334,1.0119
1762170966.0912,0.8638
1762170966.2659,1.0075
1762170966.4136,0.8195
1762170966.5913,0.8801
1762170966.7588,1.0477
1762170966.9133,0.8760
1762170967.0903,0.9614
1762170967.2460,1.0772
1762170967.3985,1.0898
1762170967.5781,1.1111
1762170967.7320,1.0258
1762170967.8870,0.7821
1762170968.0652,0.7136
1762170968.2239,0.8904
1762170968.3782,0.7451
1762170968.5554,0.7354
1762170968.7106,0.7848
1762170968.8890,0.5124
1762170969.0433,0.7944
1762170969.2228,0.7958
1762170969.3723,0.5961
1762170969.5489,0.6840
1762170969.7047,0.9356
1762170969.8831,0.9108
1762170970.0374,0.9216
