ros_time_s,imu_heading
1762170956.4257,266.3750
1762170956.6270,265.5620
1762170956.8277,265.0000
1762170957.0280,264.4370
1762170957.2283,263.9370
1762170957.4293,263.3750
1762170957.6296,262.7500
1762170957.8296,262.0000
1762170958.0307,261.3120
1762170958.2303,260.6250
1762170958.4311,259.8750
1762170958.6317,259.1250
1762170958.8321,258.3750
1762170959.0326,257.6870
1762170959.2334,256.9370
1762170959.4335,256.2500
1762170959.6347,255.5000
1762170959.8344,254.8120
1762170960.0359,254.1250
1762170960.2359,253.3750
1762170960.4374,252.6250
1762170960.6370,251.8120
1762170960.8377,251.0000
1762170961.0388,250.2500
1762170961.2398,249.5620
1762170961.4393,248.8120
1762170961.6410,248.1870
1762170961.8419,247.6250
1762170962.0410,247.0000
1762170962.2420,246.3750
1762170962.4425,245.8750
1762170962.6429,245.2500
1762170962.8440,244.6250
1762170963.0445,244.0000
1762170963.2452,243.2500
1762170963.4465,242.6250
1762170963.6466,242.0620
1762170963.8468,241.6870
1762170964.0497,242.5620
1762170964.2500,248.1870
1762170964.4500,255.6250
1762170964.6498,263.0620
1762170964.8508,265.0620
1762170965.0503,264.1870
1762170965.2518,263.3120
1762170965.4514,262.3750
1762170965.6552,261.4370
1762170965.8558,260.6250
1762170966.0565,259.8750
1762170966.2573,259.1250
1762170966.4584,258.3120
1762170966.6589,257.4370
1762170966.8575,256.6870
1762170967.0584,256.0620
1762170967.2592,255.3750
1762170967.4590,254.5000
1762170967.6595,253.6250
1762170967.8614,252.9370
1762170968.0616,252.2500
1762170968.2625,251.4370
1762170968.4626,250.5620
1762170968.6629,249.6250
1762170968.8630,248.9370
1762170969.0639,248.3120
1762170969.2642,247.6870
1762170969.4668,246.9370
1762170969.6664,245.8750
1762170969.8668,244.8750
1762170970.0685,244.3120
1762170970.2693,243.6250
1762170970.4707,242.6870
1762170970.6717,241.7500
1762170970.8725,241.0000
1762170971.0731,240.3750
1762170971.2740,239.5000
1762170971.4740,238.9370
1762170971.6732,241.2500
1762170971.8729,243.5000
1762170972.0743,248.8120
1762170972.2759,258.6250
1762170972.4765,262.0000
1762170972.6770,260.5000
1762170972.8766,259.1870
1762170973.0784,258.4370
1762170973.2792,257.8120
1762170973.4800,257.3750
1762170973.6808,256.9370
1762170973.8808,256.3750
1762170974.0821,255.6870
1762170974.2824,255.1250
1762170974.4832,254.2500
1762170974.6833,253.5000
1762170974.8843,252.6870
1762170975.0845,252.0000
1762170975.2854,251.5000
1762170975.4861,250.9370
1762170975.6866,250.3750
1762170975.8870,249.7500
1762170976.0878,249.1870
1762170976.2880,248.5620
1762170976.4882,246.0000
1762170976.6896,238.8750
1762170976.8895,232.1870
1762170977.0894,230.7500
1762170977.2904,230.1870
1762170977.4916,229.6250
1762170977.6926,229.1250
1762170977.8933,228.6250
1762170978.0936,227.9370
1762170978.2941,227.2500
1762170978.4956,226.6870
1762170978.6962,225.8750
1762170978.8965,225.0620
1762170979.0969,224.3120
1762170979.3002,223.6870
1762170979.5003,223.0620
1762170979.7021,222.4370
1762170979.9015,222.1250
1762170980.1008,221.8750
1762170980.3007,221.1870
1762170980.5017,220.1250
1762170980.7027,219.3120
1762170980.9021,218.5000
1762170981.1021,217.6870
1762170981.3025,216.9370
1762170981.5044,216.2500
1762170981.7048,215.5000
1762170981.9060,214.5620
1762170982.1064,210.9370
1762170982.3059,202.8750
1762170982.5072,199.1870
1762170982.7072,198.8120
1762170982.9073,198.3120
1762170983.1074,197.6250
1762170983.3091,196.8120
1762170983.5096,196.1250
1762170983.7096,195.3120
1762170983.9100,194.5000
1762170984.1101,193.6250
1762170984.3115,192.6250
1762170984.5109,191.4370
1762170984.7117,190.3120
1762170984.9112,189.4370
1762170985.1119,188.8120
1762170985.3124,188.3750
1762170985.5131,188.0620
1762170985.7142,187.7500
1762170985.9163,187.3750
1762170986.1160,187.0000
1762170986.3173,186.6250
1762170986.5187,186.2500
1762170986.7181,185.6870
1762170986.9205,184.8750
1762170987.1218,184.0620
1762170987.3234,183.1870
1762170987.5231,182.3750
1762170987.7241,182.2500
1762170987.9250,182.1250
1762170988.1243,181.7500
1762170988.3247,181.3120
1762170988.5247,180.8750
1762170988.7248,180.4370
1762170988.9248,179.8750
1762170989.1255,179.6250
1762170989.3255,179.7500
1762170989.5648,179.6870
1762170989.7756,179.3120
1762170989.9874,179.0620
1762170990.2016,178.8120
1762170990.4113,178.6870
1762170990.6214,178.7500
1762170990.8337,178.8750
1762170991.0473,179.0000
1762170991.2564,179.1870
1762170991.4701,179.5000
1762170991.6805,179.8120
1762170991.8934,179.5000
1762170992.1070,175.1870
1762170992.3176,167.4370
1762170992.5287,158.0620
1762170992.7402,151.5620
1762170992.9533,147.1250
1762170993.1641,143.7500
1762170993.3765,141.7500
1762170993.5881,142.5620
1762170993.8024,142.6870
1762170994.0123,144.1250
1762170994.2236,144.4370
1762170994.4333,142.7500
1762170994.6482,142.0620
1762170994.8599,141.4370
1762170995.0696,140.8120
1762170995.2815,139.8750
1762170995.4853,138.9370
1762170995.6867,139.2500
1762170995.8874,142.5000
1762170996.0882,145.0620
1762170996.2889,145.0620
1762170996.5234,143.9370
1762170996.7354,142.1870
1762170996.9379,141.4370
1762170997.1373,140.5620
1762170997.3368,139.6870
1762170997.5373,138.6250
1762170997.7384,137.6250
1762170997.9379,136.6250
1762170998.1381,135.5000
1762170998.3383,134.0000
1762170998.5388,133.3120
1762170998.7401,133.2500
1762170998.9397,140.6250
1762170999.1716,151.4370
1762170999.3724,159.3750
1762170999.5914,166.7500
1762170999.8033,172.1250
1762171000.0156,174.1250
1762171000.2273,174.0000
1762171000.4408,173.0000
1762171000.6590,172.9370
1762171000.8697,172.4370
1762171001.0804,172.0620
1762171001.2919,171.8120
1762171001.5037,171.7500
1762171001.7132,171.5620
1762171001.9255,171.3750
1762171002.1373,171.3120
1762171002.3529,171.1250
1762171002.5614,170.9370
1762171002.7718,170.4370
1762171002.9845,170.2500
1762171003.2231,170.1250
1762171003.4520,169.9370
1762171003.6598,169.3750
1762171003.8702,168.6250
1762171004.0833,168.0000
1762171004.2976,167.7500
1762171004.5090,167.6250
1762171004.7493,167.6250
1762171004.9586,167.5000
1762171005.1602,167.3750
1762171005.3615,167.2500
1762171005.5964,166.8120
1762171005.8068,166.3750
1762171006.0177,166.2500
1762171006.2278,165.8120
1762171006.4695,165.1870
1762171006.6803,164.3120
1762171006.8919,163.5000
1762171007.1052,162.5620
1762171007.3144,162.5000
1762171007.5252,162.3750
1762171007.7385,162.3750
1762171007.9511,162.3750
1762171008.1624,162.4370
1762171008.3744,162.4370
1762171008.5862,162.5620
1762171008.8007,162.7500
1762171009.0018,163.0000
1762171009.2012,163.4370
1762171009.4014,164.1250
1762171009.6023,164.8120
1762171009.8016,165.3120
1762171010.0018,165.8750
1762171010.2016,166.5000
1762171010.4025,167.5620
1762171010.6034,168.1870
1762171010.8041,168.7500
1762171011.0043,169.4370
1762171011.2057,170.1870
1762171011.4059,171.0620
1762171011.6054,172.0620
1762171011.8054,173.1870
1762171012.0173,175.3750
1762171012.2295,176.5620
1762171012.4406,177.8120
1762171012.6562,178.8750
1762171012.8584,180.5620
1762171013.0582,182.8750
1762171013.2580,182.0620
1762171013.4582,183.3750
1762171013.6585,183.9370
1762171013.8582,185.0000
1762171014.0597,185.9370
1762171014.2593,186.3120
1762171014.4597,187.1250
1762171014.6885,187.5620
1762171014.9021,187.7500
1762171015.1129,187.6250
1762171015.3246,187.3750
1762171015.5361,187.6250
1762171015.7481,187.8750
1762171015.9593,188.1250
1762171016.1711,188.4370
1762171016.3834,188.4370
1762171016.5983,188.4370
1762171016.8085,188.4370
1762171017.0202,188.4370
1762171017.2563,188.3750
1762171017.4695,188.3750
1762171017.6805,188.3750
1762171017.8932,188.3750
1762171018.1051,188.3750
1762171018.3393,188.3750
1762171018.5590,188.2500
1762171018.7711,188.1250
1762171018.9834,187.9370
1762171019.1944,187.7500
1762171019.4053,187.5000
1762171019.6172,187.1250
1762171019.8522,186.3750
1762171020.0557,185.1250
1762171020.2905,183.9370
1762171020.5273,182.8120
1762171020.7395,181.8120
1762171020.9427,180.6870
1762171021.1450,179.3750
1762171021.3744,178.3120
1762171021.5854,177.7500
1762171021.7865,177.0000
1762171021.9973,176.3120
1762171022.2006,175.2500
1762171022.4007,174.1250
1762171022.6022,172.9370
1762171022.8003,171.3750
1762171023.0015,169.9370
1762171023.2027,168.6870
1762171023.4019,167.8120
1762171023.6109,167.1870
1762171023.8113,166.2500
1762171024.0270,165.2500
1762171024.2295,164.2500
1762171024.4303,163.2500
1762171024.6536,162.6250
1762171024.8873,161.5620
1762171025.1009,160.6870
1762171025.3112,160.0620
1762171025.5222,159.3120
1762171025.7333,158.5620
1762171025.9444,157.9370
1762171026.1563,157.6870
1762171026.3677,157.6870
1762171026.5785,157.6870
1762171026.7904,157.9370
1762171027.0022,158.3120
1762171027.2142,158.8750
1762171027.4256,159.5620
1762171027.6376,160.1250
1762171027.8519,160.2500
1762171028.0628,160.5620
1762171028.2628,161.3750
1762171028.4635,162.0620
1762171028.6640,162.5620
1762171028.8653,163.0620
1762171029.0660,163.6250
1762171029.2660,164.4370
1762171029.4669,165.5620
1762171029.6669,166.5000
1762171029.8680,167.7500
1762171030.0674,169.0000
1762171030.2681,170.2500
1762171030.4687,171.0000
1762171030.7034,171.8750
1762171030.9049,173.2500
1762171031.1049,174.3750
1762171031.3047,174.9370
1762171031.5048,175.8750
1762171031.7270,176.6870
1762171031.9375,177.0000
1762171032.1508,177.4370
1762171032.3601,178.1250
1762171032.5713,179.0000
1762171032.7844,179.6870
1762171032.9962,180.1870
1762171033.2014,180.6250
1762171033.4013,180.9370
1762171033.6295,181.4370
1762171033.8415,182.0000
1762171034.0522,182.3750
1762171034.2639,182.7500
1762171034.4774,183.0620
1762171034.6899,183.2500
1762171034.9023,183.3750
1762171035.1138,183.6870
