ros_time_s,Vel_Des
1762170802.2999,11.8400
1762170802.3489,11.8400
1762170802.4006,11.8400
1762170802.4588,11.7800
1762170802.4996,11.7800
1762170802.5494,11.7800
1762170802.6104,11.4600
1762170802.6487,11.4600
1762170802.6982,11.4600
1762170802.7614,-8.5400
1762170802.8004,-16.3900
1762170802.8491,-16.3900
1762170802.9004,-16.3900
1762170802.9566,-12.0500
1762170803.0000,-12.0500
1762170803.0489,-12.0500
1762170803.1096,-11.9000
1762170803.1488,-11.9000
1762170803.1996,-11.9000
1762170803.2573,-10.2600
1762170803.2997,-10.2600
1762170803.3491,-10.2600
1762170803.4014,-10.2600
1762170803.4590,-14.0000
1762170803.5000,-14.0000
1762170803.5489,-14.0000
1762170803.6123,-13.1900
1762170803.6487,-13.1900
1762170803.7002,-13.1900
1762170803.7593,-17.4600
1762170803.8002,-17.4600
1762170803.8488,-17.4600
1762170803.9112,-13.6700
1762170803.9486,-13.6700
1762170803.9988,-13.6700
1762170804.0593,-17.7200
1762170804.0986,-17.7200
1762170804.1488,-17.7200
1762170804.1984,-17.7200
1762170804.2604,-12.5100
1762170804.2989,-12.5100
1762170804.3489,-12.5100
1762170804.4107,-11.9000
1762170804.4481,-11.9000
1762170804.5002,-11.9000
1762170804.5491,-11.9000
1762170804.6072,-10.9900
1762170804.6492,-10.9900
1762170804.6987,-10.9900
1762170804.7582,2.1800
1762170804.7996,2.1800
1762170804.8489,2.1800
1762170804.9084,-3.2400
1762170804.9489,-3.2400
1762170805.0002,-3.2400
1762170805.0490,-3.2400
1762170805.1079,11.7600
1762170805.1488,11.7600
1762170805.2001,11.7600
1762170805.2574,7.7000
1762170805.2988,7.7000
1762170805.3488,7.7000
1762170805.4091,11.8000
1762170805.4480,11.8000
1762170805.4988,11.8000
1762170805.5605,16.1900
1762170805.6001,16.1900
1762170805.6492,16.1900
1762170805.7001,16.1900
1762170805.7589,8.5800
1762170805.7988,8.5800
1762170805.8490,8.5800
1762170805.9089,12.8700
1762170805.9484,12.8700
1762170806.0001,12.8700
1762170806.0499,12.8700
1762170806.1095,11.7100
1762170806.1492,11.7100
1762170806.1996,11.7100
1762170806.2563,11.8200
1762170806.2993,11.8200
1762170806.3493,11.8200
1762170806.4089,11.9000
1762170806.4488,11.9000
1762170806.4991,11.9000
1762170806.5571,11.7300
1762170806.5990,11.7300
1762170806.6492,11.7300
1762170806.7038,-8.2700
1762170806.7489,-9.7300
1762170806.7997,-9.7300
1762170806.8489,-9.7300
1762170806.9099,-3.6200
1762170806.9490,-3.6200
1762170806.9993,-3.6200
1762170807.0614,12.4400
1762170807.0989,12.4400
1762170807.1494,12.4400
1762170807.2087,11.7900
1762170807.2493,11.7900
1762170807.2990,11.7900
1762170807.3489,11.7900
1762170807.4100,12.7400
1762170807.4498,12.7400
1762170807.4990,12.7400
1762170807.5569,16.1000
1762170807.5994,16.1000
1762170807.6492,16.1000
1762170807.6995,16.1000
1762170807.7558,0.7100
1762170807.7994,0.7100
1762170807.8491,0.7100
1762170807.9094,-11.8500
1762170807.9491,-11.8500
1762170807.9994,-11.8500
1762170808.0598,8.1500
1762170808.0993,11.8200
1762170808.1490,11.8200
1762170808.2084,11.6900
1762170808.2489,11.6900
1762170808.2993,11.6900
1762170808.3577,-8.3100
1762170808.3996,-11.8100
1762170808.4490,-11.8100
1762170808.4991,-11.8100
1762170808.5588,-11.9100
1762170808.5993,-11.9100
1762170808.6488,-11.9100
1762170808.7097,8.0900
1762170808.7489,11.7000
1762170808.7997,11.7000
1762170808.8491,11.7000
1762170808.9090,11.7100
1762170808.9492,11.7100
1762170808.9993,11.7100
1762170809.0590,-4.9600
1762170809.0992,-4.9600
1762170809.1490,-4.9600
1762170809.2086,11.8500
1762170809.2489,11.8500
1762170809.2990,11.8500
1762170809.3584,-7.5400
1762170809.3995,-7.5400
1762170809.4493,-7.5400
1762170809.4996,-7.5400
1762170809.5579,11.7500
1762170809.5987,11.7500
1762170809.6495,11.7500
1762170809.7085,11.9300
1762170809.7491,11.9300
1762170809.7990,11.9300
1762170809.8580,11.7800
1762170809.8986,11.7800
1762170809.9491,11.7800
1762170809.9992,11.7800
1762170810.0564,-8.2200
1762170810.0991,-10.9500
1762170810.1494,-10.9500
1762170810.2087,9.0500
1762170810.2492,11.8400
1762170810.2997,11.8400
1762170810.3563,-8.1600
1762170810.3995,-11.9400
1762170810.4493,-11.9400
1762170810.4995,-11.9400
1762170810.5587,-7.8600
1762170810.5992,-7.8600
1762170810.6492,-7.8600
1762170810.7080,-11.8700
1762170810.7489,-11.8700
1762170810.7990,-11.8700
1762170810.8606,-8.9100
1762170810.8985,-8.9100
1762170810.9487,-8.9100
1762170811.0077,-4.4600
1762170811.0489,-4.4600
1762170811.1001,-4.4600
1762170811.1495,-4.4600
1762170811.2068,10.6700
1762170811.2490,10.6700
1762170811.2986,10.6700
1762170811.3585,9.7100
1762170811.3994,9.7100
1762170811.4490,9.7100
1762170811.5098,12.8700
1762170811.5490,12.8700
1762170811.5993,12.8700
1762170811.6493,12.8700
1762170811.7087,-5.2100
1762170811.7496,-5.2100
1762170811.7998,-5.2100
1762170811.8589,8.7800
1762170811.8995,8.7800
1762170811.9495,8.7800
1762170812.0075,5.6000
1762170812.0491,5.6000
1762170812.0992,5.6000
1762170812.1493,5.6000
1762170812.2095,-11.7400
1762170812.2491,-11.7400
1762170812.2994,-11.7400
1762170812.3597,-4.3600
1762170812.3995,-4.3600
1762170812.4499,-4.3600
1762170812.5096,10.6100
1762170812.5500,10.6100
1762170812.6003,10.6100
1762170812.6582,11.3700
1762170812.7000,11.3700
1762170812.7498,11.3700
1762170812.7997,11.3700
1762170812.8588,9.7400
1762170812.8993,9.7400
1762170812.9494,9.7400
1762170813.0105,-7.6600
1762170813.0488,-7.6600
1762170813.0994,-7.6600
1762170813.1578,-11.1100
1762170813.1997,-11.1100
1762170813.2499,-11.1100
1762170813.3000,-11.1100
1762170813.3594,8.8900
1762170813.3991,12.0200
1762170813.4490,12.0200
1762170813.5065,11.6800
1762170813.5492,11.6800
1762170813.5996,11.6800
1762170813.6581,3.6200
1762170813.6996,3.6200
1762170813.7493,3.6200
1762170813.7998,3.6200
1762170813.8609,11.6800
1762170813.8997,11.6800
1762170813.9492,11.6800
