ros_time_s,Imu_Error_yaw
1762170971.0189,-1.0777
1762170971.1964,-1.0647
1762170971.3515,-1.0537
1762170971.5299,-1.0537
1762170971.6871,-1.0385
1762170971.8416,-1.0286
1762170972.0208,-1.0690
1762170972.1761,-1.1083
1762170972.3529,-1.2010
1762170972.5064,-1.2010
1762170972.6863,-1.3723
1762170972.8410,-1.4312
1762170972.9940,-1.4050
1762170973.1732,-1.3821
1762170973.3293,-1.3690
1762170973.5081,-1.3690
1762170973.6512,-1.3581
1762170973.8308,-1.3504
1762170973.9862,-1.3428
1762170974.1579,-1.3330
1762170974.3114,-1.3330
1762170974.4895,-1.3210
1762170974.6434,-1.3112
1762170974.8232,-1.2959
1762170974.9777,-1.2828
1762170975.1542,-1.2686
1762170975.3098,-1.2686
1762170975.4874,-1.2566
1762170975.6417,-1.2479
1762170975.7953,-1.2381
1762170975.9750,-1.2283
1762170976.1290,-1.2174
1762170976.3055,-1.2174
1762170976.4607,-1.2075
1762170976.6390,-1.1966
1762170976.7922,-1.1519
1762170976.9727,-1.0276
1762170977.1259,-1.0276
1762170977.3054,-0.9108
1762170977.4494,-0.8858
1762170977.6291,-0.8759
1762170977.7823,-0.8661
1762170977.9611,-0.8574
1762170978.1153,-0.8574
1762170978.2928,-0.8487
1762170978.4483,-0.8367
1762170978.6068,-0.8247
1762170978.7846,-0.8148
1762170978.9397,-0.8148
1762170979.0942,-0.8007
1762170979.2737,-0.7865
1762170979.4262,-0.7734
1762170979.6039,-0.7625
1762170979.7582,-0.7516
1762170979.9359,-0.7516
1762170980.0968,-0.7407
1762170980.2593,-0.7352
1762170980.4119,-0.7309
1762170980.5800,-0.7188
1762170980.7413,-0.7003
1762170980.9210,-0.7003
1762170981.0740,-0.6861
1762170981.2296,-0.6720
1762170981.4187,-0.6578
1762170981.5726,-0.6447
1762170981.7252,-0.6447
1762170981.9036,-0.6327
1762170982.0522,-0.6196
1762170982.2320,-0.6032
1762170982.3824,-0.5400
1762170982.5599,-0.3992
1762170982.7252,-0.3992
1762170982.9026,-0.3349
1762170983.0595,-0.3283
1762170983.2302,-0.3196
1762170983.3848,-0.3076
1762170983.5635,-0.3076
1762170983.7181,-0.2934
1762170984.3833,-0.2378
1762170984.5367,-0.2378
1762170984.8883,-0.1996
1762170985.0428,-0.1800
1762170985.1974,-0.1647
1762170985.3819,-0.1538
1762170985.5386,-0.1538
1762170985.6929,-0.1462
1762170985.8706,-0.1407
1762170986.1950,-0.1287
1762170986.3746,-0.1222
1762170986.5276,-0.1222
1762170987.0182,-0.0993
1762170987.3507,-0.0851
1762170987.5144,-0.0709
1762170987.6945,-0.0556
1762170988.1807,-0.0371
1762170988.8462,-0.0153
1762170988.9932,-0.0076
1762170989.1722,-0.0076
1762170989.3341,0.0022
1762170989.8209,0.0055
1762170990.0012,0.0055
1762170990.1558,0.0120
1762170990.4929,0.0207
1762170991.1590,0.0196
1762170991.3175,0.0175
1762170991.4701,0.0175
1762170991.6481,0.0142
1762170991.8019,0.0087
1762170991.9802,0.0033
1762170992.1347,0.0087
1762170992.3129,0.0087
1762170992.4671,0.0840
1762170992.6444,0.2193
1762170992.8003,0.3829
1762170992.9785,0.3829
1762170993.1416,0.4963
1762170993.2969,0.5738
1762170993.4762,0.6327
1762170993.6299,0.6327
1762170993.8005,0.6676
1762170993.9546,0.6534
1762170994.1238,0.6512
1762170994.3040,0.6261
1762170994.4578,0.6261
1762170994.6197,0.6207
1762170994.7991,0.6501
1762170994.9521,0.6621
1762170995.1115,0.6731
1762170995.2906,0.6731
1762170995.4495,0.6840
1762170995.6043,0.7003
1762170995.7790,0.7167
1762170995.9453,0.7112
1762170996.1005,0.7112
1762170996.2791,0.6545
1762170996.4400,0.6098
1762170996.6034,0.6098
1762170996.7583,0.6294
1762170996.9359,0.6294
1762170997.1062,0.6600
1762170997.2720,0.6731
1762170997.4264,0.6883
1762170997.6016,0.7036
1762170997.7537,0.7036
1762170997.9317,0.7221
1762170998.0865,0.7396
1762170998.2424,0.7570
1762170998.4185,0.7767
1762170998.5839,0.8029
1762170998.7424,0.8029
1762170998.9133,0.8149
1762170999.0620,0.8159
1762170999.2403,0.6872
1762170999.4079,0.6872
1762170999.5624,0.4985
1762170999.7402,0.3600
1762170999.8964,0.2313
1762171000.0517,0.1374
1762171000.2161,0.1374
1762171000.3835,0.1025
1762171000.5633,0.1047
1762171000.7074,0.1222
1762171000.8845,0.1222
1762171001.0462,0.1233
1762171001.2015,0.1320
1762171001.3631,0.1385
1762171001.5319,0.1385
1762171001.6886,0.1429
1762171001.8477,0.1440
1762171002.0334,0.1473
1762171002.1863,0.1505
1762171002.3558,0.1505
1762171002.5114,0.1516
1762171002.6662,0.1549
1762171002.8445,0.1582
1762171002.9974,0.1582
1762171003.1768,0.1669
1762171003.3278,0.1702
1762171003.5069,0.1724
1762171003.6609,0.1724
1762171003.8160,0.1756
1762171003.9785,0.1854
1762171004.1472,0.1985
1762171004.3064,0.1985
1762171004.4746,0.2094
1762171004.6383,0.2138
1762171004.7960,0.2160
1762171004.9739,0.2160
1762171005.1429,0.2160
1762171005.2957,0.2182
1762171005.4533,0.2203
1762171005.6128,0.2225
1762171005.7910,0.2225
1762171005.9451,0.2302
1762171006.1234,0.2378
1762171006.2772,0.2400
1762171006.4315,0.2400
1762171006.6107,0.2476
1762171006.7639,0.2585
1762171006.9217,0.2738
1762171007.0863,0.2738
1762171007.2651,0.2880
1762171007.4191,0.3044
1762171007.5837,0.3054
1762171007.7627,0.3054
1762171007.9195,0.3076
1762171008.0967,0.3076
1762171008.2509,0.3076
