ros_time_s,omega_1
1762169676.6948,5.6740
1762169676.9047,0.6780
1762169677.1166,2.8890
1762169677.3287,-1.4800
1762169677.5408,-6.5380
1762169677.7531,-11.5960
1762169677.9659,-8.6450
1762169678.1797,-10.3520
1762169678.3923,-10.6700
1762169678.6029,-8.4600
1762169678.8327,-3.6190
1762169679.0449,1.2440
1762169679.2571,-1.1410
1762169679.4691,-6.1990
1762169679.6809,-9.9200
1762169679.8956,-5.0580
1762169680.1052,-6.1680
1762169680.3168,-2.5800
1762169680.5457,-6.8980
1762169680.7578,-2.2920
1762169680.9689,-6.6100
1762169681.1702,-7.9570
1762169681.3990,-10.8040
1762169681.6111,-6.1580
1762169681.8222,-2.4880
1762169682.0341,-7.4940
1762169682.2364,-11.7810
1762169682.4441,-11.1130
1762169682.6718,-9.5090
1762169682.9039,-8.5840
1762169683.1158,-4.3480
1762169683.3277,-3.3820
1762169683.5427,1.5420
1762169683.7518,6.4350
1762169683.9659,11.3390
1762169684.2001,11.4830
1762169684.4119,6.8770
1762169684.6228,1.7890
1762169684.8340,-3.2690
1762169685.0460,-8.2860
1762169685.2739,-7.8850
1762169685.4870,-8.2140
1762169685.6987,-5.8800
1762169685.9322,-6.2190
1762169686.1448,-11.2460
1762169686.3539,-10.9070
1762169686.5650,-5.9520
1762169686.7772,-6.3320
1762169686.9878,-11.3390
1762169687.1990,-9.0980
1762169687.4108,-4.3280
1762169687.6488,-3.1050
1762169687.8611,-6.5280
1762169688.0729,-1.6550
1762169688.2839,3.1460
1762169688.4950,7.9670
1762169688.7081,12.7780
1762169688.9192,17.5370
1762169689.1541,20.9910
1762169689.3642,15.9750
1762169689.5720,13.9090
1762169689.7980,11.5130
1762169690.0100,14.7720
1762169690.2114,12.4690
1762169690.4490,11.5750
1762169690.6919,9.0260
1762169690.9024,3.9270
1762169691.1120,4.1530
1762169691.3240,1.8610
1762169691.5387,2.7860
1762169691.7516,-2.2510
1762169691.9621,-7.2270
1762169692.1738,-10.8450
1762169692.3859,-5.8900
1762169692.5978,-1.0180
1762169692.8091,3.8450
1762169693.0220,7.3300
1762169693.2349,2.3130
1762169693.4469,-0.7400
1762169693.6591,-5.7670
1762169693.8700,-10.7940
1762169694.1001,-11.9450
1762169694.3121,-16.7460
1762169694.5231,-12.4590
1762169694.7353,-7.5250
1762169694.9471,-2.6110
1762169695.1591,-4.9650
1762169695.3723,-9.9410
1762169695.5842,-9.5290
1762169695.7950,-11.8120
1762169696.0292,-16.6840
1762169696.2431,-16.3350
1762169696.4543,-11.2980
1762169696.6562,-12.0690
1762169696.8843,-10.3930
1762169697.0971,-6.7740
1762169697.3091,-9.8170
1762169697.5115,-13.2510
1762169697.7459,-14.1450
1762169697.9582,-9.5500
1762169698.1691,-5.9420
1762169698.3763,-4.5640
1762169698.5873,-4.8620
1762169698.7992,-2.6320
1762169699.0110,2.3540
1762169699.2241,7.2780
1762169699.4361,12.1200
1762169699.6470,9.0770
1762169699.8487,11.2980
1762169700.0772,13.8880
1762169700.3091,11.2150
1762169700.5313,8.5630
1762169700.7422,3.6290
1762169700.9446,2.8890
1762169701.1541,7.8020
1762169701.3659,9.4060
1762169701.5782,9.6730
1762169701.7919,7.2880
1762169702.0021,11.5850
1762169702.2149,13.1270
1762169702.4271,8.1010
1762169702.6382,3.1350
1762169702.8538,-1.9220
1762169703.0631,-6.9390
1762169703.2752,-11.9450
1762169703.4882,-16.9000
1762169703.7019,-18.5240
1762169703.9421,-13.5280
1762169704.1512,-8.5630
1762169704.3620,-3.6190
1762169704.5733,-3.9890
1762169704.7854,-8.9950
1762169704.9962,-4.7700
1762169705.2070,0.1030
1762169705.4193,4.8620
1762169705.6314,9.6630
1762169705.8450,14.3510
1762169706.0571,18.9660
1762169706.2663,19.6860
1762169706.4697,19.7890
1762169706.6751,17.0850
1762169706.8881,12.0580
1762169707.1000,14.2990
1762169707.3112,17.8360
1762169707.5225,16.1500
1762169707.7545,17.0650
1762169707.9651,20.6210
1762169708.1775,15.6050
1762169708.3802,11.2980
1762169708.5981,11.2980
1762169708.8111,14.5250
1762169709.0232,9.5190
1762169709.2364,11.8420
1762169709.4482,10.7530
1762169709.6603,12.3670
1762169709.8713,10.6090
1762169710.0845,8.2860
1762169710.2972,10.5270
1762169710.5100,12.0580
1762169710.7224,6.9900
1762169710.9343,7.2880
1762169711.1499,6.2600
1762169711.3602,5.8900
1762169711.5726,0.8840
1762169711.7843,-4.1320
1762169711.9979,-9.0460
1762169712.3982,-13.5800
1762169712.6102,-8.6040
1762169712.8214,-5.0270
1762169713.0333,-10.0950
1762169713.2452,-9.2110
1762169713.4483,-12.5000
1762169713.6742,-9.8480
1762169713.8855,-4.9140
1762169714.0974,-7.2160
1762169714.3093,-12.2120
1762169714.5493,-15.7280
1762169714.7854,-14.9060
1762169715.0070,-11.9550
1762169715.4644,-12.6540
1762169715.6983,-11.4830
1762169715.8996,-11.9140
1762169716.1002,-12.8700
1762169716.3015,-11.9760
1762169716.5272,-14.6690
1762169716.7405,-12.3560
1762169716.9521,-13.4250
1762169717.1544,-12.0790
1762169717.3535,-16.0260
1762169717.5949,-15.3790
1762169717.8032,-13.7240
1762169718.0143,-11.4620
1762169718.2264,-8.5430
1762169718.4402,-3.6600
1762169718.6520,1.2440
1762169718.8623,0.8530
1762169719.0745,5.0060
1762169719.2863,9.7040
1762169719.4993,7.1960
1762169719.7103,2.2000
1762169719.9226,6.4560
1762169720.1244,11.5850
1762169720.3267,8.9540
1762169720.5377,11.1540
1762169720.7786,13.9810
1762169720.9913,13.5390
1762169721.1910,11.2260
1762169721.3915,11.2260
1762169721.5957,10.5880
1762169721.8031,8.9330
1762169722.0057,8.2030
1762169722.2205,4.6670
1762169722.4325,7.6480
1762169722.6463,2.6520
1762169722.8574,-2.4050
1762169723.0697,-7.3710
1762169723.2804,-9.0460
1762169723.4955,-9.3340
1762169723.6953,-11.7910
1762169723.9074,-14.8850
1762169724.1253,-15.2240
1762169724.3364,-14.8850
1762169724.5484,-15.8100
1762169724.7604,-10.8040
1762169724.9716,-15.1320
1762169725.1835,-20.0660
1762169725.3952,-15.7490
1762169725.6072,-12.0990
1762169725.8366,-10.8760
1762169726.0484,-5.9730
1762169726.2615,-4.3380
1762169726.4748,-8.2550
1762169726.6866,-13.1890
1762169726.8984,-8.9330
1762169727.1113,-3.9990
1762169727.3234,0.8530
1762169727.5358,5.6230
1762169727.7501,10.4750
1762169727.9499,11.6780
1762169728.1797,15.5020
1762169728.3944,14.0940
1762169728.6165,14.4230
1762169728.8289,12.0580
1762169729.0424,8.4710
1762169729.2764,8.0590
1762169729.4887,10.3110
1762169729.6935,12.2640
1762169729.8952,14.5050
1762169730.0962,11.5550
1762169730.3195,15.1830
1762169730.5306,12.1300
1762169730.7443,17.0750
1762169730.9545,16.7150
1762169731.1656,20.9400
1762169731.3775,16.6230
1762169731.5984,15.4810
1762169731.8024,11.4210
1762169732.0145,16.0160
1762169732.2171,18.2470
1762169732.4349,20.9810
1762169732.6459,23.7050
1762169732.8566,27.2110
1762169733.0567,23.6950
1762169733.2688,27.3960
1762169733.4809,25.0730
1762169733.6933,20.0560
1762169733.9041,15.0600
1762169734.1196,17.3730
1762169734.3305,14.3610
1762169734.5442,13.9500
1762169734.7495,11.5130
1762169734.9494,15.4200
1762169735.1615,10.7630
1762169735.3965,6.4560
1762169735.6086,11.0510
1762169735.8206,6.7130
1762169736.0328,6.9900
1762169736.2446,6.6100
1762169736.4556,2.9190
1762169736.6679,7.8950
1762169736.8966,11.2980
1762169737.1095,14.3810
1762169737.3206,11.9550
1762169737.5448,9.3440
1762169737.7554,4.3480
1762169737.9675,0.6780
1762169738.1965,3.9170
1762169738.4077,-0.7810
1762169738.6190,-5.9110
1762169738.8313,-10.9480
1762169739.0444,-10.6600
1762169739.2568,-9.0150
1762169739.4689,-14.0940
1762169739.7016,-17.5480
1762169739.9127,-17.1670
1762169740.1299,-14.9570
1762169740.3399,-10.0020
1762169740.5516,-5.0780
1762169740.7641,-0.1850
1762169740.9751,4.6770
1762169741.1868,9.4060
1762169741.3987,14.1040
1762169741.6002,17.2390
1762169741.8169,20.8270
1762169742.0277,18.4830
1762169742.2388,13.5590
1762169742.4402,11.3180
1762169742.6459,14.1860
1762169742.8566,17.4550
1762169743.0838,13.4770
1762169743.2958,11.6680
1762169743.5078,16.5300
1762169743.7197,12.1300
1762169743.9310,7.0830
1762169744.1526,6.0750
1762169744.3656,1.0590
1762169744.5778,-3.9990
1762169744.7907,-9.0150
1762169745.0027,-14.0420
1762169745.2139,-19.0070
1762169745.4150,-21.4130
1762169745.6278,-24.0140
1762169745.8448,-23.5720
1762169746.0569,-21.8040
1762169746.2667,-26.8000
1762169746.4788,-31.8370
1762169746.6800,-37.1620
1762169746.8805,-37.2130
1762169747.0997,-37.2130
1762169747.3008,-36.3390
1762169747.5166,-35.4040
1762169747.7388,-32.6800
1762169747.9497,-34.9930
1762169748.1618,-30.7060
1762169748.3830,-25.7300
1762169748.5940,-20.7140
1762169748.8057,-15.7180
1762169749.0169,-10.8140
1762169749.2281,-5.9110
1762169749.4390,-1.0590
1762169749.6515,3.8240
1762169749.8641,8.6350
1762169750.0966,13.6930
1762169750.3086,10.4030
1762169750.5208,14.0010
1762169750.7298,11.5340
1762169750.9447,12.8500
1762169751.1729,14.1960
1762169751.3853,18.9250
1762169751.5977,23.6230
1762169751.8098,21.1760
1762169752.0222,19.4800
1762169752.2337,17.1780
1762169752.4458,12.1400
1762169752.6730,14.3710
1762169752.8843,12.0170
1762169753.0958,12.9110
1762169753.3066,7.9260
1762169753.5178,10.1870
1762169753.7298,7.8640
1762169753.9451,10.0950
1762169754.1556,12.9420
1762169754.3680,10.4750
1762169754.5790,5.4170
1762169754.7914,0.4210
1762169755.0033,-4.5950
1762169755.2131,-9.5810
1762169755.4239,-14.5360
1762169755.6262,-16.7360
1762169755.8661,-13.0660
1762169756.0769,-16.0260
1762169756.2794,-12.3870
1762169756.4910,-9.1180
1762169756.7038,-11.4830
1762169756.9290,-11.2150
1762169757.1413,-11.5130
1762169757.3449,-14.8130
1762169757.5583,-10.1670
1762169757.7702,-5.3150
1762169757.9811,-7.6380
1762169758.1933,-11.2870
1762169758.4038,-6.3120
1762169758.8380,-4.2870
1762169759.0489,-3.3000
1762169759.2608,1.6550
1762169759.4739,6.5590
1762169759.6758,11.5750
1762169759.9139,11.6680
1762169760.1260,8.7480
1762169760.3381,12.9830
1762169760.5515,14.4840
1762169760.7521,11.0920
1762169760.9654,7.4630
1762169761.3882,11.9250
1762169761.5893,8.1010
1762169761.7945,8.6150
1762169762.0039,12.2430
1762169762.2148,8.5730
1762169762.4175,11.7910
1762169762.6519,10.9690
1762169762.8848,8.0900
1762169763.0957,9.0460
1762169763.3078,4.1220
1762169763.5199,2.4360
1762169763.7319,7.3400
1762169763.9334,11.5030
1762169764.1331,9.8790
