ros_time_s,Lecturas_ValidasVerde
1762169805.7142,13.0000
1762169805.8927,14.0000
1762169806.0469,12.0000
1762169806.2245,13.0000
1762169806.3773,16.0000
1762169806.5589,15.0000
1762169806.7132,16.0000
1762169806.8847,15.0000
1762169807.0395,14.0000
1762169807.2000,16.0000
1762169807.3784,15.0000
1762169807.5327,14.0000
1762169807.7113,14.0000
1762169807.8672,15.0000
1762169808.0443,13.0000
1762169808.1983,13.0000
1762169808.3765,11.0000
1762169808.5295,14.0000
1762169808.6850,12.0000
1762169808.8648,13.0000
1762169809.0187,10.0000
1762169809.1960,12.0000
1762169809.3512,13.0000
1762169809.5290,14.0000
1762169809.6823,13.0000
1762169809.8624,14.0000
1762169810.0167,12.0000
1762169810.1713,13.0000
1762169810.3484,13.0000
1762169810.5042,13.0000
1762169810.6825,15.0000
1762169810.8352,12.0000
1762169811.0160,13.0000
1762169811.1694,14.0000
1762169811.3466,14.0000
1762169811.5011,13.0000
1762169811.6781,14.0000
1762169811.8588,13.0000
1762169812.0134,14.0000
1762169812.1914,14.0000
1762169812.3461,13.0000
1762169812.5002,15.0000
1762169812.6796,14.0000
1762169812.8320,13.0000
1762169813.0132,13.0000
1762169813.1664,15.0000
1762169813.3450,9.0000
1762169813.4978,14.0000
1762169813.6717,13.0000
1762169813.8257,11.0000
1762169814.0054,9.0000
1762169814.1597,9.0000
1762169814.3382,10.0000
1762169814.4907,11.0000
1762169814.6704,8.0000
1762169814.8251,11.0000
1762169815.0043,8.0000
1762169815.1694,9.0000
1762169815.3223,12.0000
1762169815.5009,11.0000
1762169815.6556,11.0000
1762169815.8343,9.0000
1762169815.9883,8.0000
1762169816.1669,8.0000
1762169816.3216,10.0000
1762169816.4995,10.0000
1762169816.6676,1.0000
1762169816.8217,1.0000
1762169816.9999,2.0000
1762169817.1538,2.0000
1762169817.3328,2.0000
