ros_time_s,Error_Distancia
1762169763.1432,-0.0153
1762169763.2015,-0.0170
1762169763.2433,-0.0170
1762169763.2925,-0.0170
1762169763.3522,0.0343
1762169763.3923,0.0343
1762169763.4426,0.0343
1762169763.4922,0.0343
1762169763.5532,0.0166
1762169763.5923,0.0166
1762169763.6430,0.0166
1762169763.7026,0.0317
1762169763.7425,0.0317
1762169763.7927,0.0317
1762169763.8511,0.0099
1762169763.8925,0.0099
1762169763.9420,0.0099
1762169764.0024,-0.0129
1762169764.0423,-0.0129
1762169764.0926,-0.0129
1762169764.1422,-0.0129
1762169764.2040,0.0246
1762169764.2417,0.0246
1762169764.2928,0.0246
1762169764.3494,0.0159
1762169764.3925,0.0159
1762169764.4425,0.0159
1762169764.5022,0.0285
1762169764.5423,0.0285
1762169764.5921,0.0285
1762169764.6422,0.0285
1762169764.7049,0.0160
1762169764.7421,0.0160
1762169764.7927,0.0160
1762169764.8492,-0.0041
1762169764.8926,-0.0041
1762169764.9418,-0.0041
1762169765.0041,0.0009
1762169765.0414,0.0009
1762169765.0930,0.0009
1762169765.1536,0.0502
1762169765.1920,0.0502
1762169765.2417,0.0502
1762169765.2921,0.0502
1762169765.3513,0.0792
1762169765.3929,0.0792
1762169765.4423,0.0792
1762169765.5058,0.0238
1762169765.5417,0.0238
1762169765.5927,0.0238
1762169765.6424,0.0238
1762169765.7032,0.0689
1762169765.7423,0.0689
1762169765.8035,0.0177
1762169765.8422,0.0177
1762169765.8927,0.0177
1762169765.9423,0.0177
1762169766.0018,0.0459
1762169766.0423,0.0459
1762169766.0932,0.0459
1762169766.1500,0.0099
1762169766.1925,0.0099
1762169766.2424,0.0099
1762169766.3015,0.0537
1762169766.3418,0.0537
1762169766.3932,0.0537
1762169766.4423,0.0537
1762169766.5052,0.0538
1762169766.5422,0.0538
1762169766.5931,0.0538
1762169766.6514,0.0632
1762169766.6935,0.0632
1762169766.7421,0.0632
1762169766.8037,0.0306
1762169766.8424,0.0306
1762169766.8930,0.0306
1762169766.9422,0.0306
1762169767.0051,0.0257
1762169767.0424,0.0257
1762169767.0930,0.0257
1762169767.1507,-0.0116
1762169767.1930,-0.0116
1762169767.2416,-0.0116
1762169767.3044,0.0395
1762169767.3422,0.0395
1762169767.3931,0.0395
1762169767.4506,0.0605
1762169767.4931,0.0605
1762169767.5420,0.0605
1762169767.5931,0.0605
1762169767.6483,-0.0098
1762169767.6920,-0.0098
1762169767.7423,-0.0098
1762169767.8053,-0.0406
1762169767.8421,-0.0406
1762169767.8932,-0.0406
1762169767.9523,-0.0421
1762169767.9922,-0.0421
1762169768.0416,-0.0421
1762169768.0915,-0.0421
1762169768.1521,-0.0413
1762169768.1925,-0.0413
1762169768.2423,-0.0413
1762169768.3015,-0.0562
1762169768.3424,-0.0562
1762169768.3926,-0.0562
1762169768.4424,-0.0562
1762169768.5008,0.0003
1762169768.5415,0.0003
1762169768.5921,0.0003
1762169768.6520,-0.0124
1762169768.6925,-0.0124
1762169768.7421,-0.0124
1762169768.8026,-0.0473
1762169768.8424,-0.0473
1762169768.8932,-0.0473
1762169768.9507,-0.0507
1762169768.9921,-0.0507
1762169769.0421,-0.0507
1762169769.0920,-0.0507
1762169769.1519,-0.0280
1762169769.1921,-0.0280
1762169769.2420,-0.0280
1762169769.3026,-0.0613
1762169769.3424,-0.0613
1762169769.3924,-0.0613
1762169769.4516,-0.0730
1762169769.4916,-0.0730
1762169769.5424,-0.0730
1762169769.5930,-0.0730
1762169769.6513,-0.0614
1762169769.6919,-0.0614
1762169769.7423,-0.0614
1762169769.8028,-0.0520
1762169769.8418,-0.0520
1762169769.8932,-0.0520
1762169769.9516,-0.0484
1762169769.9931,-0.0484
1762169770.0422,-0.0484
