ros_time_s,Imu_Error_yaw
1762169744.8927,-0.2007
1762169745.0642,-0.2018
1762169745.2189,-0.2018
1762169745.3941,-0.1996
1762169745.5482,-0.1931
1762169745.7029,-0.1844
1762169745.8702,-0.1844
1762169746.0409,-0.1735
1762169746.1978,-0.1636
1762169746.3618,-0.1505
1762169746.5263,-0.1407
1762169746.7055,-0.1407
1762169746.8761,-0.1276
1762169747.0310,-0.1058
1762169747.1865,-0.0916
1762169747.3499,-0.0644
1762169747.5398,-0.0644
1762169747.6825,-0.0415
1762169747.8647,-0.0273
1762169748.0200,-0.0185
1762169748.1969,-0.0185
1762169748.3514,-0.0109
1762169748.5296,0.0033
1762169748.6745,0.0164
1762169748.8559,0.0273
1762169749.0268,0.0273
1762169749.1873,0.0371
1762169749.3462,0.0458
1762169749.4997,0.0535
1762169749.6786,0.0535
1762169749.8510,0.0578
1762169750.0050,0.0567
1762169750.1620,0.0545
1762169750.3420,0.0545
1762169750.4957,0.0502
1762169750.6506,0.0436
1762169750.8286,0.0436
1762169750.9826,0.0393
1762169751.1614,0.0393
1762169751.3166,0.0393
1762169751.4933,0.0360
1762169751.6482,0.0327
1762169751.8015,0.0327
1762169751.9803,0.0284
1762169752.1511,0.0207
1762169752.3056,0.0131
1762169752.4598,0.0131
1762169752.6399,0.0065
1762169752.7934,-0.0033
1762169752.9675,-0.0131
1762169753.1354,-0.0207
1762169753.2899,-0.0207
1762169753.4645,-0.0316
1762169753.6195,-0.0436
1762169753.7788,-0.0545
1762169753.9584,-0.0545
1762169754.1107,-0.0611
1762169754.2907,-0.0655
1762169754.4444,-0.0676
1762169754.6088,-0.0676
1762169754.7660,-0.0720
1762169754.9420,-0.0796
1762169755.0940,-0.0883
1762169755.2758,-0.0938
1762169755.4290,-0.0938
1762169755.5997,-0.0894
1762169755.7548,-0.0851
1762169755.9200,-0.0851
1762169756.0970,-0.0851
1762169756.2544,-0.0764
1762169756.4088,-0.0709
1762169756.5876,-0.0633
1762169756.7577,-0.0589
1762169756.9099,-0.0589
1762169757.0902,-0.0556
1762169757.2513,-0.0524
1762169757.4050,-0.0480
1762169757.5614,-0.0480
1762169757.7384,-0.0426
1762169757.8909,-0.0305
1762169758.0711,-0.0218
1762169758.2363,-0.0153
1762169758.3887,-0.0153
1762169758.5686,-0.0098
1762169758.7226,-0.0022
1762169758.8767,-0.0011
1762169759.0564,-0.0011
1762169759.2089,0.0022
1762169759.3876,0.0065
1762169759.5420,0.0109
1762169759.7201,0.0109
1762169759.8755,0.0142
1762169760.0294,0.0153
1762169760.2057,0.0120
1762169760.3613,0.0065
1762169760.5396,0.0065
1762169760.6933,0.0033
1762169760.8724,0.0011
1762169761.0261,-0.0076
1762169761.1810,-0.0076
1762169761.3587,-0.0131
1762169761.5159,-0.0175
1762169761.6761,-0.0240
1762169761.8538,-0.0262
1762169762.0091,-0.0262
1762169762.1854,-0.0273
1762169762.3392,-0.0273
1762169762.5177,-0.0294
1762169762.6840,-0.0294
1762169762.8380,-0.0327
1762169762.9899,-0.0393
1762169763.1704,-0.0436
1762169763.3344,-0.0436
1762169763.4936,-0.0458
1762169763.6479,-0.0480
1762169763.8321,-0.0524
1762169763.9860,-0.0524
1762169764.1637,-0.0535
1762169764.3207,-0.0567
1762169764.4748,-0.0589
1762169764.6527,-0.0665
1762169764.8118,-0.0731
1762169764.9772,-0.0731
1762169765.1319,-0.0818
1762169765.2948,-0.0894
1762169765.4653,-0.0971
1762169765.6423,-0.0971
1762169765.7902,-0.1004
1762169765.9604,-0.1047
1762169766.1372,-0.1123
1762169766.2904,-0.1123
1762169766.4586,-0.1222
1762169766.6247,-0.1287
1762169766.7867,-0.1363
1762169766.9418,-0.1407
1762169767.1205,-0.1407
1762169767.2829,-0.1451
1762169767.4321,-0.1516
1762169767.6002,-0.1571
1762169767.7806,-0.1571
1762169767.9356,-0.1614
1762169768.1136,-0.1636
1762169768.2676,-0.1680
1762169768.4451,-0.1724
1762169768.6114,-0.1724
1762169768.7601,-0.1767
1762169768.9229,-0.1789
1762169769.1072,-0.1756
1762169769.2633,-0.1756
1762169769.4187,-0.1724
1762169769.5953,-0.1724
1762169769.7496,-0.1691
1762169769.9284,-0.1647
1762169770.0848,-0.1647
1762169770.2563,-0.1549
1762169770.4150,-0.1440
1762169770.5939,-0.1320
1762169770.7471,-0.1211
1762169770.9262,-0.1211
1762169771.0862,-0.1091
1762169771.2404,-0.0916
1762169771.4299,-0.0742
1762169771.5841,-0.0742
1762169771.7385,-0.0589
1762169771.9166,-0.0436
1762169772.0729,-0.0284
1762169772.2512,-0.0131
1762169772.4056,0.0011
1762169772.5842,0.0011
1762169772.7388,0.0262
1762169772.9158,0.0447
1762169773.0723,0.0633
1762169773.2280,-3.0609
1762169773.3951,-3.0609
1762169773.5759,-3.0423
1762169773.7298,-3.0281
1762169773.9102,-3.0151
1762169774.0663,-3.0151
1762169774.2179,-3.0041
1762169774.3940,-2.9954
1762169774.5482,-2.9889
1762169774.7286,-2.9802
1762169774.8812,-2.9802
1762169775.0618,-2.9769
1762169775.2159,-2.9758
1762169775.3838,-2.9812
1762169775.5611,-2.9878
1762169775.7272,-2.9878
1762169775.8914,-2.9911
1762169776.0574,-2.9867
1762169776.2234,-2.9823
1762169776.3791,-2.9834
1762169776.5562,-2.9867
1762169776.7195,-2.9867
1762169776.8745,-2.9878
1762169777.0312,-2.9889
1762169777.2196,-2.9823
1762169777.3735,-2.9758
1762169777.5286,-2.9736
1762169777.7064,-2.9736
1762169777.8616,-2.9681
1762169778.0497,-2.9638
1762169778.2010,-2.9714
1762169778.3806,-2.9791
1762169778.5350,-2.9812
1762169778.6879,-2.9812
1762169778.8747,-2.9780
1762169779.0292,-2.9638
1762169779.2070,-2.9671
1762169779.3635,-3.0238
1762169779.5360,-3.0750
1762169779.6879,-3.0750
1762169779.8678,-3.0892
1762169780.0230,-3.0936
1762169780.2005,-3.0925
1762169780.3569,-3.0794
1762169780.5343,-3.0685
1762169780.6888,-3.0685
1762169780.8675,-3.0750
1762169781.0218,-3.0772
1762169781.1998,-3.0860
1762169781.3534,-3.0980
1762169781.5329,-3.0980
1762169781.6863,-3.0892
1762169781.8659,-3.0860
1762169782.0201,-3.0783
1762169782.1968,-3.0696
1762169782.3523,-3.0718
1762169782.5279,-3.0718
1762169782.7030,-3.0761
1762169782.8606,-3.0685
1762169783.0384,-3.0663
1762169783.1935,-3.0663
1762169783.3717,-3.0663
1762169783.5272,-3.0663
1762169783.7061,-3.0652
1762169783.8590,-3.0641
1762169784.0370,-3.0478
1762169784.1918,-3.0401
1762169784.3695,-3.0369
1762169784.5243,-3.0369
1762169784.7022,-3.0336
1762169784.8617,-3.0325
1762169785.0167,-3.0336
1762169785.1938,-3.0325
1762169785.3482,-3.0401
1762169785.5214,-3.0401
1762169785.6928,-3.0489
1762169785.8471,-3.0489
1762169786.0262,-3.0510
1762169786.1792,-3.0521
1762169786.3662,-3.0543
1762169786.5213,-3.0543
1762169786.6743,-3.0500
1762169786.8530,-3.0467
1762169787.0090,-3.0478
1762169787.1844,-3.0423
1762169787.3391,-3.0423
1762169787.5189,-3.0423
1762169787.6833,-3.0445
1762169787.8366,-3.0620
1762169788.0226,-3.0663
1762169788.1766,-3.0641
1762169788.3551,-3.0641
1762169788.5110,-3.0718
1762169788.6888,-3.0794
1762169788.8416,-3.0761
1762169789.0214,-3.0761
1762169789.1753,-3.0696
1762169789.3539,-3.0685
1762169789.5084,-3.0652
1762169789.6863,-3.0565
1762169789.8395,-3.0478
1762169790.0198,-3.0478
1762169790.1739,-3.0358
1762169790.3520,-3.0172
1762169790.5051,-3.0140
1762169790.6840,-3.0107
1762169790.8381,-3.0107
1762169790.9928,-3.0009
1762169791.1626,-2.9900
1762169791.3406,-2.9812
1762169791.4939,-2.9714
1762169791.6746,-2.9562
1762169791.8288,-2.9398
1762169792.0059,-2.9398
1762169792.1614,-2.9300
1762169792.3416,-2.9201
1762169792.5137,-2.9082
1762169792.6777,-2.8929
1762169792.8323,-2.8929
1762169793.0101,-2.8667
1762169793.1652,-2.8427
1762169793.3394,-2.7991
1762169793.5190,-2.7914
1762169793.6902,-2.7849
1762169793.8445,-2.7718
1762169794.0230,-2.7718
1762169794.1784,-2.7631
1762169794.3570,-2.7543
1762169794.5127,-2.7434
1762169794.6893,-2.7325
1762169794.8448,-2.7325
1762169794.9968,-2.7194
1762169795.1757,-2.7031
1762169795.3299,-2.6878
1762169795.5097,-2.6791
1762169795.6616,-2.6704
1762169795.8390,-2.6704
1762169795.9935,-2.6605
1762169796.1724,-2.6518
1762169796.3270,-2.6398
1762169796.5017,-2.6278
1762169796.6565,-2.6147
1762169796.8337,-2.6147
1762169796.9887,-2.6027
1762169797.1671,-2.5951
1762169797.3217,-2.5864
1762169797.4755,-2.5754
1762169797.6538,-2.5754
1762169797.8095,-2.5645
1762169797.9867,-2.5525
1762169798.1407,-2.5416
1762169798.3188,-2.5307
1762169798.4726,-2.5176
1762169798.6518,-2.5176
1762169798.8057,-2.5056
1762169798.9836,-2.4947
1762169799.1376,-2.4816
1762169799.2919,-2.4685
1762169799.4717,-2.4598
1762169799.6251,-2.4598
1762169799.8039,-2.4511
1762169799.9582,-2.4435
1762169800.1345,-2.4326
1762169800.2916,-2.4184
1762169800.4452,-2.4184
1762169800.6228,-2.4042
1762169800.7763,-2.3911
1762169800.9575,-2.3769
1762169801.1099,-2.3682
1762169801.2879,-2.3606
1762169801.4427,-2.3606
1762169801.6163,-2.3540
1762169801.7698,-2.3464
1762169801.9450,-2.3355
1762169802.0948,-2.3257
1762169802.2732,-2.3257
1762169802.4261,-2.3169
1762169802.5865,-2.3049
1762169802.7551,-2.2940
1762169802.9325,-2.2864
1762169803.0860,-2.2820
1762169803.2412,-2.2820
1762169803.4201,-2.2798
1762169803.5750,-2.2744
1762169803.7526,-2.2678
1762169803.9074,-2.2624
1762169804.0780,-2.2580
1762169804.2325,-2.2580
1762169804.3998,-2.2537
1762169804.5613,-2.2482
1762169804.7388,-2.2395
1762169804.8925,-2.2286
1762169805.0730,-2.2286
1762169805.2270,-2.2155
1762169805.4060,-2.2035
1762169805.5599,-2.1937
1762169805.7142,-2.1817
1762169805.8927,-2.1686
1762169806.0469,-2.1686
1762169806.2245,-2.1511
1762169806.3773,-2.1315
1762169806.5589,-2.1184
1762169806.7132,-2.1075
1762169806.8847,-2.0955
1762169807.0395,-2.0955
1762169807.2000,-2.0889
1762169807.3784,-2.0802
1762169807.5327,-2.0693
1762169807.7113,-2.0573
1762169807.8672,-2.0573
1762169808.0443,-2.0453
