ros_time_s,Vel_Des
1762169664.2942,5.0300
1762169664.3441,5.0300
1762169664.3940,5.0300
1762169664.4552,12.9100
1762169664.4931,12.9100
1762169664.5439,12.9100
1762169664.6044,11.8700
1762169664.6432,11.8700
1762169664.6942,11.8700
1762169664.7571,-8.1300
1762169664.7936,-13.9800
1762169664.8433,-13.9800
1762169664.9032,-13.0700
1762169664.9437,-13.0700
1762169664.9933,-13.0700
1762169665.0432,-13.0700
1762169665.1031,6.0900
1762169665.1429,6.0900
1762169665.1940,6.0900
1762169665.2545,11.6900
1762169665.2941,11.6900
1762169665.3443,11.6900
1762169665.3939,11.6900
1762169665.4503,7.3400
1762169665.4940,7.3400
1762169665.5432,7.3400
1762169665.6055,19.1900
1762169665.6427,19.1900
1762169665.6937,19.1900
1762169665.7553,12.6200
1762169665.7936,12.6200
1762169665.8439,12.6200
1762169665.9030,11.5300
1762169665.9444,11.5300
1762169665.9938,11.5300
1762169666.0433,11.5300
1762169666.1060,17.0200
1762169666.1431,17.0200
1762169666.1930,17.0200
1762169666.2534,34.6600
1762169666.2933,34.6600
1762169666.3442,34.6600
1762169666.3940,34.6600
1762169666.4560,30.1800
1762169666.4945,30.1800
1762169666.5439,30.1800
1762169666.6055,20.9800
1762169666.6439,20.9800
1762169666.6938,20.9800
1762169666.7550,19.0100
1762169666.7938,19.0100
1762169666.8438,19.0100
1762169666.9044,18.3600
1762169666.9438,18.3600
1762169666.9939,18.3600
1762169667.0439,18.3600
1762169667.1060,12.5000
1762169667.1441,12.5000
1762169667.1939,12.5000
1762169667.2543,11.7500
1762169667.2934,11.7500
1762169667.3435,11.7500
1762169667.4021,6.6300
1762169667.4440,6.6300
1762169667.4934,6.6300
1762169667.5439,6.6300
1762169667.6053,11.8700
1762169667.6436,11.8700
1762169667.6938,11.8700
1762169667.7530,11.7600
1762169667.7933,11.7600
1762169667.8430,11.7600
1762169667.9060,11.6700
1762169667.9440,11.6700
1762169667.9938,11.6700
1762169668.0440,11.6700
1762169668.1033,11.9000
1762169668.1440,11.9000
1762169668.1938,11.9000
1762169668.2543,-7.2400
1762169668.2929,-7.2400
1762169668.3440,-7.2400
1762169668.4042,-11.8700
1762169668.4438,-11.8700
1762169668.4937,-11.8700
1762169668.5432,-11.8700
1762169668.6056,-11.8000
1762169668.6432,-11.8000
1762169668.6936,-11.8000
1762169668.7536,-6.2200
1762169668.7944,-6.2200
1762169668.8431,-6.2200
1762169668.9034,-11.9100
1762169668.9441,-11.9100
1762169668.9937,-11.9100
1762169669.0522,-18.2900
1762169669.0941,-18.2900
1762169669.1428,-18.2900
1762169669.1934,-18.2900
1762169669.2555,-20.1100
1762169669.2918,-20.1100
1762169669.3436,-20.1100
1762169669.4040,-18.8100
1762169669.4432,-18.8100
1762169669.4930,-18.8100
1762169669.5432,-18.8100
1762169669.6062,-12.2700
1762169669.6432,-12.2700
1762169669.6940,-12.2700
1762169669.7571,-13.0900
1762169669.7941,-13.0900
1762169669.8441,-13.0900
1762169669.9045,-9.0900
1762169669.9425,-9.0900
1762169669.9932,-9.0900
1762169670.0521,-11.7200
1762169670.0934,-11.7200
1762169670.1427,-11.7200
1762169670.1938,-11.7200
1762169670.2543,-13.6200
1762169670.2929,-13.6200
1762169670.3429,-13.6200
1762169670.4057,-17.8100
1762169670.4431,-17.8100
1762169670.4942,-17.8100
1762169670.5530,-16.9800
1762169670.5935,-16.9800
1762169670.6441,-16.9800
1762169670.6939,-16.9800
1762169670.7554,-11.7600
1762169670.7942,-11.7600
1762169670.8444,-11.7600
1762169670.9053,-11.7300
1762169670.9424,-11.7300
1762169670.9948,-11.7300
1762169671.0548,-15.1500
1762169671.0938,-15.1500
1762169671.1431,-15.1500
1762169671.1943,-15.1500
1762169671.2552,-12.9000
1762169671.2936,-12.9000
1762169671.3430,-12.9000
1762169671.4047,-11.9400
1762169671.4425,-11.9400
1762169671.4943,-11.9400
1762169671.5545,-11.7000
1762169671.5937,-11.7000
1762169671.6429,-11.7000
1762169671.6938,-11.7000
1762169671.7537,-2.1500
1762169671.7934,-2.1500
1762169671.8456,-2.1500
1762169671.9033,9.0500
1762169671.9420,9.0500
1762169671.9946,9.0500
1762169672.0545,10.7500
1762169672.0944,10.7500
1762169672.1438,10.7500
1762169672.1943,10.7500
1762169672.2539,-9.2500
1762169672.2935,-11.2400
1762169672.3432,-11.2400
1762169672.4060,-16.1100
1762169672.4431,-16.1100
1762169672.4935,-16.1100
1762169672.5547,-10.9000
1762169672.5936,-10.9000
1762169672.6435,-10.9000
1762169672.7055,-20.2900
1762169672.7443,-20.2900
1762169672.7941,-20.2900
1762169672.8444,-20.2900
1762169672.9049,-0.2900
1762169672.9445,0.7400
1762169672.9942,0.7400
1762169673.0497,18.2000
1762169673.0937,18.2000
1762169673.1434,18.2000
1762169673.2018,5.7000
1762169673.2432,5.7000
1762169673.2933,5.7000
1762169673.3443,5.7000
1762169673.4049,7.8600
1762169673.4446,7.8600
1762169673.4941,7.8600
1762169673.5529,11.9000
1762169673.5938,11.9000
1762169673.6440,11.9000
1762169673.7026,18.4100
1762169673.7441,18.4100
1762169673.7936,18.4100
1762169673.8518,11.7000
1762169673.8935,11.7000
1762169673.9439,11.7000
1762169673.9937,11.7000
1762169674.0555,9.5700
1762169674.0935,9.5700
1762169674.1435,9.5700
1762169674.2044,11.7300
1762169674.2439,11.7300
1762169674.2939,11.7300
1762169674.3442,11.7300
1762169674.4063,-3.5800
1762169674.4444,-3.5800
1762169674.4940,-3.5800
1762169674.5543,11.8400
1762169674.5926,11.8400
1762169674.6436,11.8400
1762169674.7060,15.8500
1762169674.7442,15.8500
1762169674.7938,15.8500
1762169674.8435,15.8500
1762169674.9051,11.7900
1762169674.9440,11.7900
1762169674.9938,11.7900
1762169675.0553,11.8800
1762169675.0937,11.8800
1762169675.1421,11.8800
1762169675.2041,11.7200
1762169675.2436,11.7200
1762169675.2937,11.7200
1762169675.3534,11.7600
1762169675.3938,11.7600
1762169675.4439,11.7600
1762169675.4939,11.7600
1762169675.5546,10.0000
1762169675.5947,10.0000
1762169675.6451,10.0000
1762169675.7048,10.0000
1762169675.7444,10.0000
1762169675.7942,10.0000
1762169675.8535,11.7300
1762169675.8938,11.7300
1762169675.9441,11.7300
1762169675.9939,11.7300
1762169676.0543,-7.4700
1762169676.0939,-7.4700
1762169676.1421,-7.4700
1762169676.2057,11.7900
1762169676.2441,11.7900
1762169676.2937,11.7900
1762169676.3534,-8.2100
1762169676.3940,-11.6900
1762169676.4442,-11.6900
1762169676.5030,-12.9400
1762169676.5435,-12.9400
1762169676.5939,-12.9400
1762169676.6440,-12.9400
1762169676.7063,-19.7500
1762169676.7444,-19.7500
1762169676.7937,-19.7500
1762169676.8546,0.2500
1762169676.8934,11.3000
1762169676.9436,11.3000
1762169676.9939,11.3000
1762169677.0537,-8.7000
1762169677.0928,-11.7400
1762169677.1433,-11.7400
1762169677.2051,-11.8700
1762169677.2443,-11.8700
1762169677.2940,-11.8700
1762169677.3562,-11.6700
1762169677.3935,-11.6700
1762169677.4439,-11.6700
1762169677.5017,-11.8200
1762169677.5456,-11.8200
1762169677.5930,-11.8200
1762169677.6440,-11.8200
1762169677.7047,7.4000
1762169677.7440,7.4000
1762169677.7941,7.4000
1762169677.8545,-11.2000
1762169677.8940,-11.2000
1762169677.9443,-11.2000
1762169677.9940,-11.2000
1762169678.0506,1.7600
1762169678.0937,1.7600
1762169678.1438,1.7600
1762169678.2040,-11.9400
1762169678.2440,-11.9400
1762169678.2941,-11.9400
1762169678.3547,6.6500
1762169678.3972,6.6500
1762169678.4440,6.6500
1762169678.4937,6.6500
1762169678.5551,-5.0200
1762169678.5940,-5.0200
1762169678.6436,-5.0200
1762169678.7047,5.4900
1762169678.7439,5.4900
1762169678.7939,5.4900
1762169678.8542,8.2400
1762169678.8940,8.2400
1762169678.9434,8.2400
1762169679.0032,-11.4000
1762169679.0440,-11.4000
1762169679.0939,-11.4000
1762169679.1437,-11.4000
1762169679.2052,-11.7100
1762169679.2436,-11.7100
1762169679.2933,-11.7100
1762169679.3513,-12.8200
1762169679.3940,-12.8200
1762169679.4438,-12.8200
1762169679.4943,-12.8200
1762169679.5550,-7.6400
1762169679.5937,-7.6400
1762169679.6439,-7.6400
1762169679.7045,11.7900
1762169679.7438,11.7900
1762169679.7940,11.7900
1762169679.8541,-8.2100
1762169679.8947,-11.1600
1762169679.9441,-11.1600
1762169680.0037,8.8400
1762169680.0442,14.3000
1762169680.0949,14.3000
1762169680.1437,14.3000
1762169680.2058,-5.7000
1762169680.2438,-14.1800
1762169680.2941,-14.1800
1762169680.3540,-6.4200
1762169680.3943,-6.4200
1762169680.4443,-6.4200
1762169680.5027,8.0600
1762169680.5443,8.0600
1762169680.5945,8.0600
1762169680.6441,8.0600
1762169680.7014,-11.9000
1762169680.7441,-11.9000
1762169680.7937,-11.9000
1762169680.8510,-11.8600
1762169680.8932,-11.8600
1762169680.9439,-11.8600
1762169681.0031,-7.7200
1762169681.0442,-7.7200
1762169681.0940,-7.7200
1762169681.1439,-7.7200
1762169681.2041,-10.3200
1762169681.2445,-10.3200
1762169681.2946,-10.3200
1762169681.3549,-7.2500
1762169681.3943,-7.2500
1762169681.4427,-7.2500
1762169681.5047,10.4200
1762169681.5446,10.4200
1762169681.5942,10.4200
1762169681.6439,10.4200
1762169681.7059,-9.5800
1762169681.7443,-17.9600
1762169681.7944,-17.9600
1762169681.8559,-16.1000
1762169681.8942,-16.1000
1762169681.9443,-16.1000
1762169682.0045,-11.6700
1762169682.0425,-11.6700
1762169682.0934,-11.6700
1762169682.1532,-11.2700
1762169682.1938,-11.2700
1762169682.2431,-11.2700
1762169682.2942,-11.2700
1762169682.3557,8.7300
1762169682.3942,12.2900
1762169682.4463,12.2900
1762169682.5006,-7.7100
1762169682.5431,-11.7600
1762169682.5941,-11.7600
1762169682.6532,-8.0300
1762169682.6939,-8.0300
1762169682.7437,-8.0300
1762169682.7940,-8.0300
1762169682.8512,11.9700
1762169682.8938,22.3500
1762169682.9438,22.3500
1762169683.0051,2.3500
1762169683.0439,-11.5300
1762169683.0941,-11.5300
1762169683.1552,8.4700
1762169683.1943,11.7900
1762169683.2446,11.7900
1762169683.3014,8.2300
1762169683.3440,8.2300
1762169683.3937,8.2300
1762169683.4529,11.7300
1762169683.4936,11.7300
1762169683.5426,11.7300
1762169683.5942,11.7300
1762169683.6559,16.8000
1762169683.6937,16.8000
1762169683.7441,16.8000
1762169683.8056,12.7200
1762169683.8441,12.7200
1762169683.8941,12.7200
1762169683.9442,12.7200
1762169684.0062,11.7200
1762169684.0442,11.7200
1762169684.0943,11.7200
1762169684.1567,-8.2800
1762169684.1942,-12.1600
1762169684.2440,-12.1600
1762169684.3038,-11.3800
1762169684.3445,-11.3800
1762169684.3946,-11.3800
1762169684.4444,-11.3800
1762169684.5062,-2.3800
1762169684.5445,-2.3800
1762169684.5947,-2.3800
1762169684.6556,-11.6700
1762169684.6940,-11.6700
1762169684.7442,-11.6700
1762169684.8061,-18.9000
1762169684.8429,-18.9000
1762169684.8937,-18.9000
1762169684.9545,-9.8500
1762169684.9936,-9.8500
1762169685.0439,-9.8500
1762169685.1023,10.1500
1762169685.1438,11.8600
1762169685.1934,11.8600
1762169685.2436,11.8600
1762169685.3043,-8.1400
1762169685.3439,-17.6900
1762169685.3939,-17.6900
1762169685.4542,2.3100
1762169685.4931,11.5100
1762169685.5438,11.5100
1762169685.5941,11.5100
1762169685.6546,-3.6900
1762169685.6940,-3.6900
1762169685.7438,-3.6900
1762169685.8011,-11.6700
1762169685.8443,-11.6700
1762169685.8940,-11.6700
1762169685.9546,-15.9100
1762169685.9940,-15.9100
1762169686.0442,-15.9100
1762169686.0940,-15.9100
1762169686.1576,-1.0700
1762169686.1937,-1.0700
1762169686.2441,-1.0700
1762169686.3056,10.1500
1762169686.3446,10.1500
1762169686.3938,10.1500
1762169686.4571,13.4300
1762169686.4938,13.4300
1762169686.5441,13.4300
1762169686.6015,-6.5700
1762169686.6440,-9.1900
1762169686.6936,-9.1900
1762169686.7530,-13.2400
1762169686.7932,-13.2400
1762169686.8434,-13.2400
1762169686.8937,-13.2400
1762169686.9549,-8.2700
1762169686.9932,-8.2700
1762169687.0439,-8.2700
1762169687.1029,-5.4000
1762169687.1440,-5.4000
1762169687.1940,-5.4000
1762169687.2441,-5.4000
1762169687.3065,14.6000
1762169687.3442,17.3500
1762169687.3941,17.3500
1762169687.4557,-2.6500
1762169687.4940,-2.6700
1762169687.5440,-2.6700
1762169687.6049,-11.7700
1762169687.6443,-11.7700
1762169687.6940,-11.7700
1762169687.7557,-1.1500
1762169687.7940,-1.1500
1762169687.8441,-1.1500
1762169687.8940,-1.1500
1762169687.9520,17.8200
1762169687.9938,17.8200
1762169688.0441,17.8200
1762169688.1067,14.8300
1762169688.1443,14.8300
1762169688.1938,14.8300
1762169688.2536,19.1200
1762169688.2928,19.1200
1762169688.3436,19.1200
1762169688.3934,19.1200
1762169688.4516,23.9700
1762169688.4941,23.9700
1762169688.5446,23.9700
1762169688.6060,17.2100
1762169688.6442,17.2100
1762169688.6941,17.2100
1762169688.7559,23.9900
1762169688.7942,23.9900
1762169688.8424,23.9900
1762169688.9040,21.5900
1762169688.9440,21.5900
1762169688.9940,21.5900
1762169689.0442,21.5900
1762169689.1047,17.6600
1762169689.1433,17.6600
1762169689.1934,17.6600
1762169689.2524,16.8800
1762169689.2946,16.8800
1762169689.3445,16.8800
1762169689.4025,7.3900
1762169689.4441,7.3900
1762169689.4937,7.3900
1762169689.5442,7.3900
1762169689.6061,11.6900
1762169689.6432,11.6900
1762169689.6936,11.6900
1762169689.7547,22.7600
1762169689.7941,22.7600
1762169689.8443,22.7600
1762169689.9066,13.4100
1762169689.9428,13.4100
1762169689.9940,13.4100
1762169690.0442,13.4100
1762169690.1066,13.0900
1762169690.1435,13.0900
1762169690.1939,13.0900
1762169690.2552,11.9400
1762169690.2931,11.9400
1762169690.3439,11.9400
1762169690.4049,10.1300
1762169690.4448,10.1300
1762169690.4946,10.1300
1762169690.5449,10.1300
1762169690.6042,3.5300
1762169690.6442,3.5300
1762169690.6964,3.5300
1762169690.7557,2.5200
1762169690.7932,2.5200
1762169690.8439,2.5200
1762169690.9058,16.0900
1762169690.9440,16.0900
1762169690.9938,16.0900
1762169691.0441,16.0900
1762169691.1052,-3.9100
1762169691.1441,-11.9000
1762169691.1938,-11.9000
1762169691.2554,8.1000
1762169691.2939,21.2100
1762169691.3436,21.2100
1762169691.4024,1.2100
1762169691.4438,-11.5400
1762169691.4934,-11.5400
1762169691.5434,-11.5400
1762169691.6051,-11.8000
1762169691.6448,-11.8000
1762169691.6942,-11.8000
1762169691.7559,-17.4100
1762169691.7942,-17.4100
1762169691.8442,-17.4100
1762169691.9047,-10.3700
1762169691.9438,-10.3700
1762169691.9935,-10.3700
1762169692.0440,-10.3700
1762169692.1051,9.6300
1762169692.1442,9.6400
1762169692.1938,9.6400
1762169692.2546,11.9200
1762169692.2941,11.9200
1762169692.3439,11.9200
1762169692.4045,13.4900
1762169692.4444,13.4900
1762169692.4942,13.4900
1762169692.5559,13.3600
1762169692.5942,13.3600
1762169692.6442,13.3600
1762169692.6939,13.3600
1762169692.7545,9.1000
1762169692.7943,9.1000
1762169692.8441,9.1000
1762169692.9062,-10.9000
1762169692.9448,-24.4200
1762169692.9946,-24.4200
1762169693.0447,-24.4200
1762169693.1043,-4.4200
1762169693.1423,2.0100
1762169693.1939,2.0100
1762169693.2553,-15.9700
1762169693.2942,-15.9700
1762169693.3443,-15.9700
1762169693.4023,-10.2500
1762169693.4445,-10.2500
1762169693.4940,-10.2500
1762169693.5528,-11.6800
1762169693.5935,-11.6800
1762169693.6441,-11.6800
1762169693.6936,-11.6800
1762169693.7509,-12.3600
1762169693.7938,-12.3600
1762169693.8443,-12.3600
1762169693.9051,-11.6600
1762169693.9443,-11.6600
1762169693.9941,-11.6600
1762169694.0556,-22.9800
1762169694.0941,-22.9800
1762169694.1439,-22.9800
1762169694.1940,-22.9800
1762169694.2544,-10.7600
1762169694.2938,-10.7600
1762169694.3436,-10.7600
1762169694.4008,5.7100
1762169694.4446,5.7100
1762169694.4946,5.7100
1762169694.5445,5.7100
1762169694.6022,7.4700
1762169694.6446,7.4700
1762169694.6939,7.4700
1762169694.7533,2.5300
1762169694.7936,2.5300
1762169694.8438,2.5300
1762169694.9044,-11.6800
1762169694.9430,-11.6800
1762169694.9933,-11.6800
1762169695.0538,-16.3800
1762169695.0931,-16.3800
1762169695.1434,-16.3800
1762169695.1936,-16.3800
1762169695.2567,-14.1100
1762169695.2940,-14.1100
