ros_time_s,imu_heading
1762169720.3273,357.0000
1762169720.5385,357.2500
1762169720.7791,357.6250
1762169720.9918,357.8750
1762169721.1914,358.3750
1762169721.3923,358.9370
1762169721.5961,359.2500
1762169721.8034,359.4370
1762169722.0059,359.6250
1762169722.2209,359.7500
1762169722.4329,359.7500
1762169722.6468,359.8750
1762169722.8578,359.9370
1762169723.0705,359.6250
1762169723.2810,359.3120
1762169723.4963,359.0000
1762169723.6957,359.0000
1762169723.9077,358.8750
1762169724.1255,358.5620
1762169724.3370,358.4370
1762169724.5487,358.1250
1762169724.7608,357.6250
1762169724.9722,357.1870
1762169725.1841,356.8120
1762169725.3955,356.3750
1762169725.6074,355.9370
1762169725.8371,355.5620
1762169726.0487,355.2500
1762169726.2620,355.0000
1762169726.4753,354.8750
1762169726.6870,354.6250
1762169726.8987,354.3120
1762169727.1116,354.0620
1762169727.3238,353.8120
1762169727.5364,354.1250
1762169727.7503,354.1250
1762169727.9502,354.1250
1762169728.1804,354.1250
1762169728.3952,354.3120
1762169728.6169,354.5000
1762169728.8299,354.7500
1762169729.0443,355.0620
1762169729.2768,355.1250
1762169729.4893,355.3120
1762169729.6949,355.5000
1762169729.8959,355.8120
1762169730.0967,356.3750
1762169730.3198,356.6250
1762169730.5310,356.9370
1762169730.7447,357.1870
1762169730.9548,357.5000
1762169731.1661,357.7500
1762169731.3778,358.0620
1762169731.5987,358.3750
1762169731.8026,358.6250
1762169732.0150,358.8750
1762169732.2175,359.3120
1762169732.4356,359.8120
1762169732.6464,0.1250
1762169732.8570,0.5000
1762169733.0571,1.1870
1762169733.2692,1.8120
1762169733.4813,2.5000
1762169733.6936,3.2500
1762169733.9043,4.0000
1762169734.1199,4.3750
1762169734.3311,4.6870
1762169734.5445,4.9370
1762169734.7497,5.1870
1762169734.9497,5.3120
1762169735.1618,5.4370
1762169735.3968,5.6870
1762169735.6090,5.8750
1762169735.8210,6.1870
1762169736.0333,6.5000
1762169736.2464,6.8120
1762169736.4560,7.1870
1762169736.6685,7.3750
1762169736.8968,7.3750
1762169737.1100,7.3750
1762169737.3211,7.6250
1762169737.5453,7.8120
1762169737.7558,8.0630
1762169737.9678,8.1880
1762169738.1968,8.1880
1762169738.4082,8.5630
1762169738.6196,8.8750
1762169738.8318,8.9380
1762169739.0451,8.9380
1762169739.2571,8.9380
1762169739.4693,9.0000
1762169739.7019,8.8130
1762169739.9130,8.1880
1762169740.1304,7.6870
1762169740.3404,7.1870
1762169740.5519,6.8120
1762169740.7647,6.5620
1762169740.9756,6.5000
1762169741.1872,6.5000
1762169741.3990,6.5000
1762169741.6004,6.8750
1762169741.8174,7.0000
1762169742.0283,7.3120
1762169742.2393,7.7500
1762169742.4409,8.3750
1762169742.6463,8.6880
1762169742.8570,8.9380
1762169743.0842,9.4380
1762169743.2962,9.9380
1762169743.5083,10.3130
1762169743.7202,10.7500
1762169743.9317,11.3130
1762169744.1532,11.5630
1762169744.3661,11.6250
1762169744.5783,11.5000
1762169744.7911,11.5630
1762169745.0030,11.4380
1762169745.2144,11.0630
1762169745.4152,10.5630
1762169745.6282,9.9380
1762169745.8452,9.3750
1762169746.0571,8.6250
1762169746.2670,8.0630
1762169746.4792,7.3120
1762169746.6804,6.0620
1762169746.8809,5.2500
1762169747.1000,3.6880
1762169747.3011,2.3750
1762169747.5167,1.5620
1762169747.7392,1.0620
1762169747.9499,0.6250
1762169748.1622,359.8120
1762169748.3834,359.0620
1762169748.5943,358.4370
1762169748.8061,357.8750
1762169749.0174,357.3750
1762169749.2289,356.9370
1762169749.4394,356.6870
1762169749.6518,356.7500
1762169749.8645,356.8750
1762169750.0968,357.1250
1762169750.3088,357.5000
1762169750.5214,357.5000
1762169750.7301,357.7500
1762169750.9469,357.7500
1762169751.1735,357.9370
1762169751.3858,358.1250
1762169751.5980,358.3750
1762169751.8101,358.8120
1762169752.0228,359.2500
1762169752.2341,359.6250
1762169752.4461,0.1870
1762169752.6736,0.7500
1762169752.8848,1.1870
1762169753.0960,1.8120
1762169753.3068,2.5000
1762169753.5180,3.1250
1762169753.7302,3.5000
1762169753.9455,3.7500
1762169754.1557,3.8750
1762169754.3684,4.1250
1762169754.5794,4.5620
1762169754.7917,5.0620
1762169755.0036,5.3750
1762169755.2136,5.1250
1762169755.4243,4.8750
1762169755.6266,4.8750
1762169755.8665,4.3750
1762169756.0773,4.0620
1762169756.2798,3.6250
