ros_time_s,Lecturas_ValidasVerde
1762168453.6385,25.0000
1762168453.7942,24.0000
1762168453.9723,22.0000
1762168454.1361,21.0000
1762168454.3148,23.0000
1762168454.4695,21.0000
1762168454.6469,24.0000
1762168454.8022,22.0000
1762168454.9806,20.0000
1762168455.1349,22.0000
1762168455.3131,23.0000
1762168455.4708,21.0000
1762168455.6479,21.0000
1762168455.8265,22.0000
1762168455.9804,20.0000
1762168456.1547,24.0000
1762168456.3244,20.0000
1762168456.4789,21.0000
1762168456.6561,23.0000
1762168456.8117,18.0000
1762168456.9882,20.0000
1762168457.1455,20.0000
1762168457.3245,25.0000
1762168457.4796,22.0000
1762168457.6565,19.0000
1762168457.8315,20.0000
1762168458.0002,23.0000
1762168458.1550,23.0000
1762168458.3338,24.0000
1762168458.4880,23.0000
1762168458.6668,21.0000
1762168458.8219,21.0000
1762168459.0002,20.0000
1762168459.1490,22.0000
1762168459.3288,26.0000
1762168459.4908,23.0000
1762168459.6741,27.0000
1762168459.8277,22.0000
1762168460.0052,25.0000
1762168460.1607,24.0000
1762168460.3397,24.0000
1762168460.4944,22.0000
1762168460.6726,22.0000
1762168460.8511,24.0000
1762168461.0170,22.0000
1762168461.1722,22.0000
1762168461.3584,23.0000
1762168461.5045,24.0000
1762168461.6947,27.0000
1762168461.8482,23.0000
1762168462.0175,26.0000
1762168462.1956,24.0000
1762168462.3491,28.0000
1762168462.5208,23.0000
1762168462.6999,23.0000
1762168462.8785,25.0000
1762168463.0323,23.0000
1762168463.2105,23.0000
1762168463.3597,22.0000
1762168463.5299,28.0000
1762168463.6997,22.0000
1762168463.8859,24.0000
1762168464.0537,27.0000
1762168464.2081,28.0000
1762168464.3863,26.0000
1762168464.5478,23.0000
1762168464.7267,22.0000
1762168464.8827,21.0000
1762168465.0594,22.0000
1762168465.2137,24.0000
1762168465.3936,23.0000
1762168465.5475,21.0000
1762168465.7281,27.0000
1762168465.8854,20.0000
1762168466.0609,22.0000
1762168466.2411,23.0000
1762168466.3948,18.0000
1762168466.5750,23.0000
1762168466.7424,25.0000
1762168466.8983,20.0000
1762168467.0666,27.0000
1762168467.2449,27.0000
1762168467.4008,24.0000
1762168467.5793,23.0000
1762168467.7562,23.0000
1762168467.9113,22.0000
1762168468.0759,25.0000
1762168468.2544,22.0000
1762168468.4095,22.0000
1762168468.5874,22.0000
1762168468.7661,25.0000
1762168468.9186,22.0000
1762168469.0988,25.0000
1762168469.2545,24.0000
1762168469.4318,26.0000
1762168469.6100,23.0000
1762168469.7640,22.0000
1762168469.9438,23.0000
1762168470.0997,23.0000
1762168470.2786,25.0000
1762168470.5135,24.0000
1762168470.6943,25.0000
1762168470.8725,23.0000
1762168471.0265,24.0000
1762168471.2048,22.0000
1762168471.3566,22.0000
1762168471.5326,21.0000
1762168471.7107,23.0000
1762168471.8646,24.0000
1762168472.0434,27.0000
1762168472.1980,25.0000
1762168472.3801,22.0000
1762168472.5339,25.0000
1762168472.7005,25.0000
1762168472.8798,24.0000
1762168473.0531,24.0000
1762168473.2070,23.0000
1762168473.3929,23.0000
1762168473.5485,23.0000
1762168473.7302,23.0000
1762168473.8960,22.0000
1762168474.0488,24.0000
1762168474.2240,25.0000
1762168474.3984,24.0000
1762168474.5536,23.0000
1762168474.7329,23.0000
1762168474.8916,24.0000
1762168475.0576,23.0000
1762168475.2419,22.0000
1762168475.4010,22.0000
1762168475.5601,22.0000
1762168475.7411,22.0000
1762168475.8948,21.0000
1762168476.0653,19.0000
1762168476.2436,22.0000
1762168476.3990,21.0000
1762168476.5778,22.0000
1762168476.7326,20.0000
1762168476.9113,21.0000
1762168477.0847,22.0000
1762168477.2379,23.0000
1762168477.4165,22.0000
1762168477.5943,21.0000
1762168477.7439,23.0000
1762168477.9244,23.0000
1762168478.1003,23.0000
1762168478.2545,24.0000
1762168478.4344,25.0000
1762168478.5892,24.0000
1762168478.7682,26.0000
1762168478.9276,24.0000
1762168479.1056,24.0000
1762168479.2601,23.0000
1762168479.4395,21.0000
1762168479.5947,26.0000
1762168479.7816,24.0000
1762168479.9349,23.0000
1762168480.1073,26.0000
1762168480.2668,22.0000
1762168480.4462,24.0000
1762168480.6231,22.0000
1762168480.7761,22.0000
1762168480.9399,23.0000
1762168481.1041,21.0000
1762168481.2864,22.0000
1762168481.4387,22.0000
1762168481.6202,22.0000
1762168481.7977,23.0000
1762168481.9525,24.0000
1762168482.1319,22.0000
1762168482.2853,23.0000
1762168482.4637,24.0000
1762168482.6268,20.0000
1762168482.8054,23.0000
1762168482.9597,24.0000
1762168483.1269,24.0000
1762168483.2957,22.0000
1762168483.4690,24.0000
1762168483.6476,22.0000
1762168483.8008,25.0000
1762168483.9683,22.0000
1762168484.1421,23.0000
1762168484.2966,23.0000
1762168484.4749,20.0000
1762168484.6535,19.0000
1762168484.8084,20.0000
1762168484.9694,23.0000
1762168485.1478,24.0000
1762168485.3015,21.0000
1762168485.4783,21.0000
1762168485.6553,25.0000
1762168485.8099,24.0000
1762168485.9907,22.0000
1762168486.1583,19.0000
1762168486.3335,21.0000
1762168486.4986,20.0000
1762168486.6671,18.0000
1762168486.8280,20.0000
1762168486.9827,22.0000
1762168487.1646,20.0000
1762168487.3244,20.0000
1762168487.5018,22.0000
1762168487.6548,19.0000
1762168487.8212,22.0000
1762168487.9961,21.0000
1762168488.1586,24.0000
1762168488.3326,20.0000
1762168488.5123,24.0000
1762168488.6614,21.0000
1762168488.8494,23.0000
1762168489.0032,22.0000
1762168489.1721,24.0000
1762168489.3501,23.0000
1762168489.5053,21.0000
1762168489.6877,23.0000
1762168489.8413,24.0000
1762168490.0190,23.0000
1762168490.1837,23.0000
1762168490.3379,22.0000
1762168490.5236,22.0000
1762168490.6765,22.0000
1762168490.8559,23.0000
1762168491.0096,25.0000
1762168491.1966,22.0000
1762168491.3501,24.0000
1762168491.5296,24.0000
1762168491.6846,22.0000
1762168491.8690,22.0000
1762168492.0238,22.0000
1762168492.1902,23.0000
1762168492.3704,24.0000
1762168492.5234,24.0000
1762168492.7022,22.0000
1762168492.8554,23.0000
1762168493.0355,22.0000
1762168493.2148,22.0000
1762168493.3676,23.0000
1762168493.5460,21.0000
1762168493.6999,22.0000
1762168493.8794,25.0000
1762168494.0351,24.0000
1762168494.2125,24.0000
1762168494.3915,24.0000
1762168494.5458,22.0000
1762168494.7062,24.0000
1762168494.8948,22.0000
1762168495.0494,22.0000
1762168495.2195,26.0000
1762168495.3806,26.0000
1762168495.5528,23.0000
1762168495.7330,25.0000
1762168495.8990,23.0000
1762168496.0528,22.0000
1762168496.2340,23.0000
1762168496.3881,22.0000
1762168496.5656,24.0000
1762168496.7305,25.0000
1762168496.8928,22.0000
1762168497.0600,23.0000
1762168497.2403,24.0000
1762168497.3935,24.0000
1762168497.5821,23.0000
1762168497.7372,26.0000
1762168497.9138,24.0000
1762168498.0710,24.0000
1762168498.2407,23.0000
1762168498.4087,23.0000
1762168498.5829,22.0000
1762168498.7384,23.0000
1762168498.9155,24.0000
1762168499.0745,25.0000
1762168499.2514,23.0000
1762168499.4194,21.0000
1762168499.5886,24.0000
1762168499.7479,22.0000
1762168499.9271,23.0000
1762168500.0842,21.0000
1762168500.2625,21.0000
1762168500.4168,24.0000
1762168500.6000,22.0000
1762168500.7485,25.0000
1762168500.9162,20.0000
1762168501.0930,19.0000
1762168501.2694,23.0000
1762168501.4299,23.0000
1762168501.5839,23.0000
1762168501.7599,19.0000
1762168501.9315,21.0000
1762168502.0963,22.0000
1762168502.2566,23.0000
1762168502.4244,23.0000
1762168502.5897,23.0000
1762168502.7571,23.0000
1762168502.9248,21.0000
1762168503.0978,21.0000
1762168503.2655,21.0000
1762168503.4335,24.0000
1762168503.5932,22.0000
1762168503.7634,21.0000
1762168503.9409,21.0000
1762168504.0943,23.0000
1762168504.2749,24.0000
1762168504.4431,22.0000
1762168504.5969,20.0000
1762168504.7727,22.0000
1762168504.9364,21.0000
1762168505.1111,20.0000
1762168505.2709,20.0000
1762168505.4444,24.0000
1762168505.5997,19.0000
1762168505.7712,20.0000
1762168505.9424,22.0000
1762168506.1134,21.0000
1762168506.2745,20.0000
1762168506.4428,20.0000
1762168506.6104,25.0000
1762168506.7729,22.0000
1762168506.9520,25.0000
1762168507.1220,22.0000
1762168507.2886,23.0000
1762168507.4519,21.0000
1762168507.6202,23.0000
1762168507.7896,21.0000
1762168507.9677,22.0000
1762168508.1233,22.0000
1762168508.3006,24.0000
1762168508.4621,22.0000
1762168508.6394,24.0000
1762168508.7920,21.0000
1762168508.9696,24.0000
1762168509.1399,24.0000
1762168509.2938,24.0000
1762168509.4735,22.0000
1762168509.6281,24.0000
1762168509.8077,23.0000
1762168509.9779,23.0000
1762168510.1314,21.0000
1762168510.3107,21.0000
1762168510.4887,21.0000
1762168510.6430,23.0000
1762168510.8022,22.0000
1762168510.9813,24.0000
1762168511.1367,20.0000
1762168511.3069,23.0000
1762168511.4760,25.0000
1762168511.6432,26.0000
1762168511.8219,21.0000
1762168511.9772,24.0000
1762168512.1449,22.0000
1762168512.3128,23.0000
1762168512.4808,22.0000
1762168512.6611,25.0000
1762168512.8311,23.0000
1762168512.9856,24.0000
1762168513.1569,25.0000
1762168513.3128,22.0000
1762168513.4883,21.0000
1762168513.6508,24.0000
1762168513.8200,24.0000
1762168513.9922,24.0000
1762168514.1738,21.0000
1762168514.3425,24.0000
1762168514.4896,21.0000
1762168514.6825,24.0000
1762168514.8447,20.0000
1762168514.9995,24.0000
1762168515.1790,25.0000
1762168515.3524,21.0000
1762168515.4995,21.0000
1762168515.6785,23.0000
1762168515.8519,23.0000
1762168516.0057,23.0000
1762168516.1861,22.0000
1762168516.3403,23.0000
1762168516.5185,21.0000
1762168516.6915,21.0000
1762168516.8446,23.0000
1762168517.0255,22.0000
1762168517.1808,21.0000
1762168517.3628,23.0000
1762168517.5167,23.0000
1762168517.7053,20.0000
1762168517.8667,22.0000
1762168518.0203,23.0000
1762168518.2025,25.0000
1762168518.3576,23.0000
1762168518.5369,20.0000
1762168518.6896,21.0000
1762168518.8695,23.0000
1762168519.0470,20.0000
1762168519.2024,24.0000
1762168519.3677,22.0000
1762168519.5467,23.0000
1762168519.7029,21.0000
1762168519.8831,24.0000
1762168520.0347,23.0000
1762168520.2185,26.0000
1762168520.3758,21.0000
1762168520.5532,26.0000
1762168520.7207,20.0000
1762168520.8756,21.0000
1762168521.0413,23.0000
1762168521.2025,23.0000
1762168521.3778,21.0000
1762168521.5517,25.0000
1762168521.7104,24.0000
1762168521.8777,22.0000
1762168522.0385,23.0000
1762168522.2139,23.0000
1762168522.3792,22.0000
1762168522.5516,23.0000
1762168522.7089,20.0000
1762168522.8777,23.0000
1762168523.0511,24.0000
1762168523.2043,23.0000
1762168523.3843,22.0000
1762168523.5623,24.0000
1762168523.7179,22.0000
1762168523.8866,23.0000
1762168524.0661,24.0000
1762168524.2191,23.0000
1762168524.3970,21.0000
1762168524.5523,21.0000
1762168524.7338,21.0000
1762168524.8873,22.0000
1762168525.0606,23.0000
1762168525.2390,23.0000
1762168525.3837,21.0000
1762168525.5556,21.0000
1762168525.7229,22.0000
1762168525.9016,21.0000
1762168526.0561,24.0000
1762168526.2378,23.0000
1762168526.4098,26.0000
1762168526.5649,24.0000
1762168526.7341,22.0000
1762168526.9129,22.0000
1762168527.0673,24.0000
1762168527.2249,22.0000
1762168527.3911,21.0000
1762168527.5700,22.0000
1762168527.7487,23.0000
1762168527.9014,26.0000
1762168528.0814,28.0000
1762168528.2430,23.0000
1762168528.3962,24.0000
1762168528.5766,24.0000
1762168528.7343,24.0000
1762168528.9150,22.0000
1762168529.0743,25.0000
1762168529.2530,25.0000
1762168529.4074,25.0000
1762168529.5659,25.0000
1762168529.7438,26.0000
1762168529.8984,24.0000
1762168530.0784,24.0000
1762168530.2390,25.0000
1762168530.4185,26.0000
1762168530.5788,26.0000
1762168530.7334,29.0000
1762168530.9113,29.0000
1762168531.0731,26.0000
1762168531.2459,26.0000
1762168531.4151,26.0000
1762168531.5923,26.0000
1762168531.7482,23.0000
1762168531.9264,25.0000
1762168532.0799,28.0000
1762168532.2598,27.0000
1762168532.4128,26.0000
1762168532.5868,26.0000
1762168532.7406,28.0000
1762168532.9205,25.0000
1762168533.0807,28.0000
1762168533.2585,27.0000
1762168533.4244,25.0000
1762168533.5784,29.0000
1762168533.7557,27.0000
1762168533.9256,26.0000
1762168534.0800,30.0000
1762168534.2588,23.0000
1762168534.4244,25.0000
1762168534.5794,28.0000
1762168534.7566,29.0000
1762168534.9241,28.0000
1762168535.0925,28.0000
1762168535.2568,28.0000
1762168535.4354,26.0000
1762168535.5902,27.0000
1762168535.7698,31.0000
1762168535.9295,28.0000
1762168536.1080,30.0000
1762168536.2707,28.0000
1762168536.4258,30.0000
1762168536.6025,25.0000
1762168536.7557,30.0000
1762168536.9349,27.0000
1762168537.0877,28.0000
1762168537.2683,26.0000
1762168537.4363,27.0000
1762168537.6030,31.0000
1762168537.7571,25.0000
1762168537.9359,23.0000
1762168538.0949,31.0000
1762168538.2726,27.0000
1762168538.4282,26.0000
1762168538.5934,28.0000
1762168538.7776,26.0000
1762168538.9484,27.0000
1762168539.1023,30.0000
1762168539.2770,30.0000
1762168539.4432,30.0000
1762168539.6117,28.0000
1762168539.7741,30.0000
1762168539.9329,30.0000
1762168540.1052,29.0000
1762168540.2652,31.0000
1762168540.4438,28.0000
1762168540.5970,28.0000
1762168540.7709,27.0000
1762168540.9338,29.0000
1762168541.1149,30.0000
1762168541.2627,29.0000
1762168541.4399,28.0000
1762168541.6085,29.0000
1762168541.7616,28.0000
1762168541.9483,31.0000
1762168542.0976,31.0000
1762168542.2575,32.0000
1762168542.4352,34.0000
1762168542.5925,31.0000
1762168542.7575,27.0000
1762168542.9363,30.0000
1762168543.0915,32.0000
1762168543.2701,29.0000
1762168543.4249,29.0000
1762168543.5898,31.0000
1762168543.7686,31.0000
1762168543.9398,31.0000
1762168544.0899,30.0000
1762168544.2695,30.0000
1762168544.4237,30.0000
1762168544.6020,30.0000
1762168544.7512,28.0000
1762168544.9241,33.0000
1762168545.1023,31.0000
1762168545.2568,30.0000
1762168545.4240,31.0000
1762168545.6015,30.0000
1762168545.7554,30.0000
1762168545.9116,33.0000
1762168546.0891,30.0000
1762168546.2479,29.0000
1762168546.4262,30.0000
1762168546.5799,30.0000
1762168546.7593,29.0000
1762168546.9149,27.0000
1762168547.0916,26.0000
1762168547.2470,28.0000
1762168547.4244,29.0000
1762168547.5777,31.0000
1762168547.7577,28.0000
1762168547.9016,30.0000
1762168548.0806,28.0000
1762168548.2342,27.0000
1762168548.4132,27.0000
1762168548.5646,27.0000
1762168548.7434,26.0000
1762168548.9019,26.0000
1762168549.0792,25.0000
1762168549.2522,25.0000
1762168549.4124,24.0000
1762168549.5663,28.0000
1762168549.7448,25.0000
1762168549.8994,25.0000
1762168550.0774,25.0000
1762168550.2309,24.0000
1762168550.4105,26.0000
1762168550.5812,25.0000
1762168550.7305,25.0000
1762168550.9081,26.0000
1762168551.0634,26.0000
1762168551.2413,23.0000
1762168551.4083,25.0000
1762168551.5801,27.0000
1762168551.7335,23.0000
1762168551.9073,26.0000
1762168552.0649,27.0000
1762168552.2314,28.0000
1762168552.4121,23.0000
1762168552.5653,28.0000
1762168552.7448,24.0000
1762168552.9147,25.0000
1762168553.0666,25.0000
1762168553.2323,24.0000
1762168553.4114,24.0000
1762168553.5667,25.0000
1762168553.7450,23.0000
1762168553.8999,27.0000
1762168554.0797,22.0000
1762168554.2416,25.0000
1762168554.4073,24.0000
1762168554.5924,24.0000
1762168554.7482,24.0000
1762168554.9263,23.0000
1762168555.0868,25.0000
1762168555.2422,25.0000
1762168555.4271,23.0000
1762168555.5930,22.0000
1762168555.7506,22.0000
1762168555.9058,21.0000
1762168556.0923,24.0000
1762168556.2461,23.0000
1762168556.4259,23.0000
1762168556.5787,21.0000
1762168556.7558,19.0000
1762168556.9225,23.0000
1762168557.0768,21.0000
1762168557.2557,19.0000
1762168557.4110,20.0000
1762168557.5801,20.0000
1762168557.7576,21.0000
1762168557.9269,17.0000
1762168558.0833,21.0000
1762168558.2376,20.0000
1762168558.4170,22.0000
1762168558.5701,22.0000
1762168558.7496,21.0000
1762168558.9031,21.0000
1762168559.0859,22.0000
1762168559.2474,21.0000
1762168559.4102,21.0000
1762168559.5759,24.0000
1762168559.7410,22.0000
1762168559.9218,21.0000
1762168560.0804,21.0000
1762168560.2383,20.0000
1762168560.4179,22.0000
1762168560.5706,19.0000
1762168560.7532,20.0000
1762168560.9060,22.0000
1762168561.0845,21.0000
1762168561.2400,23.0000
1762168561.4183,23.0000
1762168561.5712,21.0000
1762168561.7388,23.0000
1762168561.9033,22.0000
1762168562.0699,23.0000
1762168562.2493,20.0000
1762168562.4151,20.0000
1762168562.5732,22.0000
1762168562.7528,24.0000
1762168562.9136,19.0000
1762168563.0784,25.0000
1762168563.2311,20.0000
1762168563.4047,22.0000
1762168563.5830,20.0000
1762168563.7365,19.0000
1762168563.9098,18.0000
1762168564.0634,22.0000
1762168564.2417,21.0000
1762168564.3950,20.0000
1762168564.5741,22.0000
1762168564.7285,21.0000
1762168564.9072,19.0000
1762168565.0620,22.0000
1762168565.2415,20.0000
1762168565.3951,18.0000
1762168565.5737,24.0000
1762168565.7281,21.0000
1762168565.9024,20.0000
1762168566.0808,19.0000
1762168566.2334,23.0000
1762168566.3879,20.0000
1762168566.5705,19.0000
1762168566.7335,21.0000
1762168566.8937,21.0000
1762168567.0759,21.0000
1762168567.2334,21.0000
1762168567.3869,21.0000
1762168567.5554,22.0000
1762168567.7343,22.0000
1762168567.9003,24.0000
1762168568.0655,22.0000
1762168568.2214,21.0000
1762168568.4039,21.0000
1762168568.5545,23.0000
1762168568.7370,21.0000
1762168568.9036,24.0000
1762168569.0558,23.0000
1762168569.2217,20.0000
1762168569.4034,26.0000
1762168569.5530,25.0000
1762168569.7410,24.0000
1762168569.9044,23.0000
1762168570.0560,24.0000
1762168570.2420,22.0000
1762168570.4064,27.0000
1762168570.5775,31.0000
1762168570.7545,35.0000
1762168570.9328,29.0000
1762168571.1015,24.0000
1762168571.2785,29.0000
1762168571.4568,29.0000
1762168571.6119,30.0000
1762168571.8094,31.0000
1762168571.9647,23.0000
1762168572.1438,24.0000
1762168572.3170,22.0000
1762168572.5033,28.0000
1762168572.6775,31.0000
1762168572.8538,27.0000
1762168573.0064,13.0000
1762168573.1852,12.0000
1762168573.3651,17.0000
1762168573.5188,11.0000
1762168573.6964,10.0000
1762168573.8740,10.0000
1762168574.0291,12.0000
1762168574.2099,12.0000
1762168574.3737,11.0000
1762168574.5521,11.0000
1762168574.7057,11.0000
1762168574.8971,11.0000
1762168575.0499,11.0000
1762168575.2277,14.0000
1762168575.3905,11.0000
1762168575.5603,12.0000
1762168575.7193,11.0000
1762168575.8982,12.0000
1762168576.0747,10.0000
1762168576.2304,11.0000
1762168576.4090,10.0000
1762168576.5640,13.0000
1762168576.7422,11.0000
1762168576.8962,10.0000
1762168577.0738,13.0000
1762168577.2275,12.0000
1762168577.4068,14.0000
1762168577.5876,15.0000
1762168577.7413,16.0000
1762168577.9191,15.0000
1762168578.0731,14.0000
1762168578.2608,10.0000
1762168578.4232,13.0000
1762168578.6029,15.0000
1762168578.7575,13.0000
1762168578.9174,11.0000
1762168579.0921,20.0000
1762168579.2684,17.0000
1762168579.4404,20.0000
1762168579.6051,19.0000
1762168579.7657,18.0000
1762168579.9470,20.0000
1762168580.0983,18.0000
1762168580.2746,22.0000
1762168580.4548,19.0000
1762168580.6198,19.0000
1762168580.7704,17.0000
1762168580.9499,16.0000
1762168581.1234,14.0000
1762168581.2980,18.0000
1762168581.4543,14.0000
1762168581.6335,13.0000
1762168581.8135,17.0000
1762168581.9822,15.0000
1762168582.1500,16.0000
1762168582.3272,14.0000
1762168582.4839,13.0000
1762168582.6625,18.0000
1762168582.8397,16.0000
1762168582.9954,18.0000
1762168583.1737,21.0000
1762168583.3272,22.0000
1762168583.5060,21.0000
1762168583.6838,26.0000
1762168583.8399,20.0000
1762168584.0187,23.0000
1762168584.1733,24.0000
1762168584.3494,22.0000
1762168584.5024,20.0000
1762168584.6831,23.0000
1762168584.8377,16.0000
1762168585.0102,17.0000
1762168585.1885,17.0000
1762168585.3443,20.0000
1762168585.5209,19.0000
1762168585.6759,19.0000
1762168585.8540,17.0000
1762168586.0329,20.0000
1762168586.1884,21.0000
1762168586.3651,17.0000
1762168586.5200,21.0000
1762168586.6997,19.0000
1762168586.8539,20.0000
1762168587.0320,22.0000
1762168587.2115,21.0000
1762168587.3642,21.0000
1762168587.5440,24.0000
1762168587.7257,27.0000
1762168587.8811,23.0000
1762168588.0427,20.0000
1762168588.2322,22.0000
1762168588.3862,19.0000
1762168588.5655,21.0000
1762168588.7443,18.0000
1762168588.9000,14.0000
1762168589.0779,19.0000
1762168589.2329,20.0000
1762168589.4108,16.0000
1762168589.5654,18.0000
1762168589.7438,17.0000
1762168589.9015,16.0000
1762168590.0791,19.0000
1762168590.2347,20.0000
1762168590.4003,19.0000
1762168590.5774,18.0000
1762168590.7319,19.0000
1762168590.9113,18.0000
1762168591.0644,20.0000
1762168591.2449,19.0000
1762168591.3992,18.0000
1762168591.5771,18.0000
1762168591.7551,15.0000
1762168591.9221,18.0000
1762168592.0772,17.0000
1762168592.2554,16.0000
1762168592.4100,20.0000
1762168592.5893,18.0000
1762168592.7424,19.0000
1762168592.9167,18.0000
1762168593.0968,18.0000
1762168593.2510,17.0000
1762168593.4290,15.0000
1762168593.5841,16.0000
1762168593.7617,18.0000
1762168593.9162,18.0000
1762168594.0966,20.0000
1762168594.2730,19.0000
1762168594.4286,17.0000
1762168594.6072,16.0000
1762168594.7608,17.0000
1762168594.9408,19.0000
1762168595.0945,19.0000
1762168595.2726,20.0000
1762168595.4516,20.0000
1762168595.6057,21.0000
1762168595.7858,20.0000
1762168595.9390,21.0000
1762168596.1172,20.0000
1762168596.2718,23.0000
1762168596.4505,23.0000
1762168596.6297,23.0000
1762168596.7836,24.0000
1762168596.9614,26.0000
1762168597.1161,25.0000
1762168597.2954,24.0000
1762168597.4506,26.0000
1762168597.6282,22.0000
1762168597.7821,25.0000
1762168597.9511,25.0000
1762168598.1186,23.0000
1762168598.2997,25.0000
1762168598.4533,26.0000
1762168598.6344,26.0000
1762168598.8058,25.0000
1762168598.9554,25.0000
1762168599.1367,27.0000
1762168599.3110,26.0000
1762168599.4668,26.0000
1762168599.6461,24.0000
1762168599.7991,23.0000
1762168599.9791,25.0000
1762168600.1323,26.0000
1762168600.3101,26.0000
1762168600.4655,27.0000
1762168600.6451,27.0000
1762168600.8222,27.0000
1762168600.9762,27.0000
1762168601.1507,27.0000
1762168601.3042,27.0000
1762168601.4820,27.0000
1762168601.6559,26.0000
1762168601.8295,27.0000
1762168601.9842,27.0000
1762168602.1616,25.0000
1762168602.3199,27.0000
1762168602.4986,24.0000
1762168602.6500,23.0000
1762168602.8285,24.0000
1762168602.9886,25.0000
1762168603.1714,23.0000
1762168603.3274,23.0000
1762168603.5051,21.0000
1762168603.6600,22.0000
1762168603.8395,23.0000
1762168603.9938,22.0000
1762168604.1655,22.0000
1762168604.3455,21.0000
1762168604.5018,20.0000
1762168604.6787,24.0000
1762168604.8349,19.0000
1762168605.0119,23.0000
1762168605.1669,20.0000
1762168605.3474,22.0000
1762168605.5246,21.0000
1762168605.6790,21.0000
1762168605.8614,21.0000
1762168606.0147,22.0000
1762168606.1939,23.0000
1762168606.3488,22.0000
1762168606.5271,19.0000
1762168606.6805,21.0000
1762168606.8594,20.0000
1762168607.0142,18.0000
1762168607.1952,21.0000
1762168607.3725,20.0000
1762168607.5260,20.0000
1762168607.7046,20.0000
1762168607.8579,21.0000
1762168608.0374,22.0000
1762168608.1970,20.0000
1762168608.3759,21.0000
1762168608.5338,2.0000
1762168608.7106,2.0000
1762168608.8673,2.0000
1762168609.0456,1.0000
1762168609.1994,2.0000
1762168609.3755,2.0000
1762168609.5463,2.0000
1762168609.6994,2.0000
1762168609.8788,2.0000
1762168610.0564,2.0000
1762168610.2098,2.0000
1762168610.3919,2.0000
1762168610.5441,2.0000
1762168610.7067,1.0000
1762168610.8874,1.0000
1762168611.0643,2.0000
1762168611.2195,2.0000
1762168611.3987,3.0000
1762168611.5531,2.0000
1762168611.7317,2.0000
1762168611.8849,3.0000
1762168612.0641,1.0000
1762168612.2179,1.0000
1762168612.3964,3.0000
1762168612.5525,1.0000
1762168612.7302,2.0000
1762168612.8846,1.0000
1762168613.0616,2.0000
1762168613.2410,2.0000
1762168613.3963,3.0000
1762168613.5748,2.0000
1762168613.7385,3.0000
1762168613.8939,2.0000
1762168614.0626,3.0000
1762168614.2423,2.0000
1762168614.3973,1.0000
1762168614.5742,3.0000
1762168614.7285,4.0000
1762168614.9075,4.0000
1762168615.0601,3.0000
1762168615.2396,3.0000
1762168615.3950,3.0000
1762168615.5716,3.0000
1762168615.7508,1.0000
1762168615.9044,4.0000
1762168616.0702,3.0000
1762168616.2386,3.0000
1762168616.4166,3.0000
1762168616.5708,3.0000
1762168616.7505,2.0000
1762168616.9040,2.0000
1762168617.0828,3.0000
1762168617.2612,3.0000
1762168617.4161,3.0000
1762168617.5943,2.0000
1762168617.7491,3.0000
1762168617.9263,3.0000
1762168618.0810,3.0000
1762168618.2621,3.0000
1762168618.4318,4.0000
1762168618.5946,4.0000
1762168618.7568,3.0000
1762168618.9301,2.0000
1762168619.0894,2.0000
