ros_time_s,Error_Distancia
1762168555.8503,0.0760
1762168555.9006,0.0760
1762168555.9636,0.0547
1762168556.0010,0.0547
1762168556.0512,0.0547
1762168556.1113,0.1056
1762168556.1509,0.1056
1762168556.2000,0.1056
1762168556.2609,0.0416
1762168556.3011,0.0416
1762168556.3508,0.0416
1762168556.4009,0.0416
1762168556.4585,0.0601
1762168556.5011,0.0601
1762168556.5510,0.0601
1762168556.6128,0.0573
1762168556.6512,0.0573
1762168556.7012,0.0573
1762168556.7511,0.0573
1762168556.8119,0.0119
1762168556.8512,0.0119
1762168556.9005,0.0119
1762168556.9612,0.1029
1762168557.0002,0.1029
1762168557.0509,0.1029
1762168557.1121,0.0807
1762168557.1510,0.0807
1762168557.2012,0.0807
1762168557.2508,0.0807
1762168557.3124,0.0744
1762168557.3511,0.0744
1762168557.4011,0.0744
1762168557.4620,0.0830
1762168557.5008,0.0830
1762168557.5511,0.0830
1762168557.6126,0.0574
1762168557.6511,0.0574
1762168557.7009,0.0574
1762168557.7511,0.0574
1762168557.8125,0.0532
1762168557.8511,0.0532
1762168557.9008,0.0532
1762168557.9636,0.0290
1762168558.0011,0.0290
1762168558.0510,0.0290
1762168558.1131,0.0474
1762168558.1511,0.0474
1762168558.2013,0.0474
1762168558.2628,0.0488
1762168558.2997,0.0488
1762168558.3510,0.0488
1762168558.4011,0.0488
1762168558.4632,0.0444
1762168558.5005,0.0444
1762168558.5509,0.0444
1762168558.6123,0.0639
1762168558.6506,0.0639
1762168558.7007,0.0639
1762168558.7623,0.0475
1762168558.8014,0.0475
1762168558.8511,0.0475
1762168558.9009,0.0475
1762168558.9633,0.0422
1762168559.0018,0.0422
1762168559.0511,0.0422
1762168559.1127,0.0522
1762168559.1508,0.0522
1762168559.2013,0.0522
1762168559.2610,0.0491
1762168559.3012,0.0491
1762168559.3508,0.0491
1762168559.4011,0.0491
1762168559.4607,0.0452
1762168559.5013,0.0452
1762168559.5511,0.0452
1762168559.6127,0.0907
1762168559.6512,0.0907
1762168559.7011,0.0907
1762168559.7614,0.0507
1762168559.8011,0.0507
1762168559.8509,0.0507
1762168559.9013,0.0507
1762168559.9625,0.0693
1762168560.0014,0.0693
1762168560.0512,0.0693
1762168560.1106,0.0719
1762168560.1510,0.0719
1762168560.2013,0.0719
1762168560.2621,0.0497
1762168560.3018,0.0497
1762168560.3510,0.0497
1762168560.4015,0.0497
1762168560.4619,0.0674
1762168560.5011,0.0674
1762168560.5506,0.0674
1762168560.6115,0.0624
1762168560.6504,0.0624
1762168560.7014,0.0624
1762168560.7509,0.0624
1762168560.8136,0.0596
1762168560.8511,0.0596
1762168560.9011,0.0596
1762168560.9592,0.0460
1762168561.0014,0.0460
1762168561.0512,0.0460
1762168561.1139,0.0297
1762168561.1506,0.0297
1762168561.2015,0.0297
1762168561.2620,0.0405
1762168561.3011,0.0405
1762168561.3510,0.0405
1762168561.4010,0.0405
1762168561.4626,0.0205
1762168561.4998,0.0205
1762168561.5507,0.0205
1762168561.6122,0.0416
1762168561.6507,0.0416
1762168561.7010,0.0416
1762168561.7630,0.0287
1762168561.8014,0.0287
1762168561.8511,0.0287
1762168561.9021,0.0287
1762168561.9619,0.0624
1762168562.0007,0.0624
1762168562.0508,0.0624
1762168562.1138,0.0349
1762168562.1506,0.0349
1762168562.2018,0.0349
1762168562.2626,0.0322
1762168562.3011,0.0322
1762168562.3512,0.0322
1762168562.4011,0.0322
1762168562.4621,0.0176
1762168562.5011,0.0176
1762168562.5507,0.0176
1762168562.6116,0.0289
1762168562.6507,0.0289
1762168562.7010,0.0289
1762168562.7511,0.0289
1762168562.8138,0.0384
1762168562.8511,0.0384
1762168562.9013,0.0384
1762168562.9624,0.0094
1762168563.0014,0.0094
1762168563.0510,0.0094
1762168563.1134,0.0499
1762168563.1512,0.0499
1762168563.2013,0.0499
1762168563.2622,0.0310
1762168563.3009,0.0310
1762168563.3512,0.0310
1762168563.4013,0.0310
1762168563.4636,0.0276
1762168563.5013,0.0276
1762168563.5510,0.0276
1762168563.6072,0.0038
1762168563.6512,0.0038
1762168563.7012,0.0038
1762168563.7616,0.0042
1762168563.8013,0.0042
1762168563.8512,0.0042
1762168563.9013,0.0042
1762168563.9630,-0.0363
1762168564.0013,-0.0363
1762168564.0510,-0.0363
1762168564.1135,0.0422
1762168564.1512,0.0422
1762168564.2012,0.0422
1762168564.2626,0.0214
1762168564.3013,0.0214
1762168564.3510,0.0214
1762168564.4091,0.0029
1762168564.4507,0.0029
1762168564.5006,0.0029
1762168564.5509,0.0029
1762168564.6131,0.0327
1762168564.6510,0.0327
1762168564.6998,0.0327
1762168564.7630,-0.0192
1762168564.8013,-0.0192
1762168564.8512,-0.0192
1762168564.9014,-0.0192
1762168564.9640,-0.0295
1762168565.0014,-0.0295
1762168565.0509,-0.0295
1762168565.1119,0.0019
1762168565.1510,0.0019
1762168565.2013,0.0019
1762168565.2611,-0.0060
1762168565.3013,-0.0060
1762168565.3510,-0.0060
1762168565.4098,-0.0165
1762168565.4507,-0.0165
1762168565.5005,-0.0165
1762168565.5505,-0.0165
1762168565.6128,0.0200
1762168565.6511,0.0200
1762168565.6996,0.0200
1762168565.7635,0.0409
1762168565.8013,0.0409
1762168565.8509,0.0409
1762168565.9012,0.0409
1762168565.9636,0.0405
1762168566.0012,0.0405
1762168566.0512,0.0405
1762168566.1128,-0.0370
1762168566.1512,-0.0370
1762168566.2013,-0.0370
1762168566.2627,0.0134
1762168566.3012,0.0134
1762168566.3523,0.0134
1762168566.4127,-0.0007
1762168566.4512,-0.0007
1762168566.5013,-0.0007
1762168566.5507,-0.0007
1762168566.6116,-0.0124
1762168566.6510,-0.0124
1762168566.7011,-0.0124
1762168566.7611,-0.0179
1762168566.7998,-0.0179
1762168566.8512,-0.0179
1762168566.9090,-0.0045
1762168566.9510,-0.0045
1762168567.0013,-0.0045
1762168567.0512,-0.0045
1762168654.8130,0.1447
1762168654.8504,0.1447
1762168654.9008,0.1447
1762168654.9616,0.1432
1762168655.0003,0.1432
1762168655.0506,0.1432
1762168655.1002,0.1432
1762168655.1612,0.1555
1762168655.2001,0.1555
1762168655.2507,0.1555
1762168655.3109,0.1401
1762168655.3503,0.1401
1762168655.4003,0.1401
1762168655.4610,0.1497
1762168655.5004,0.1497
1762168655.5503,0.1497
1762168655.6004,0.1497
1762168655.6602,0.1898
1762168655.7005,0.1898
1762168655.7502,0.1898
1762168655.8119,0.1566
1762168655.8512,0.1566
1762168655.9003,0.1566
1762168655.9607,0.1898
1762168656.0006,0.1898
1762168656.0502,0.1898
1762168656.1002,0.1898
1762168656.1616,0.0946
1762168656.2002,0.0946
1762168656.2503,0.0946
1762168656.3109,0.0680
1762168656.3506,0.0680
1762168656.4009,0.0680
1762168656.4512,0.0680
1762168656.5125,0.0217
1762168656.5499,0.0217
1762168656.6006,0.0217
1762168656.6607,0.1418
1762168656.7008,0.1418
1762168656.7505,0.1418
1762168656.8122,0.1175
1762168656.8504,0.1175
1762168656.9005,0.1175
1762168656.9613,0.0924
1762168657.0004,0.0924
1762168657.0508,0.0924
1762168657.1010,0.0924
1762168657.1617,0.0552
1762168657.2005,0.0552
1762168657.2505,0.0552
1762168657.3129,0.0652
1762168657.3516,0.0652
1762168657.4007,0.0652
1762168657.4599,0.0389
1762168657.5004,0.0389
1762168657.5503,0.0389
1762168657.6008,0.0389
1762168657.6597,0.1775
1762168657.7008,0.1775
1762168657.7504,0.1775
1762168657.8105,0.1238
1762168657.8503,0.1238
1762168657.9005,0.1238
1762168657.9601,0.0629
1762168658.0005,0.0629
1762168658.0508,0.0629
1762168658.1002,0.0629
1762168658.1614,0.1122
1762168658.2002,0.1122
1762168658.2505,0.1122
1762168658.3130,0.0351
1762168658.3509,0.0351
1762168658.4014,0.0351
1762168658.4611,0.1131
1762168658.5003,0.1131
1762168658.5503,0.1131
1762168658.6001,0.1131
1762168658.6603,0.0966
1762168658.7000,0.0966
1762168658.7503,0.0966
1762168658.8115,0.1613
1762168658.8503,0.1613
1762168658.9004,0.1613
1762168658.9511,0.1613
1762168659.0113,0.0479
1762168659.0506,0.0479
1762168659.1008,0.0479
1762168659.1607,-0.0174
1762168659.2004,-0.0174
1762168659.2504,-0.0174
1762168659.3125,-0.0190
1762168659.3503,-0.0190
1762168659.4009,-0.0190
1762168659.4604,-0.0707
1762168659.5009,-0.0707
1762168659.5503,-0.0707
1762168659.6011,-0.0707
1762168659.6616,-0.0210
1762168659.7004,-0.0210
1762168659.7504,-0.0210
1762168659.8120,0.0609
1762168659.8499,0.0609
1762168659.9010,0.0609
1762168659.9595,0.0731
1762168660.0009,0.0731
1762168660.0511,0.0731
1762168660.1010,0.0731
1762168660.1611,0.1339
1762168660.2008,0.1339
1762168660.2509,0.1339
1762168660.3121,0.1134
1762168660.3511,0.1134
1762168660.4007,0.1134
1762168660.4604,0.0758
1762168660.5007,0.0758
1762168660.5510,0.0758
1762168660.6009,0.0758
1762168660.6626,0.0433
1762168660.7005,0.0433
1762168660.7500,0.0433
1762168660.8098,-0.0155
1762168660.8505,-0.0155
1762168660.9006,-0.0155
1762168660.9512,-0.0155
1762168661.0127,0.0290
1762168661.0512,0.0290
1762168661.1012,0.0290
1762168661.1626,-0.0428
1762168661.2010,-0.0428
1762168661.2511,-0.0428
1762168661.3121,-0.1515
1762168661.3505,-0.1515
1762168661.4011,-0.1515
1762168661.4511,-0.1515
1762168661.5120,-0.1164
1762168661.5510,-0.1164
1762168661.6016,-0.1164
1762168661.6633,-0.0165
1762168661.7005,-0.0165
1762168661.7503,-0.0165
1762168661.8113,-0.0313
1762168661.8512,-0.0313
1762168661.9009,-0.0313
1762168661.9594,-0.0059
1762168662.0005,-0.0059
1762168662.0507,-0.0059
1762168662.1006,-0.0059
1762168662.1592,-0.0151
1762168662.2005,-0.0151
1762168662.2504,-0.0151
1762168662.3014,-0.0151
1762168662.3607,0.0062
1762168662.4010,0.0062
1762168662.4501,0.0062
1762168662.5142,0.0218
1762168662.5500,0.0218
1762168662.6010,0.0218
1762168662.6596,-0.0042
1762168662.7011,-0.0042
1762168662.7501,-0.0042
1762168662.8111,-0.0845
1762168662.8512,-0.0845
1762168662.9010,-0.0845
1762168662.9500,-0.0845
1762168663.0098,-0.0693
1762168663.0505,-0.0693
1762168663.1006,-0.0693
1762168663.1622,-0.1111
1762168663.2010,-0.1111
1762168663.2495,-0.1111
1762168663.3125,-0.1198
1762168663.3500,-0.1198
1762168663.4009,-0.1198
1762168663.4502,-0.1198
1762168663.5118,-0.0843
1762168663.5511,-0.0843
1762168663.6009,-0.0843
1762168663.6593,-0.1452
1762168663.7010,-0.1452
1762168663.7507,-0.1452
1762168663.8009,-0.1452
1762168663.8587,-0.1097
1762168663.9009,-0.1097
1762168663.9502,-0.1097
1762168664.0126,-0.1083
1762168664.0501,-0.1083
1762168664.1008,-0.1083
1762168664.1616,-0.0678
1762168664.2012,-0.0678
1762168664.2501,-0.0678
1762168664.3097,-0.0644
1762168664.3502,-0.0644
1762168664.4006,-0.0644
1762168664.4501,-0.0644
1762168664.5122,-0.0725
1762168664.5501,-0.0725
1762168664.6010,-0.0725
1762168664.6619,-0.0624
1762168664.7011,-0.0624
1762168664.7501,-0.0624
1762168664.8010,-0.0624
1762168664.8586,-0.0625
1762168664.9009,-0.0625
1762168664.9501,-0.0625
1762168665.0123,0.0124
1762168665.0501,0.0124
1762168665.1010,0.0124
1762168665.1600,0.0185
1762168665.2009,0.0185
1762168665.2499,0.0185
1762168665.3123,0.0016
1762168665.3504,0.0016
1762168665.4004,0.0016
1762168665.4507,0.0016
1762168665.5091,0.0215
1762168665.5500,0.0215
1762168665.6010,0.0215
1762168665.6627,0.0155
1762168665.7017,0.0155
1762168665.7503,0.0155
1762168665.8012,0.0155
