ros_time_s,Lecturas_ValidasRojo
1762168469.6108,0.0000
1762168469.7649,0.0000
1762168469.9453,0.0000
1762168470.1015,0.0000
1762168470.2804,0.0000
1762168470.5147,0.0000
1762168470.6958,0.0000
1762168470.8739,0.0000
1762168471.0281,0.0000
1762168471.2058,0.0000
1762168471.3579,0.0000
1762168471.5343,0.0000
1762168471.7120,0.0000
1762168471.8657,0.0000
1762168472.0449,0.0000
1762168472.1992,0.0000
1762168472.3822,0.0000
1762168472.5353,0.0000
1762168472.7016,0.0000
1762168472.8812,0.0000
1762168473.0544,0.0000
1762168473.2080,0.0000
1762168473.3944,0.0000
1762168473.5499,0.0000
1762168473.7317,0.0000
1762168473.8976,0.0000
1762168474.0497,0.0000
1762168474.2258,0.0000
1762168474.3999,0.0000
1762168474.5548,0.0000
1762168474.7345,0.0000
1762168474.8929,0.0000
1762168475.0585,0.0000
1762168475.2434,0.0000
1762168475.4021,0.0000
1762168475.5611,0.0000
1762168475.7424,0.0000
1762168475.8965,1.0000
1762168476.0665,0.0000
1762168476.2447,1.0000
1762168476.4003,1.0000
1762168476.5791,1.0000
1762168476.7341,1.0000
1762168476.9130,1.0000
1762168477.0859,2.0000
1762168477.2392,2.0000
1762168477.4169,2.0000
1762168477.5957,2.0000
1762168477.7463,3.0000
1762168477.9264,3.0000
1762168478.1011,4.0000
1762168478.2549,4.0000
1762168478.4360,4.0000
1762168478.5906,4.0000
1762168478.7700,5.0000
1762168478.9291,4.0000
1762168479.1067,5.0000
1762168479.2613,4.0000
1762168479.4409,3.0000
1762168479.5970,4.0000
1762168479.7829,4.0000
1762168479.9363,3.0000
1762168480.1083,3.0000
1762168480.2682,4.0000
1762168480.4476,3.0000
1762168480.6245,3.0000
1762168480.7775,4.0000
1762168480.9415,4.0000
1762168481.1049,3.0000
1762168481.2879,3.0000
1762168481.4396,3.0000
1762168481.6218,3.0000
1762168481.7988,3.0000
1762168481.9542,4.0000
1762168482.1333,3.0000
1762168482.2867,3.0000
1762168482.4649,2.0000
1762168482.6281,1.0000
1762168482.8069,2.0000
1762168482.9607,1.0000
1762168483.1283,1.0000
1762168483.2971,1.0000
1762168483.4704,1.0000
1762168483.6490,1.0000
1762168483.8017,1.0000
1762168483.9699,0.0000
1762168484.1436,0.0000
1762168484.2978,0.0000
1762168484.4764,0.0000
1762168484.6547,0.0000
1762168484.8099,0.0000
1762168484.9707,0.0000
1762168485.1495,0.0000
1762168485.3026,0.0000
1762168485.4797,0.0000
1762168485.6556,0.0000
1762168485.8108,0.0000
1762168485.9923,0.0000
1762168486.1593,0.0000
1762168486.3351,0.0000
1762168486.4996,0.0000
1762168486.6693,0.0000
1762168486.8295,0.0000
1762168486.9842,0.0000
1762168487.1662,0.0000
1762168487.3257,0.0000
1762168487.5028,0.0000
1762168487.6556,0.0000
1762168487.8224,0.0000
1762168487.9970,0.0000
1762168488.1598,0.0000
1762168488.3343,0.0000
1762168488.5136,0.0000
1762168488.6627,0.0000
1762168488.8504,0.0000
1762168489.0043,0.0000
1762168489.1735,0.0000
1762168489.3505,0.0000
1762168489.5062,0.0000
